cell_id,scale,selection_replicate,duty_id,grid_index,soc_step,block_min,trip_count,instance_file_sha256,ordered_trip_id_set_sha256,solver_local_trip_index_sha256,ordered_trip_sequence_sha256,duty_ordered_trip_sequence_sha256,local_to_ordered_trip_mapping_json,physics_json,physics_sha256,tariff_sha256,feasible,certificate_certified,certificate_scope,classification,failure_reason,failed_local_from_trip,failed_local_to_trip,failed_ordered_from_trip,failed_ordered_to_trip,physical_replay_status,producer_code_hashes_json
k20_s3,20,3,13309,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,d1d03c5f788c10f4a8d78a5647fd277f90a3594006fbe250eca27867565655a4,"[{""local_trip_id"":17,""ordered_trip_id"":226},{""local_trip_id"":29,""ordered_trip_id"":229},{""local_trip_id"":51,""ordered_trip_id"":234},{""local_trip_id"":71,""ordered_trip_id"":586},{""local_trip_id"":85,""ordered_trip_id"":589},{""local_trip_id"":97,""ordered_trip_id"":901},{""local_trip_id"":104,""ordered_trip_id"":792},{""local_trip_id"":111,""ordered_trip_id"":793},{""local_trip_id"":118,""ordered_trip_id"":796},{""local_trip_id"":123,""ordered_trip_id"":393},{""local_trip_id"":134,""ordered_trip_id"":396},{""local_trip_id"":191,""ordered_trip_id"":922},{""local_trip_id"":199,""ordered_trip_id"":626},{""local_trip_id"":213,""ordered_trip_id"":629},{""local_trip_id"":225,""ordered_trip_id"":632},{""local_trip_id"":241,""ordered_trip_id"":635},{""local_trip_id"":254,""ordered_trip_id"":638},{""local_trip_id"":268,""ordered_trip_id"":641},{""local_trip_id"":305,""ordered_trip_id"":447},{""local_trip_id"":318,""ordered_trip_id"":451},{""local_trip_id"":335,""ordered_trip_id"":456},{""local_trip_id"":346,""ordered_trip_id"":459}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13310,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,dcfe4d18847b249928320cf3a081c134eed6730aed99fa38fc738ff43225c583,"[{""local_trip_id"":15,""ordered_trip_id"":881},{""local_trip_id"":18,""ordered_trip_id"":227},{""local_trip_id"":34,""ordered_trip_id"":230},{""local_trip_id"":47,""ordered_trip_id"":889},{""local_trip_id"":63,""ordered_trip_id"":892},{""local_trip_id"":69,""ordered_trip_id"":376},{""local_trip_id"":89,""ordered_trip_id"":383},{""local_trip_id"":100,""ordered_trip_id"":387},{""local_trip_id"":114,""ordered_trip_id"":390},{""local_trip_id"":124,""ordered_trip_id"":797},{""local_trip_id"":132,""ordered_trip_id"":910},{""local_trip_id"":136,""ordered_trip_id"":261},{""local_trip_id"":156,""ordered_trip_id"":266},{""local_trip_id"":166,""ordered_trip_id"":917},{""local_trip_id"":173,""ordered_trip_id"":812},{""local_trip_id"":178,""ordered_trip_id"":270},{""local_trip_id"":192,""ordered_trip_id"":273},{""local_trip_id"":207,""ordered_trip_id"":525},{""local_trip_id"":223,""ordered_trip_id"":528},{""local_trip_id"":236,""ordered_trip_id"":634},{""local_trip_id"":249,""ordered_trip_id"":637},{""local_trip_id"":261,""ordered_trip_id"":728},{""local_trip_id"":270,""ordered_trip_id"":729},{""local_trip_id"":284,""ordered_trip_id"":220}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 166->173,166,173,917,812,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13311,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,93eb9b821c357d7c7aa435b98735aa2f7255989c32462fcae9f55cefc97eeb92,"[{""local_trip_id"":14,""ordered_trip_id"":489},{""local_trip_id"":27,""ordered_trip_id"":492},{""local_trip_id"":40,""ordered_trip_id"":887},{""local_trip_id"":49,""ordered_trip_id"":890},{""local_trip_id"":59,""ordered_trip_id"":373},{""local_trip_id"":80,""ordered_trip_id"":380},{""local_trip_id"":95,""ordered_trip_id"":207},{""local_trip_id"":246,""ordered_trip_id"":427},{""local_trip_id"":267,""ordered_trip_id"":435},{""local_trip_id"":280,""ordered_trip_id"":308},{""local_trip_id"":298,""ordered_trip_id"":314},{""local_trip_id"":317,""ordered_trip_id"":323},{""local_trip_id"":331,""ordered_trip_id"":455},{""local_trip_id"":342,""ordered_trip_id"":330}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13313,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,70081a1801675760397f7d8f930f77f0e47842b44f4e5a39444cb289f42f1fb1,"[{""local_trip_id"":24,""ordered_trip_id"":228},{""local_trip_id"":39,""ordered_trip_id"":231},{""local_trip_id"":58,""ordered_trip_id"":235},{""local_trip_id"":74,""ordered_trip_id"":244},{""local_trip_id"":92,""ordered_trip_id"":253},{""local_trip_id"":108,""ordered_trip_id"":256},{""local_trip_id"":128,""ordered_trip_id"":260},{""local_trip_id"":137,""ordered_trip_id"":397},{""local_trip_id"":147,""ordered_trip_id"":400},{""local_trip_id"":154,""ordered_trip_id"":807},{""local_trip_id"":164,""ordered_trip_id"":810},{""local_trip_id"":170,""ordered_trip_id"":714},{""local_trip_id"":177,""ordered_trip_id"":715},{""local_trip_id"":182,""ordered_trip_id"":521},{""local_trip_id"":195,""ordered_trip_id"":524},{""local_trip_id"":206,""ordered_trip_id"":277},{""local_trip_id"":228,""ordered_trip_id"":283},{""local_trip_id"":244,""ordered_trip_id"":935},{""local_trip_id"":255,""ordered_trip_id"":939},{""local_trip_id"":259,""ordered_trip_id"":297},{""local_trip_id"":269,""ordered_trip_id"":302},{""local_trip_id"":286,""ordered_trip_id"":837},{""local_trip_id"":300,""ordered_trip_id"":840},{""local_trip_id"":308,""ordered_trip_id"":841},{""local_trip_id"":324,""ordered_trip_id"":844},{""local_trip_id"":328,""ordered_trip_id"":454},{""local_trip_id"":344,""ordered_trip_id"":458},{""local_trip_id"":354,""ordered_trip_id"":461},{""local_trip_id"":360,""ordered_trip_id"":336},{""local_trip_id"":369,""ordered_trip_id"":664},{""local_trip_id"":379,""ordered_trip_id"":667},{""local_trip_id"":383,""ordered_trip_id"":341},{""local_trip_id"":396,""ordered_trip_id"":346},{""local_trip_id"":402,""ordered_trip_id"":674},{""local_trip_id"":408,""ordered_trip_id"":677},{""local_trip_id"":413,""ordered_trip_id"":351},{""local_trip_id"":419,""ordered_trip_id"":354}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 170->177,170,177,714,715,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13314,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,48581e901c871d42412b2f3a3cc1189b831a3f0997a72b01203c9ba6560678b0,"[{""local_trip_id"":20,""ordered_trip_id"":574},{""local_trip_id"":37,""ordered_trip_id"":577},{""local_trip_id"":50,""ordered_trip_id"":204},{""local_trip_id"":72,""ordered_trip_id"":894},{""local_trip_id"":79,""ordered_trip_id"":379},{""local_trip_id"":193,""ordered_trip_id"":415},{""local_trip_id"":210,""ordered_trip_id"":418},{""local_trip_id"":221,""ordered_trip_id"":722},{""local_trip_id"":226,""ordered_trip_id"":723},{""local_trip_id"":232,""ordered_trip_id"":529},{""local_trip_id"":250,""ordered_trip_id"":532},{""local_trip_id"":260,""ordered_trip_id"":533},{""local_trip_id"":278,""ordered_trip_id"":536},{""local_trip_id"":297,""ordered_trip_id"":221},{""local_trip_id"":315,""ordered_trip_id"":650},{""local_trip_id"":330,""ordered_trip_id"":653}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 297->315,297,315,221,650,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13316m,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,c23ae04b38aa5cfeee1ecbe9ce9a8cfb669889c2390de772481d08b98a6c26fc,"[{""local_trip_id"":33,""ordered_trip_id"":885},{""local_trip_id"":41,""ordered_trip_id"":578},{""local_trip_id"":55,""ordered_trip_id"":582},{""local_trip_id"":68,""ordered_trip_id"":241},{""local_trip_id"":105,""ordered_trip_id"":903},{""local_trip_id"":110,""ordered_trip_id"":905},{""local_trip_id"":151,""ordered_trip_id"":610},{""local_trip_id"":163,""ordered_trip_id"":614},{""local_trip_id"":175,""ordered_trip_id"":618},{""local_trip_id"":187,""ordered_trip_id"":622},{""local_trip_id"":197,""ordered_trip_id"":274},{""local_trip_id"":219,""ordered_trip_id"":280},{""local_trip_id"":233,""ordered_trip_id"":932},{""local_trip_id"":245,""ordered_trip_id"":936},{""local_trip_id"":251,""ordered_trip_id"":293},{""local_trip_id"":275,""ordered_trip_id"":436},{""local_trip_id"":291,""ordered_trip_id"":946},{""local_trip_id"":306,""ordered_trip_id"":950},{""local_trip_id"":313,""ordered_trip_id"":319},{""local_trip_id"":323,""ordered_trip_id"":324},{""local_trip_id"":338,""ordered_trip_id"":738},{""local_trip_id"":345,""ordered_trip_id"":740},{""local_trip_id"":350,""ordered_trip_id"":658}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 291->306,291,306,946,950,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13323,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,6417017ba38dc24b35cbe87c27d8128c938ede3921293c23a72f2ad948e4e09d,"[{""local_trip_id"":61,""ordered_trip_id"":584},{""local_trip_id"":76,""ordered_trip_id"":587},{""local_trip_id"":88,""ordered_trip_id"":590},{""local_trip_id"":103,""ordered_trip_id"":594},{""local_trip_id"":257,""ordered_trip_id"":208},{""local_trip_id"":279,""ordered_trip_id"":306},{""local_trip_id"":294,""ordered_trip_id"":445},{""local_trip_id"":314,""ordered_trip_id"":450}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13326,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,0a5ad539fafae8419632af9f0cc2a8c7a0e6909051b34d592303d25f97622ab3,"[{""local_trip_id"":77,""ordered_trip_id"":785},{""local_trip_id"":81,""ordered_trip_id"":588},{""local_trip_id"":94,""ordered_trip_id"":591},{""local_trip_id"":109,""ordered_trip_id"":595},{""local_trip_id"":117,""ordered_trip_id"":599},{""local_trip_id"":130,""ordered_trip_id"":602},{""local_trip_id"":138,""ordered_trip_id"":605},{""local_trip_id"":144,""ordered_trip_id"":263},{""local_trip_id"":167,""ordered_trip_id"":268},{""local_trip_id"":179,""ordered_trip_id"":919},{""local_trip_id"":184,""ordered_trip_id"":920},{""local_trip_id"":188,""ordered_trip_id"":921},{""local_trip_id"":196,""ordered_trip_id"":818},{""local_trip_id"":204,""ordered_trip_id"":819},{""local_trip_id"":215,""ordered_trip_id"":822},{""local_trip_id"":220,""ordered_trip_id"":421},{""local_trip_id"":235,""ordered_trip_id"":424},{""local_trip_id"":247,""ordered_trip_id"":531},{""local_trip_id"":276,""ordered_trip_id"":209},{""local_trip_id"":293,""ordered_trip_id"":312},{""local_trip_id"":322,""ordered_trip_id"":213}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 204->215,204,215,819,822,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13401,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,fb081e5b4f9e108d78f71ff74ea2b759d21de2e49e45cfb5132bab4555eb615e,"[{""local_trip_id"":0,""ordered_trip_id"":0},{""local_trip_id"":12,""ordered_trip_id"":6},{""local_trip_id"":48,""ordered_trip_id"":22},{""local_trip_id"":82,""ordered_trip_id"":35},{""local_trip_id"":125,""ordered_trip_id"":56},{""local_trip_id"":143,""ordered_trip_id"":69},{""local_trip_id"":168,""ordered_trip_id"":82},{""local_trip_id"":190,""ordered_trip_id"":95},{""local_trip_id"":240,""ordered_trip_id"":116},{""local_trip_id"":271,""ordered_trip_id"":129},{""local_trip_id"":310,""ordered_trip_id"":144},{""local_trip_id"":341,""ordered_trip_id"":157}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13403,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,4a1b851c743ecb23dfac34686192ea00bce82f719341df599765f48c79296488,"[{""local_trip_id"":2,""ordered_trip_id"":2},{""local_trip_id"":21,""ordered_trip_id"":10},{""local_trip_id"":70,""ordered_trip_id"":30},{""local_trip_id"":99,""ordered_trip_id"":43},{""local_trip_id"":133,""ordered_trip_id"":62},{""local_trip_id"":153,""ordered_trip_id"":75},{""local_trip_id"":180,""ordered_trip_id"":88},{""local_trip_id"":205,""ordered_trip_id"":101},{""local_trip_id"":234,""ordered_trip_id"":114},{""local_trip_id"":265,""ordered_trip_id"":127},{""local_trip_id"":304,""ordered_trip_id"":142},{""local_trip_id"":336,""ordered_trip_id"":155},{""local_trip_id"":366,""ordered_trip_id"":170},{""local_trip_id"":382,""ordered_trip_id"":179}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 265->304,265,304,127,142,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k20_s3,20,3,13404,0,15.0,10,435,1f3a770cc9463d238be8851f0fb8bdff57c5a87ae9d1799a32a0047ba6e595a2,c0a1e779a1428eadefe972af9d0673a14fcb1561c35a57a873bf809b57002321,e7d8bab016ed7c01d4371bd57d4200df775db54434fa9f6e5978d1d14794a480,f9c5b40d76cd86088a7f6e29e695b7caf8437ee0daa838519ccc3178dceafe83,d0a70aff5e47cb3e0cfa93a1f8cee017de70d0aa434e45d5a482b1fbdd95716a,"[{""local_trip_id"":4,""ordered_trip_id"":3},{""local_trip_id"":26,""ordered_trip_id"":12},{""local_trip_id"":56,""ordered_trip_id"":25},{""local_trip_id"":93,""ordered_trip_id"":40},{""local_trip_id"":119,""ordered_trip_id"":53},{""local_trip_id"":140,""ordered_trip_id"":66},{""local_trip_id"":160,""ordered_trip_id"":79},{""local_trip_id"":189,""ordered_trip_id"":94},{""local_trip_id"":218,""ordered_trip_id"":107},{""local_trip_id"":248,""ordered_trip_id"":120},{""local_trip_id"":282,""ordered_trip_id"":133},{""local_trip_id"":321,""ordered_trip_id"":148},{""local_trip_id"":349,""ordered_trip_id"":161},{""local_trip_id"":375,""ordered_trip_id"":174},{""local_trip_id"":390,""ordered_trip_id"":183},{""local_trip_id"":401,""ordered_trip_id"":188},{""local_trip_id"":414,""ordered_trip_id"":195}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 189->218,189,218,94,107,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
