VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,13215,,17:07,17:24,3127,,0.17,0.01,61.5575562,,10.033,20.066,53.1620903,67,320.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,1.0,PC_7,13215.0,17:10,17:36,GMV_G,7581.0,0.26,0.0,45.168148,,9.319,18.6380005,37.3701439,68,650.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:13,17:27,PC_9,13215.0,0.14,0.0,62.58815,,6.171,12.342,57.4243469,69,953.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,2.0,13215,,17:17,17:34,3127,,0.17,0.07,70.6187897,,10.033,20.066,62.2233276,70,323.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:25,17:57,PC_10,13215.0,0.32,0.0,53.161396,,10.664,21.3279991,44.2379189,71,325.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:27,18:01,HED_E,3127.0,0.34,0.0,57.4243469,,11.168,22.3409996,48.0770416,72,326.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5502.0,2.0,6480,,17:40,18:01,13330,,0.21,0.0,49.5116043,,11.944,23.8880005,39.5170403,73,223.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,17:40,18:07,PC_7,13215.0,0.27,0.0,37.1595535,,9.153,18.3059998,29.5004616,74,653.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:41,18:07,PC_5,13215.0,0.26,0.0,62.2184448,,9.931,19.8619995,53.908329,75,455.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,2.0,PC_3,13215.0,17:57,18:13,13329,,0.16,0.03,44.2379189,,4.783,9.5710001,40.2334824,76,739.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:07,18:41,HED_E,3127.0,0.34,0.0,53.908329,,11.168,22.3409996,44.5610237,77,330.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,1.0,13329,,18:16,18:27,PC_3,13215.0,0.11,0.03,40.2313957,,4.645,9.28999996,36.3445244,78,741.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:17,18:47,PC_10,13215.0,0.3,0.0,74.7444077,,10.664,21.3279991,65.8209305,79,331.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:30,18:53,GMV_G,7581.0,0.23,0.0,36.3424377,,9.319,18.6380005,28.5444355,80,659.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:47,19:02,JON_B,13410.0,0.15,0.0,65.8209305,,6.191,12.3870001,60.6383018,81,962.0
