source_path	phase	source_sha256	source_size_bytes	archive_path	archive_sha256	archive_size_bytes	event_utc
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl	success	c4ec188c1a10de5b00c2faea4f4ba8dac5a34d4e531d99e252d77a69e3d4eeca	707793368	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	08d3ac8bb68381dba2a33cc7cc8ec0d0f3dda5b141a5f77d2332888dae5b3374	92897991	2026-09-12T05:02:57Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	1bccccc558b89cbf800a1e69c42f192ba0b6d1a40d51325d576e638fd49f159c	663613314	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	417043173be145559655092d15747aff3a78d290fd1d00d9ed92af8a47a62153	85764686	2026-09-12T05:03:25Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	1bccccc558b89cbf800a1e69c42f192ba0b6d1a40d51325d576e638fd49f159c	663613314	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	417043173be145559655092d15747aff3a78d290fd1d00d9ed92af8a47a62153	85764686	2026-09-12T05:03:32Z
/home/nc437/ladder-lite/phys240kw/k08_s2_c1_g10.0_b5.json.columns.jsonl	prepared	29bca6df9835e9b77fa0f08daff5702148cad7c20aa66ab09b336e35b7b44fae	650827096	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s2_c1_g10.0_b5.json.columns.jsonl.gz	e2713183e49891c6d323dde9ada13203ab66d303a9fd5f953010fa941ff3b9cd	66178504	2026-09-12T05:04:02Z
/home/nc437/ladder-lite/phys240kw/k08_s2_c1_g10.0_b5.json.columns.jsonl	success	29bca6df9835e9b77fa0f08daff5702148cad7c20aa66ab09b336e35b7b44fae	650827096	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s2_c1_g10.0_b5.json.columns.jsonl.gz	e2713183e49891c6d323dde9ada13203ab66d303a9fd5f953010fa941ff3b9cd	66178504	2026-09-12T05:04:10Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl	prepared	24a9a4eec1fc7531ff1359f9ff215c570b8b7ff99f87f58799d2fc91d8207fdf	579244301	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1335fbb182d1c71d305756162809d518f7a775a297b55430998ae471587b1c03	68255500	2026-09-12T05:04:33Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl	success	24a9a4eec1fc7531ff1359f9ff215c570b8b7ff99f87f58799d2fc91d8207fdf	579244301	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1335fbb182d1c71d305756162809d518f7a775a297b55430998ae471587b1c03	68255500	2026-09-12T05:04:43Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g2.5_b10.json.columns.jsonl	prepared	5b99a71d2001d0fb3e2679dc018218ea87ca4f7b94c1269d37fce9d89dbda914	560411865	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g2.5_b10.json.columns.jsonl.gz	f55b5f523a2959886e80c758c6f041711c0c291d59baa0a6d31afb38e5e94927	61883703	2026-09-12T05:05:05Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g2.5_b10.json.columns.jsonl	success	5b99a71d2001d0fb3e2679dc018218ea87ca4f7b94c1269d37fce9d89dbda914	560411865	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g2.5_b10.json.columns.jsonl.gz	f55b5f523a2959886e80c758c6f041711c0c291d59baa0a6d31afb38e5e94927	61883703	2026-09-12T05:05:11Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g10.0_b5.json.columns.jsonl	prepared	ca79005b261737bc9ed7217eb5a75a5e0980e7ec20429b5bc2d57d7ca8416d8b	553766100	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g10.0_b5.json.columns.jsonl.gz	15be8339bd051cc8c39d7d3faa7fc7dfc710f5666899a7569c1093e923833060	54490069	2026-09-12T05:05:32Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g10.0_b5.json.columns.jsonl	success	ca79005b261737bc9ed7217eb5a75a5e0980e7ec20429b5bc2d57d7ca8416d8b	553766100	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g10.0_b5.json.columns.jsonl.gz	15be8339bd051cc8c39d7d3faa7fc7dfc710f5666899a7569c1093e923833060	54490069	2026-09-12T05:05:37Z
/home/nc437/ladder-lite/phys240kw/k08_s2_c1_g2.5_b10.json.columns.jsonl	prepared	c597d49150b40fc529abfa9f15d0680735348003e5266e8a05cd71d59e1fed85	524632785	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s2_c1_g2.5_b10.json.columns.jsonl.gz	a32653363d9c15a6359055e76ab6dbef80713e0c77c83d9280af61b93ccdbb64	60460288	2026-09-12T05:05:59Z
/home/nc437/ladder-lite/phys240kw/k08_s2_c1_g2.5_b10.json.columns.jsonl	success	c597d49150b40fc529abfa9f15d0680735348003e5266e8a05cd71d59e1fed85	524632785	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s2_c1_g2.5_b10.json.columns.jsonl.gz	a32653363d9c15a6359055e76ab6dbef80713e0c77c83d9280af61b93ccdbb64	60460288	2026-09-12T05:06:02Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g2.5_b10.json.columns.jsonl	prepared	be8bbf9507a1ff34896db76d86a2f5ac29bbe1f719e3e7c189fa23afbc54e151	495937645	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g2.5_b10.json.columns.jsonl.gz	b77d94d3691ca037ddc125f50d2e89e9f92303fc02e882df685d25e67a45456b	55313742	2026-09-12T05:06:22Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g2.5_b10.json.columns.jsonl	success	be8bbf9507a1ff34896db76d86a2f5ac29bbe1f719e3e7c189fa23afbc54e151	495937645	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g2.5_b10.json.columns.jsonl.gz	b77d94d3691ca037ddc125f50d2e89e9f92303fc02e882df685d25e67a45456b	55313742	2026-09-12T05:06:24Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s5__event_2p5_event5.json.columns.jsonl	prepared	b7038a9e0e08afb76c49c9c4599f54d9d018fca9c07868a3c30dbfd16da8c975	486642129	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	6525a550e88011d2a877b8beaf1f13c2683bdd586ac6d13b979924f62e4bb7c3	55873781	2026-09-12T05:06:44Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s5__event_2p5_event5.json.columns.jsonl	success	b7038a9e0e08afb76c49c9c4599f54d9d018fca9c07868a3c30dbfd16da8c975	486642129	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	6525a550e88011d2a877b8beaf1f13c2683bdd586ac6d13b979924f62e4bb7c3	55873781	2026-09-12T05:06:47Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	prepared	22eee8316ea3a7df907694caa3d5248064bc926c4596f40f553e7f7381729c31	436986476	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	86efb81230b1113351474b301d0edc9dc3a76ce63c5e160a1407a245932a6a55	48100064	2026-09-12T05:07:07Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	success	22eee8316ea3a7df907694caa3d5248064bc926c4596f40f553e7f7381729c31	436986476	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	86efb81230b1113351474b301d0edc9dc3a76ce63c5e160a1407a245932a6a55	48100064	2026-09-12T05:07:09Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g10.0_b10.json.columns.jsonl	prepared	99b031a04aeaa9575f2993c33091533090d13b05760193785073bbd0584674f1	424248349	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g10.0_b10.json.columns.jsonl.gz	06aa5a50543620085e805e09a5df09c857e677b31ff61789ab6c65dea7e4458b	42129152	2026-09-12T05:07:25Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g10.0_b10.json.columns.jsonl	success	99b031a04aeaa9575f2993c33091533090d13b05760193785073bbd0584674f1	424248349	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g10.0_b10.json.columns.jsonl.gz	06aa5a50543620085e805e09a5df09c857e677b31ff61789ab6c65dea7e4458b	42129152	2026-09-12T05:07:28Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	prepared	1bf9408d62cd602b92ccb40d6b5fc54fed8b461da1f6b36d6bf3146e0b5377d9	346594093	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	dc134d2bc07d757a291c44a806dce076fbfce09ed3a2af723d6e840fc572272e	37435986	2026-09-12T05:07:41Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	success	1bf9408d62cd602b92ccb40d6b5fc54fed8b461da1f6b36d6bf3146e0b5377d9	346594093	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	dc134d2bc07d757a291c44a806dce076fbfce09ed3a2af723d6e840fc572272e	37435986	2026-09-12T05:07:43Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	prepared	f8752382e22bed605c7c4a33485bc1dd2d20a726c04c5d019e07023c4f3734b3	344694783	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	4c77b28b3f45f8b4f9d5d2bb053645d7902ab8cc0ea29597cf04c13ecf972e28	36067772	2026-09-12T05:07:55Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	success	f8752382e22bed605c7c4a33485bc1dd2d20a726c04c5d019e07023c4f3734b3	344694783	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	4c77b28b3f45f8b4f9d5d2bb053645d7902ab8cc0ea29597cf04c13ecf972e28	36067772	2026-09-12T05:07:57Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl	prepared	c428dea1a3f3f686df8b2a4f1c3941fd282849b0729735ec66711733e7c2826c	305191581	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	010e7b799cd1c768cf178f649877c858da23376b35ab381eab2fa7bc05450911	33612042	2026-09-12T05:08:08Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl	success	c428dea1a3f3f686df8b2a4f1c3941fd282849b0729735ec66711733e7c2826c	305191581	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	010e7b799cd1c768cf178f649877c858da23376b35ab381eab2fa7bc05450911	33612042	2026-09-12T05:08:10Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	d4c0096e380a37efdb5bfdc953a2b33fa8faa6ee997a82154575bd06d5077cd6	276783849	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	f71d2a478bb30d4c56fda7761bf953107845ea28ba9701333385b0c90612299a	36060583	2026-09-12T05:08:20Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	d4c0096e380a37efdb5bfdc953a2b33fa8faa6ee997a82154575bd06d5077cd6	276783849	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	f71d2a478bb30d4c56fda7761bf953107845ea28ba9701333385b0c90612299a	36060583	2026-09-12T05:08:22Z
/home/nc437/ladder-lite/phys240kw/k05_s1_c1_g10.0_b5.json.columns.jsonl	prepared	464cad84085d8580728114c53169a73ff44c860bc1f674b6d6e0a4b28ab246cc	188938785	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s1_c1_g10.0_b5.json.columns.jsonl.gz	63bb6940d7670046a15f410b2f29052967d4a52f5e2f44850942e9dffe388a19	18005755	2026-09-12T05:08:28Z
/home/nc437/ladder-lite/phys240kw/k05_s1_c1_g10.0_b5.json.columns.jsonl	success	464cad84085d8580728114c53169a73ff44c860bc1f674b6d6e0a4b28ab246cc	188938785	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s1_c1_g10.0_b5.json.columns.jsonl.gz	63bb6940d7670046a15f410b2f29052967d4a52f5e2f44850942e9dffe388a19	18005755	2026-09-12T05:08:30Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g2.5_b5.json.columns.jsonl	prepared	6f746d2da79dcda84df86c890e55c7439ed28fd551ebb835a510fc91a915ae34	183195207	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g2.5_b5.json.columns.jsonl.gz	554a0654ebaef87351907f55143badb07ed35664f3ce9f26cfcfe4aea54a6998	21606967	2026-09-12T05:08:36Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g2.5_b5.json.columns.jsonl	success	6f746d2da79dcda84df86c890e55c7439ed28fd551ebb835a510fc91a915ae34	183195207	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g2.5_b5.json.columns.jsonl.gz	554a0654ebaef87351907f55143badb07ed35664f3ce9f26cfcfe4aea54a6998	21606967	2026-09-12T05:08:38Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g2.5_b5.json.columns.jsonl	prepared	683616339c72002fe88dfb02e206a04130affd5168e564930cf427dd51049af6	44663434	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g2.5_b5.json.columns.jsonl.gz	8f6510a755af778157a91009c008da4032037024bff868dc8c51e0f25dc548d4	5568517	2026-09-12T05:08:39Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g2.5_b5.json.columns.jsonl	success	683616339c72002fe88dfb02e206a04130affd5168e564930cf427dd51049af6	44663434	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g2.5_b5.json.columns.jsonl.gz	8f6510a755af778157a91009c008da4032037024bff868dc8c51e0f25dc548d4	5568517	2026-09-12T05:08:40Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g2.5_b5.json.columns.jsonl	prepared	08af5de308aed6f27c89ea0400edc68ce7b907e1b7cd16ce0b39bfd8570aca22	33835119	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g2.5_b5.json.columns.jsonl.gz	9378e2ec7f4e2757a7706ab562c263f8d41748b5e116b3b09cd947f84459a2a0	4293531	2026-09-12T05:08:41Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g2.5_b5.json.columns.jsonl	success	08af5de308aed6f27c89ea0400edc68ce7b907e1b7cd16ce0b39bfd8570aca22	33835119	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g2.5_b5.json.columns.jsonl.gz	9378e2ec7f4e2757a7706ab562c263f8d41748b5e116b3b09cd947f84459a2a0	4293531	2026-09-12T05:08:42Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g10.0_b5.json.columns.jsonl	prepared	ebc8d9413650b9da3cc98054daf557dcd33bbab29b75ca032f18dbcb7bad55f8	28241092	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g10.0_b5.json.columns.jsonl.gz	b8ca94e3274a1e7eda8a023c6ee73436d29e54908a4a332c6051e62f624b2e4a	3214626	2026-09-12T05:08:43Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g10.0_b5.json.columns.jsonl	success	ebc8d9413650b9da3cc98054daf557dcd33bbab29b75ca032f18dbcb7bad55f8	28241092	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g10.0_b5.json.columns.jsonl.gz	b8ca94e3274a1e7eda8a023c6ee73436d29e54908a4a332c6051e62f624b2e4a	3214626	2026-09-12T05:08:43Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g10.0_b5.json.columns.jsonl	prepared	ba24d445b9d649107c1fd28680901307fe6cf38f8b655580d6f090894a98c02b	11912478	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g10.0_b5.json.columns.jsonl.gz	8dd4beda7ec9a355c4dc09d18b813d08e0c19eead3c3f97a3836a3c9a6b2b489	1412267	2026-09-12T05:08:44Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g10.0_b5.json.columns.jsonl	success	ba24d445b9d649107c1fd28680901307fe6cf38f8b655580d6f090894a98c02b	11912478	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g10.0_b5.json.columns.jsonl.gz	8dd4beda7ec9a355c4dc09d18b813d08e0c19eead3c3f97a3836a3c9a6b2b489	1412267	2026-09-12T05:08:44Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g2.5_b10.json.columns.jsonl	prepared	7b384c051b9cb5c36037d810ea1fe96490f97a42f67731ac2da202d615cc5935	8289125	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g2.5_b10.json.columns.jsonl.gz	4051da40bf0f3634b0ae94a497bbbfdfdd7c012a12018aef9a7872b416cf5b68	1080506	2026-09-12T05:08:45Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g2.5_b10.json.columns.jsonl	success	7b384c051b9cb5c36037d810ea1fe96490f97a42f67731ac2da202d615cc5935	8289125	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g2.5_b10.json.columns.jsonl.gz	4051da40bf0f3634b0ae94a497bbbfdfdd7c012a12018aef9a7872b416cf5b68	1080506	2026-09-12T05:08:45Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g10.0_b10.json.columns.jsonl	prepared	ff50b953d70405a095f8ca56a84184d9b18dcde826e9a34a90c09c1d3b76dcd5	7785433	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g10.0_b10.json.columns.jsonl.gz	f0f69a36bb3df367c4e028f3b7e9e41b41b5d48cbc79f4f72e1d06927692c739	948519	2026-09-12T05:08:46Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g10.0_b10.json.columns.jsonl	success	ff50b953d70405a095f8ca56a84184d9b18dcde826e9a34a90c09c1d3b76dcd5	7785433	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g10.0_b10.json.columns.jsonl.gz	f0f69a36bb3df367c4e028f3b7e9e41b41b5d48cbc79f4f72e1d06927692c739	948519	2026-09-12T05:08:46Z
