source_path	phase	source_sha256	source_size_bytes	archive_path	archive_sha256	archive_size_bytes	event_utc
/home/nc437/ladder-lite/phys240kw/k13_s3_c1_g2.5_b10.json.columns.jsonl	success	880e7c74adc03dac30f602be0371653e35672a6f5bd41a7aeb8c2f408163ce6d	695838574	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s3_c1_g2.5_b10.json.columns.jsonl.gz	0e28233c8ff873c1bb7934a26f1e4c44df790aec2f4b55454b0395ab2c3af8ef	66140259	2026-09-12T05:02:08Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	prepared	14d81a2e290bdf02d7a9f29c1c448dd6e34c9f761f57707caf44c31f5b289e05	688950103	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	7252cddd006660582e878f38bee612cb7fd53e76412ef3a31ed26a47248eff46	73204521	2026-09-12T05:02:41Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	success	14d81a2e290bdf02d7a9f29c1c448dd6e34c9f761f57707caf44c31f5b289e05	688950103	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	7252cddd006660582e878f38bee612cb7fd53e76412ef3a31ed26a47248eff46	73204521	2026-09-12T05:02:48Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl	prepared	28d061fa900e6d75416def7c993f68acb4fb6ea3c18f922ddeecaadc5b32d133	605789483	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	a74ffb9e0fc66583f20bf0b8023f671e44ac824133b5132b35c15d25a4867cbe	67346451	2026-09-12T05:03:15Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl	success	28d061fa900e6d75416def7c993f68acb4fb6ea3c18f922ddeecaadc5b32d133	605789483	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	a74ffb9e0fc66583f20bf0b8023f671e44ac824133b5132b35c15d25a4867cbe	67346451	2026-09-12T05:03:20Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s5__event_2p5_event5.json.columns.jsonl	prepared	9e94dea668cfe495e24a9e305f119e52bc59468997fd39691ede6772e1f664af	594594912	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	6110c1657e4cc0e4d9c2388a544f8f0624733ea0424a0853fea822965df924ea	71273162	2026-09-12T05:03:50Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s5__event_2p5_event5.json.columns.jsonl	success	9e94dea668cfe495e24a9e305f119e52bc59468997fd39691ede6772e1f664af	594594912	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	6110c1657e4cc0e4d9c2388a544f8f0624733ea0424a0853fea822965df924ea	71273162	2026-09-12T05:03:55Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl	prepared	834215868eca9d79d6b6ae9b4bef1a78397261537689a0fa942bdd5685cddf76	574410651	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	f8246dc2d6e8157d2014f949121d3a72f9112913f62157c3960ba5fc326bdd79	64388426	2026-09-12T05:04:23Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl	success	834215868eca9d79d6b6ae9b4bef1a78397261537689a0fa942bdd5685cddf76	574410651	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	f8246dc2d6e8157d2014f949121d3a72f9112913f62157c3960ba5fc326bdd79	64388426	2026-09-12T05:04:27Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl	prepared	26e2b115744aec0c19030e6868a3cb8c59b99e12279d4772cf6a89ff77d6c87e	537723844	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl.gz	7b066850dec8758386ecd8dfd293379886d1e2bb490cc202f9b6660d624880ed	67271415	2026-09-12T05:04:53Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl	success	26e2b115744aec0c19030e6868a3cb8c59b99e12279d4772cf6a89ff77d6c87e	537723844	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl.gz	7b066850dec8758386ecd8dfd293379886d1e2bb490cc202f9b6660d624880ed	67271415	2026-09-12T05:04:56Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl	prepared	c1a51105b67094652d69736d58e5df0e8b09882d2924969d7dbcea55f96cfc24	528830265	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1991eee8956652419c8d65befdc2feb527f248c30348c2a27f166dc459a3dfea	60485359	2026-09-12T05:05:21Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl	success	c1a51105b67094652d69736d58e5df0e8b09882d2924969d7dbcea55f96cfc24	528830265	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1991eee8956652419c8d65befdc2feb527f248c30348c2a27f166dc459a3dfea	60485359	2026-09-12T05:05:26Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	f823e66e5c166586993d66cca32f65e4318a77e0d54f8082969d4ab064cbed81	521901933	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	3868b80b104d1395e31225fdd982223dc0a558397ccb3ac5e3888cf6e6794b78	78968339	2026-09-12T05:05:55Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	f823e66e5c166586993d66cca32f65e4318a77e0d54f8082969d4ab064cbed81	521901933	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	3868b80b104d1395e31225fdd982223dc0a558397ccb3ac5e3888cf6e6794b78	78968339	2026-09-12T05:05:59Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl	prepared	780821918bb4d94a43c8e5843336f07a0c104d4f7e561bed4b02d0bd87d0c50b	445526327	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	2578a3c357e293c4b6735086201d08a43a94768ecc00607fc99b6121cba42452	49525687	2026-09-12T05:06:22Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl	success	780821918bb4d94a43c8e5843336f07a0c104d4f7e561bed4b02d0bd87d0c50b	445526327	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	2578a3c357e293c4b6735086201d08a43a94768ecc00607fc99b6121cba42452	49525687	2026-09-12T05:06:25Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s1__event_2p5_event5.json.columns.jsonl	prepared	3ce539f245a7cea096edd60e5ae36960c706e074f168a7ed0d2acf4f1e563d0f	441415356	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	24ac86aa1ca9d668e52d4fead3a0e65ac847efd4e64904602a0768176634869a	56263949	2026-09-12T05:06:50Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s1__event_2p5_event5.json.columns.jsonl	success	3ce539f245a7cea096edd60e5ae36960c706e074f168a7ed0d2acf4f1e563d0f	441415356	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	24ac86aa1ca9d668e52d4fead3a0e65ac847efd4e64904602a0768176634869a	56263949	2026-09-12T05:06:52Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	prepared	3ffe67dd16050c20a1f55cbf8ae2df7d4e94debdef95b88d1e470323cd7ffc24	428578567	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	ac0aabcf160d8511e7fa6bd3dc6d2f8ff25ff318016fea1b2fb2dafd5de6f28d	43234292	2026-09-12T05:07:11Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	success	3ffe67dd16050c20a1f55cbf8ae2df7d4e94debdef95b88d1e470323cd7ffc24	428578567	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	ac0aabcf160d8511e7fa6bd3dc6d2f8ff25ff318016fea1b2fb2dafd5de6f28d	43234292	2026-09-12T05:07:15Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	64ba0e021b7ccb9e441fec81a897321d673de00396a0515dc41fe1e5ff248216	419835553	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	8ebe3af88ec98a68826def399349a026fe8e9b3b248eee66e9383e374edd64ed	54432707	2026-09-12T05:07:37Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	64ba0e021b7ccb9e441fec81a897321d673de00396a0515dc41fe1e5ff248216	419835553	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	8ebe3af88ec98a68826def399349a026fe8e9b3b248eee66e9383e374edd64ed	54432707	2026-09-12T05:07:41Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	prepared	5c0b1d145530ba71d96b0d7c1cdcf8d537306407608e857e27538806ed0c7554	306668979	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	f1a6b02554be113e0cdbac270a61dd1f1243ba8de4d17973b770abf04e9b0696	31965186	2026-09-12T05:07:56Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	success	5c0b1d145530ba71d96b0d7c1cdcf8d537306407608e857e27538806ed0c7554	306668979	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	f1a6b02554be113e0cdbac270a61dd1f1243ba8de4d17973b770abf04e9b0696	31965186	2026-09-12T05:07:59Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	prepared	7eb575f86f754da8a8506e6c6ffcbd9a775f2da724bb2db4ff5698ca26c7a6b6	293289930	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	7013deb0d6557c216cbb51d722365ba641c103d228ed0aec73da3a1a4b275655	33587975	2026-09-12T05:08:14Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	success	7eb575f86f754da8a8506e6c6ffcbd9a775f2da724bb2db4ff5698ca26c7a6b6	293289930	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	7013deb0d6557c216cbb51d722365ba641c103d228ed0aec73da3a1a4b275655	33587975	2026-09-12T05:08:17Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g10.0_b5.json.columns.jsonl	prepared	0604e3fa79d2144db3679e362078be238a0a00e25eb44113ad91193721eb2fbd	244371431	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g10.0_b5.json.columns.jsonl.gz	0ae1d67294a7d761088a1e5d7e494fa7ae21630c505c9ee5b013300ffdeadb73	26832419	2026-09-12T05:08:29Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g10.0_b5.json.columns.jsonl	success	0604e3fa79d2144db3679e362078be238a0a00e25eb44113ad91193721eb2fbd	244371431	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g10.0_b5.json.columns.jsonl.gz	0ae1d67294a7d761088a1e5d7e494fa7ae21630c505c9ee5b013300ffdeadb73	26832419	2026-09-12T05:08:31Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g2.5_b10.json.columns.jsonl	prepared	273ae65b08430f25832e30eaa4ff67b29cd9abf8688834699a092d47aaaeaceb	226852783	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g2.5_b10.json.columns.jsonl.gz	71bfc30bfc0e1ccc55a0580cc028f77f22b6be4dc5a7a6e752c26f69ea98a247	28256074	2026-09-12T05:08:43Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g2.5_b10.json.columns.jsonl	success	273ae65b08430f25832e30eaa4ff67b29cd9abf8688834699a092d47aaaeaceb	226852783	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g2.5_b10.json.columns.jsonl.gz	71bfc30bfc0e1ccc55a0580cc028f77f22b6be4dc5a7a6e752c26f69ea98a247	28256074	2026-09-12T05:08:45Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g10.0_b5.json.columns.jsonl	prepared	4379a31e58f5f03d678194b308e81fb93577f4fd7ab0a6056eeaf9c093360cf0	107085075	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g10.0_b5.json.columns.jsonl.gz	1f12aebc0894d6bdddf536dd02484c2c01307967af4edb69cec3f56f4c3d3625	12096955	2026-09-12T05:08:50Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g10.0_b5.json.columns.jsonl	success	4379a31e58f5f03d678194b308e81fb93577f4fd7ab0a6056eeaf9c093360cf0	107085075	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g10.0_b5.json.columns.jsonl.gz	1f12aebc0894d6bdddf536dd02484c2c01307967af4edb69cec3f56f4c3d3625	12096955	2026-09-12T05:08:51Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g2.5_b10.json.columns.jsonl	prepared	abf41ca0bb29757bb12d616949436bc2981a6001e21838b26037897ec2801ba5	101377871	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g2.5_b10.json.columns.jsonl.gz	42d3906b9da94226d6311e526b15e0755c99a5b573404f6f3517fe43e9ad8f75	13448434	2026-09-12T05:08:57Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g2.5_b10.json.columns.jsonl	success	abf41ca0bb29757bb12d616949436bc2981a6001e21838b26037897ec2801ba5	101377871	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g2.5_b10.json.columns.jsonl.gz	42d3906b9da94226d6311e526b15e0755c99a5b573404f6f3517fe43e9ad8f75	13448434	2026-09-12T05:08:58Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g10.0_b5.json.columns.jsonl	prepared	2ca1d084bc843a0e11d26f2d366418dbc9453ce208a3587c43730b7e9c2befa1	36597701	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g10.0_b5.json.columns.jsonl.gz	be2b074033a60dadbe56b7cfabf7eaba7b5e15b3364935d15747ed0f25f63d7d	3925209	2026-09-12T05:09:00Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g10.0_b5.json.columns.jsonl	success	2ca1d084bc843a0e11d26f2d366418dbc9453ce208a3587c43730b7e9c2befa1	36597701	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g10.0_b5.json.columns.jsonl.gz	be2b074033a60dadbe56b7cfabf7eaba7b5e15b3364935d15747ed0f25f63d7d	3925209	2026-09-12T05:09:00Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g10.0_b5.json.columns.jsonl	prepared	46865c532c198408fbeb1ad78e53eb5d9c9bcf0274b3b0c7382c1d708b9e88cb	30572731	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g10.0_b5.json.columns.jsonl.gz	6220f91cd9aa63223e2bb910fd23ba3055ee2fc32f45633e8b5cca6d6b3bfc33	3467756	2026-09-12T05:09:02Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g10.0_b5.json.columns.jsonl	success	46865c532c198408fbeb1ad78e53eb5d9c9bcf0274b3b0c7382c1d708b9e88cb	30572731	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g10.0_b5.json.columns.jsonl.gz	6220f91cd9aa63223e2bb910fd23ba3055ee2fc32f45633e8b5cca6d6b3bfc33	3467756	2026-09-12T05:09:03Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g2.5_b10.json.columns.jsonl	prepared	01b06b2122fdd95a3c391a4127b2a382fe5aed61722158951d248134b5f7e6dc	21659385	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g2.5_b10.json.columns.jsonl.gz	98dd9e3e3fad3b2a4233e3e6b33f396450d379530135eef71a28e4bc5f3896dd	3020820	2026-09-12T05:09:04Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g2.5_b10.json.columns.jsonl	success	01b06b2122fdd95a3c391a4127b2a382fe5aed61722158951d248134b5f7e6dc	21659385	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g2.5_b10.json.columns.jsonl.gz	98dd9e3e3fad3b2a4233e3e6b33f396450d379530135eef71a28e4bc5f3896dd	3020820	2026-09-12T05:09:04Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g2.5_b5.json.columns.jsonl	prepared	8bc715065fec6136190f2c28af69efcceb70f470a7ea1bf42c18b9ad2406bec4	5547401	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g2.5_b5.json.columns.jsonl.gz	3a993a9b4eef2ec70ddb132d7ec5d505d2b3b921fea75a96c3deb711431bda6c	640547	2026-09-12T05:09:05Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g2.5_b5.json.columns.jsonl	success	8bc715065fec6136190f2c28af69efcceb70f470a7ea1bf42c18b9ad2406bec4	5547401	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g2.5_b5.json.columns.jsonl.gz	3a993a9b4eef2ec70ddb132d7ec5d505d2b3b921fea75a96c3deb711431bda6c	640547	2026-09-12T05:09:05Z
