root_label,cell,idx,cohort,execution_commit,instance_sha256,tariff_sha256,aggregate_terminal_target_kwh,fleet_cap,original_cg_pricing_certified,original_cg_stop,original_cg_seconds,original_cg_weighted_full_graph_lp_bound,original_cg_fractional_route_weight,original_cg_selection_state,original_fleet_status,original_fleet_buses,original_finite_pool_fleet_bound,original_charging_status,original_charging_cost,original_charging_bound,fixed_fleet_status,fixed_fleet,fixed_finite_frontier_fleet_bound,fixed_charging_status,fixed_charging_grid_cost,fixed_charging_grid_bound,fixed_continuous_cost,fixed_exact_once_verified,fixed_proof_scope,post_branch,post_state,post_job_id,source_pool_type,fallback_added,fallback_pool_fresh_columns,fallback_pool_fixed_frontier_columns,fallback_selected_fresh_only,fallback_selected_fixed_only,fallback_selected_both,fallback_all_selected_giro_sequences,source_pool_fleet_status,source_pool_fleet,source_pool_charging_status,source_pool_charging_grid_cost,source_pool_charging_grid_bound,cleanup_returncode,cleanup_summary_present,cleanup_fleet_status,cleanup_fleet,cleanup_finite_pool_fleet_bound,cleanup_charging_status,cleanup_charging_grid_cost,cleanup_charging_grid_bound,cleanup_continuous_cost,cleanup_exact_once_verified,cleanup_individual_replay_verified,cleanup_shared_capacity_validated,cleanup_proof_scope,cleanup_input_duplicate_trip_count,cleanup_generated_sequences,attempt_receipt_count,stale_running_attempt_receipts,fresh_cg_max_restart,fixed_max_restart,original_summary_path,original_summary_sha256,fixed_summary_path,fixed_summary_sha256,source_pool_summary_path,source_pool_summary_sha256,cleanup_summary_path,cleanup_summary_sha256,post_receipt_path,post_receipt_sha256
expansion,r21c_spatial_PARX_x0p50,29,r21C,4a8b497e668be9962bca5906a8b69116fa634882,0306c0a84dc8b541c9f052c9d188cd578874d3d41d7df397dacf5c618c1ccf5a,12a0d3a6a6db684dc156da55776c64fbfb30acfda22a97f82147f87450019886,327.6350919,5,True,pricing_certified,893.6671649779892,500162.564936332,5.0,selected,OPTIMAL,5,5.0,OPTIMAL,170.8719683284032,170.8719683284032,OPTIMAL,5,5.0,OPTIMAL,207.20399999998335,207.20399999998335,203.66156636319647,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498948,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,170.8719683284032,170.8719683284032,0,True,OPTIMAL,5,5.0,TIME_LIMIT,165.91195129810654,165.82831873733014,161.8532307847927,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,11,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/fresh_cg/job499211_r0/out/summary.json,2013336cd82cd2c3f91f9610b5ca7913d663dc190d0b16c6e071d1927dd6c210,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/fixed_duty/job499080_r0/out/summary.json,8bdb75bea8432322a33908f872e9186da09dbd9514643cf51267116d48b33e7d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/fresh_cg/job499211_r0/out/summary.json,2013336cd82cd2c3f91f9610b5ca7913d663dc190d0b16c6e071d1927dd6c210,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/cleanup/job498948_r0/out/summary.json,20a1e2b4f4e9b32bc5031e316ab3ee3bff1ad9e7a490223f37befa48b60dcc6f,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/r21c_spatial_PARX_x0p50/job498948_r0.json,47405e2e75234b740814f2eb6f3d0036680414a5d5f5507b95ee96b68002664c
expansion,r21c_spatial_4808_x2p00,30,r21C,4a8b497e668be9962bca5906a8b69116fa634882,0306c0a84dc8b541c9f052c9d188cd578874d3d41d7df397dacf5c618c1ccf5a,2a75f2e96639b55fe194fade4e9eb7ada53cd6822d5a01db0749c47d068ab3b1,327.6350919,5,True,pricing_certified,975.9076747829968,500223.02095301345,4.999999999999999,selected,OPTIMAL,5,5.0,OPTIMAL,337.27999999999884,337.27999999999884,OPTIMAL,5,5.0,OPTIMAL,223.19993372419069,223.19993372419069,219.7041904127982,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498949,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,337.27999999999884,337.27999999999884,0,True,OPTIMAL,5,5.0,TIME_LIMIT,229.895848976709,229.71695301728647,226.02918231359217,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,9,62,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/fresh_cg/job499212_r0/out/summary.json,f6fed021378069d7e917b97cda9e868ebe5d97a74f3a6f93a7d9e05edd1971a3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/fixed_duty/job499081_r0/out/summary.json,730dc96630793065933a1a752829b69e0d1d804134c0a3f07e04f631080e7c9d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/fresh_cg/job499212_r0/out/summary.json,f6fed021378069d7e917b97cda9e868ebe5d97a74f3a6f93a7d9e05edd1971a3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/cleanup/job498949_r0/out/summary.json,3831366d30620137a88724baac1041ccb119b1bc204e1a993f30b8751f3e8ffa,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/r21c_spatial_4808_x2p00/job498949_r0.json,e1ab29064383f81cd1195581a334284804753736d5376644e73bfa0e259cd58f
expansion,r21c_duck_spatial_parx_x0p50,31,r21C,4a8b497e668be9962bca5906a8b69116fa634882,0306c0a84dc8b541c9f052c9d188cd578874d3d41d7df397dacf5c618c1ccf5a,94ec8937698132342e8af194048cf7d02c33380de4d2787e8a619c3cfdda7cd9,327.6350919,5,True,pricing_certified,941.211595914996,500082.8596729713,5.0,selected,OPTIMAL,5,5.0,OPTIMAL,92.19716619400045,92.19716619400045,OPTIMAL,5,5.0,OPTIMAL,97.40333333333547,97.40333333333547,95.63304851473367,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498950,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,92.19716619400045,92.19716619400045,0,True,OPTIMAL,5,5.0,OPTIMAL,86.81949999999779,86.81949999999779,84.79952704219613,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,10,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/fresh_cg/job498916_r0/out/summary.json,c2dc32f87089f28e0b5c936e85ea8677027c63db203ffaac5d95ca220273643d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/fixed_duty/job499082_r0/out/summary.json,3429391fbd7f1705007fc9b843755aa16d31fc3580e7de7477b6a710ca191388,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/fresh_cg/job498916_r0/out/summary.json,c2dc32f87089f28e0b5c936e85ea8677027c63db203ffaac5d95ca220273643d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/cleanup/job498950_r0/out/summary.json,d85abbefc4818c3e475a16c346eab18899ccbb01de4bb6123f617faea2e0f705,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/r21c_duck_spatial_parx_x0p50/job498950_r0.json,7bee359d9191f9b5c53863435eaaec48f98fe1f303cfcbe82013016e31919b93
expansion,mix1_flat,32,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,59a9d3b7c1516b19b56267de7309cfe014a13f84b8b390738754a5f652f451f3,379.7984451,5,False,cg_time_limit,14402.846209181,,4.999999999999959,no_selection,TIME_LIMIT,,5.000000000000003,missing,,,OPTIMAL,5,5.0,TIME_LIMIT,213.52793587071898,213.45027127456206,205.30352475128893,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498951,fresh CG + GIRO fixed-duty frontier columns,True,154101,570,0,5,0,True,OPTIMAL,5,TIME_LIMIT,213.52794669380302,213.45027127457033,0,True,OPTIMAL,5,5.0,TIME_LIMIT,213.52793331232425,213.45027127456527,205.04491037312255,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,5,1,1,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_flat/fresh_cg/job499010_r1/out/summary.json,ccbdb9e9b83932b7a9e38170dbd5c1b7c178806eff5e3d021eeae3b91bb8eabb,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_flat/fixed_duty/job499083_r0/out/summary.json,b5f79fc5e8a2e3ef917e29bbc7a046c9fc5e84bcb2effbf6cc78b7fdbaac945e,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_flat/fresh_cg/job498951_r0/out/summary.json,acd08c16077ba636ec87d3edc5c22998fc58a383aad4418129f1d0f4a052fb87,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_flat/cleanup/job498951_r0/out/summary.json,3f1c7f01e65599bb19d20f4aca4dc97a6e63156d4b9a46c8cdef49236905eb05,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_flat/job498951_r0.json,35949a84c02b49991ef7569f220e0b70274439e96b09ddc764c0d92b891b81f0
expansion,mix1_duck,33,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,eb8a4a5e0524fd3536ec2411e3628a14b0ea4b711aeed98a0066420b5e464e58,379.7984451,5,False,cg_time_limit,14400.643382515002,,4.999999999999995,no_selection,INFEASIBLE,,,missing,,,OPTIMAL,5,5.0,OPTIMAL,110.44466666667722,110.44466666667722,104.77981631540752,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498952,fresh CG + GIRO fixed-duty frontier columns,True,165051,586,4,1,0,False,OPTIMAL,5,OPTIMAL,106.05999999999767,106.05999999999767,0,True,OPTIMAL,5,5.0,OPTIMAL,90.35599999999977,90.35599999999977,85.91627922536281,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,7,166,5,1,1,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck/fresh_cg/job499011_r1/out/summary.json,f3af51c75ed598136a217ea6e913f1cbbeaf7554501d674298a0951069f5c92a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck/fixed_duty/job499084_r0/out/summary.json,83b2b46bf2fa95c4fdee464f481a717d8df7b02748adf9a3fde54d235b3d8b50,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck/fresh_cg/job498952_r0/out/summary.json,20225a036a50ca34e8b09644c38030131689b41f67c517a2d817c231c177892b,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck/cleanup/job498952_r0/out/summary.json,8b1b4aa888a35ea32f62f68bc42301a0767e513003367aefc810c954bbdce8ed,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_duck/job498952_r0.json,2d61322940d77b3fcff7f67bb0904e6b859d4cee6436f810f590981f1ff4e63f
expansion,mix1_duck_solar_depot,34,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,20f2eb0922fc8b536276d5671f10d211a58fb3c6c3468198f1d214d27bb48274,379.7984451,5,False,cg_time_limit,14401.089189779945,,4.999999999999974,no_selection,TIME_LIMIT,,5.000000000000025,missing,,,OPTIMAL,5,5.0,OPTIMAL,104.28899999998976,104.28899999998976,99.03141882589262,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498953,fresh CG + GIRO fixed-duty frontier columns,True,199486,637,5,0,0,False,OPTIMAL,5,OPTIMAL,54.02700000000186,54.02700000000186,0,True,OPTIMAL,5,5.0,OPTIMAL,47.661997923428345,47.661997923428345,44.93094861887221,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,6,54,5,1,1,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_solar_depot/fresh_cg/job499012_r1/out/summary.json,1a6614c2ef8bba76f837dc45a49a79f9c62478d22c6bdcf07d6de2f36f5fa705,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_solar_depot/fixed_duty/job499085_r0/out/summary.json,55529bb7e702f81dd80bbf692c2696eadb89e18c382a74f031b7d0e88f5f04b1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_solar_depot/fresh_cg/job498953_r0/out/summary.json,f0302f14e50e72fd90d2bcb1e5141434120f6dc718acb6fedc3af1dd468527cc,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_solar_depot/cleanup/job498953_r0/out/summary.json,7ac345f8423e3052a5bdf450b6b24e8d5a255cd98ae66757bf1800473cdfbc05,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_duck_solar_depot/job498953_r0.json,946fb7f8813637abf4589a84fe6fc7b6c9ce5876de0ccc293b74581d20f43805
expansion,mix1_spatial_2190L_x0p50,35,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,8e9d4b8c749e426086bb1843e39f83e35e37c67bd7a3fc5b300b2ba1fc800c6c,379.7984451,5,True,pricing_certified,5627.978254725982,500122.0195159027,4.999999999999992,selected,OPTIMAL,5,5.0,OPTIMAL,135.77999999999884,135.77999999999884,OPTIMAL,5,5.0,OPTIMAL,142.22799999998824,142.22799999998824,134.96030917289318,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498954,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,135.77999999999884,135.77999999999884,0,True,OPTIMAL,5,5.0,OPTIMAL,126.10799999997835,126.10799999997835,119.06519537846907,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,4,35,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_2190L_x0p50/fresh_cg/job499013_r0/out/summary.json,36831907b9c21a47fb40499646cb9776b6acad1f139eb8d5786074bdfa15d70a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_2190L_x0p50/fixed_duty/job499086_r0/out/summary.json,bafb828e433ad10cfc8affcbed520c286b51da04070c1dca0ffa135850df0f8a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_2190L_x0p50/fresh_cg/job499013_r0/out/summary.json,36831907b9c21a47fb40499646cb9776b6acad1f139eb8d5786074bdfa15d70a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_2190L_x0p50/cleanup/job498954_r0/out/summary.json,a91938ac1a9727b5a607fd90bcdba62b4f3e45b44eca39791c7fda7705eabfed,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_2190L_x0p50/job498954_r0.json,9cfe7a2bf421373811aa5919b95d2cba898cea6e5e321c4b0b9fa44c4d8335aa
expansion,mix1_spatial_4808_x0p50,36,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,c609a95a94049ee111f99b94393a5876fff4897886aa5292aac6670af4dd73c2,379.7984451,5,True,pricing_certified,13453.244143546995,500129.207778877,4.999999999999998,no_selection,TIME_LIMIT,,5.000000000000002,missing,,,OPTIMAL,5,5.0,OPTIMAL,154.8759999999893,154.8759999999893,147.60830917289422,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498955,fresh CG + GIRO fixed-duty frontier columns,True,132924,545,5,0,0,False,OPTIMAL,5,OPTIMAL,134.4159999999829,134.4159999999829,0,True,OPTIMAL,5,5.0,OPTIMAL,130.44800000000396,130.44800000000396,123.78046910643752,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,5,1,1,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x0p50/fresh_cg/job499014_r1/out/summary.json,de795df260cea6719493cf49877813afcbfd8c8b004f87a109e586275e5c76b6,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x0p50/fixed_duty/job499087_r0/out/summary.json,62e5a73496efca417276467685a9ae2a5108d32dc1c73c3657edf30904d344ac,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x0p50/fresh_cg/job498955_r0/out/summary.json,199d2c4ce7d62f18d5a7ac45f37055af95670b89202b6d2f9fb247b1a1701bf6,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x0p50/cleanup/job498955_r0/out/summary.json,2c12d35434ca70128ad41c2622c7eb971acd9be3b0454cee5b3a9884254ccd8b,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_4808_x0p50/job498955_r0.json,ad0388e1f904fd8eadb817dce711189bd293e34448595a0a95b1df69238758f5
expansion,mix1_spatial_PARX_x0p50,37,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,12a0d3a6a6db684dc156da55776c64fbfb30acfda22a97f82147f87450019886,379.7984451,5,False,cg_time_limit,14400.108983591002,,4.999999999999994,selected,OPTIMAL,5,5.0,OPTIMAL,133.7960000000021,133.7960000000021,OPTIMAL,5,5.0,TIME_LIMIT,191.08396179318711,191.0832780819149,183.74071849016764,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498956,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,133.7960000000021,133.7960000000021,0,True,OPTIMAL,5,5.0,OPTIMAL,127.09998629333711,127.09998629333711,121.47654941394285,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,11,334,4,1,1,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_PARX_x0p50/fresh_cg/job499015_r1/out/summary.json,8d7153e397dff59cc7b16e4bd7af3f1f4f1b4f2b70f29f9c9f33fe03a94c0670,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_PARX_x0p50/fixed_duty/job499088_r0/out/summary.json,75e7a67c6c67227c9e7c4f32aba80f23a180d61c17941e416f4d89d272f7cd7a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_PARX_x0p50/fresh_cg/job499015_r1/out/summary.json,8d7153e397dff59cc7b16e4bd7af3f1f4f1b4f2b70f29f9c9f33fe03a94c0670,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_PARX_x0p50/cleanup/job498956_r0/out/summary.json,2098915f1f0ecd13f58a83b5c6c8fbb79d909df7248183f8d1ce8528ced6aa6f,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_PARX_x0p50/job498956_r0.json,245e48054074e2794e0fdea5519a091bdb62c6aaf9ce8376670eb7ad49aedae9
expansion,mix1_spatial_3127L_x0p50,38,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,6adef2093174eeef9682a6c745c0ba798a84983d922faed0502f9a6ad5ecce27,379.7984451,5,True,pricing_certified,8960.991642164066,500163.5254872108,4.999999999999999,selected,OPTIMAL,5,5.0,OPTIMAL,179.5520000000106,179.5520000000106,OPTIMAL,5,5.0,OPTIMAL,191.58000000000175,191.58000000000175,184.7333633209346,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498957,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,179.5520000000106,179.5520000000106,0,True,OPTIMAL,5,5.0,OPTIMAL,173.22800000001735,173.22800000001735,167.1261570489005,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,7,259,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_3127L_x0p50/fresh_cg/job499016_r0/out/summary.json,2553b5a07dc0c212b4e824a267f4848e54a6cafcef49e15358bade633b6d0b18,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_3127L_x0p50/fixed_duty/job499089_r0/out/summary.json,a13a0c0cb72ba03f0368a0b7f7237e893554e1ef1bb363c3046bc887e693d0d7,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_3127L_x0p50/fresh_cg/job499016_r0/out/summary.json,2553b5a07dc0c212b4e824a267f4848e54a6cafcef49e15358bade633b6d0b18,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_3127L_x0p50/cleanup/job498957_r0/out/summary.json,fb08b9aa350362c7e82f25d80c4753c33f5159af86d4bb46c4036f9179aea2f6,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_3127L_x0p50/job498957_r0.json,03f6a71bfb6ba6a0d90edf5489da642be1ad0cfd550940328696299377904234
expansion,mix1_spatial_7880C_x0p50,39,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,0ba3260c3e20b88609e26af3a83fdf79c4df3bfd4233088259f374e3710c92a1,379.7984451,5,True,pricing_certified,8280.983540262096,500150.1461172934,4.99999999999996,no_selection,TIME_LIMIT,,5.000000000000001,missing,,,OPTIMAL,5,5.0,OPTIMAL,165.78800000000047,165.78800000000047,159.9634706756915,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498958,fresh CG + GIRO fixed-duty frontier columns,True,119088,513,5,0,0,False,OPTIMAL,5,OPTIMAL,159.9600000000064,159.9600000000064,0,True,OPTIMAL,5,5.0,OPTIMAL,153.88400000000547,153.88400000000547,146.6874355431355,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,9,390,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_7880C_x0p50/fresh_cg/job499017_r0/out/summary.json,116d68eb9af73d320562f19a86dfa40969d70750e5d67a38adf0658efae1cd76,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_7880C_x0p50/fixed_duty/job499090_r0/out/summary.json,4f9120d0782bf481ca878de6215fd84f93de57890687a5aabd0ef594eeabad19,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_7880C_x0p50/fresh_cg/job498958_r0/out/summary.json,49831de00f6fb9b3273eeca01961d62460475c325a33cb5101c7083d8375b6b5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_7880C_x0p50/cleanup/job498958_r0/out/summary.json,a8665f14c8f556065d36b14006d91a4d519a83ff60a9d2150b24bcf74710eef3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_7880C_x0p50/job498958_r0.json,52d15f7c264e3d2fc5ed0e13f450f0e946c2b32830e8b5b8b162c536e0c60a11
expansion,mix1_spatial_JON_A_x0p50,40,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,75d9925e2f0c4c33ce6c72536be7c0017e0c8cd7d9d8afb19cc85d918834d448,379.7984451,5,True,pricing_certified,11675.486373667605,500154.96433904226,5.000000000000029,selected,OPTIMAL,5,4.999999999999999,OPTIMAL,161.94400000000314,161.94400000000314,OPTIMAL,5,5.0,OPTIMAL,185.38000000000466,185.38000000000466,178.60563044851006,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498959,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,161.94400000000314,161.94400000000314,0,True,OPTIMAL,5,5.0,OPTIMAL,157.1079999999929,157.1079999999929,151.03914104295836,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,6,51,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_JON_A_x0p50/fresh_cg/job499018_r0/out/summary.json,f29b30439e2c3d1d26c8881f1381eb31fdf2b3da209a0ff2fa7fc53f98eb1340,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_JON_A_x0p50/fixed_duty/job499091_r0/out/summary.json,0bc1a24d5d5e707be0667982b278a9cf05f0f6a78b3f8a60673871fec8e4583c,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_JON_A_x0p50/fresh_cg/job499018_r0/out/summary.json,f29b30439e2c3d1d26c8881f1381eb31fdf2b3da209a0ff2fa7fc53f98eb1340,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_JON_A_x0p50/cleanup/job498959_r0/out/summary.json,7dc42ba8f1a5f17441ddd2f6ed6d9f1ced6c943e3fcecc0d0af2cbf68a2012a1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_JON_A_x0p50/job498959_r0.json,fc62b6f0a6190a7d788d6d7b3ecc54678e6d194cffe476d0dcfae907cee2f641
expansion,mix1_spatial_4808_x2p00,41,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,2a75f2e96639b55fe194fade4e9eb7ada53cd6822d5a01db0749c47d068ab3b1,379.7984451,5,False,cg_time_limit,14400.06000279542,,5.00000000000001,no_selection,TIME_LIMIT,,5.000000000000001,missing,,,OPTIMAL,5,5.0,TIME_LIMIT,220.9679413960147,220.93689532416437,212.43798855290515,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498960,fresh CG + GIRO fixed-duty frontier columns,True,187251,577,0,5,0,True,OPTIMAL,5,TIME_LIMIT,220.96795054733445,220.9368953241581,0,True,OPTIMAL,5,5.0,TIME_LIMIT,220.9679263320856,220.936895324162,212.43798855287605,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x2p00/fresh_cg/job499019_r0/out/summary.json,e0f29a34bacd80c0eb762093d568ba6d6b4f6333d764d280cc55979460119652,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x2p00/fixed_duty/job499092_r0/out/summary.json,dd607bbc5c0ae363329a3bb01604fd641675eeb9cdc17a84ff7b0874a25ef2bd,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x2p00/fresh_cg/job498960_r0/out/summary.json,28afc4e0f7b962ea1c572e47a2fcceebbd456a7bec584157fcec7f52b89b0924,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_spatial_4808_x2p00/cleanup/job498960_r0/out/summary.json,fe0b6575f2784d472ff4d044ceb781b81f463cab04ed6fa7ed2ad7a04a12dbae,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_spatial_4808_x2p00/job498960_r0.json,cfdc218e53970e8bbb0d4fa1c60941c6972c4f33a721b45404f964f7ccde93a0
