cell,stage,job_id,array_job_id,array_task_id,restart,state,returncode,started_utc,finished_utc,receipt_path,receipt_sha256
r21_spatial_4808_x0p25,fresh_cg,499034,498916,3,0,finished,0,2026-09-25T22:17:51.065976+00:00,2026-09-25T22:30:02.550850+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_4808_x0p25/fresh_cg/job499034_r0/attempt.json,49540ceb9cc45609e4e2b7e965f7b0731fc98041a28cfd85dc2353bff04905fd
r21_spatial_4808_x2p00,cleanup,498923,,,0,finished,0,2026-09-25T22:36:27.653170+00:00,2026-09-25T23:39:37.569868+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_4808_x2p00/cleanup/job498923_r0/attempt.json,d035350c292144450f2178135d4946df50f5447d719eb05e1fd51db805516a1c
r21_spatial_4808_x2p00,fixed_duty,499055,498918,4,0,finished,0,2026-09-25T22:17:53.649270+00:00,2026-09-25T22:20:01.968811+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_4808_x2p00/fixed_duty/job499055_r0/attempt.json,e67aee5267651446acfbeb59abb54de875fcb4793204dc1d6078b2f76ecb8709
r21_spatial_4808_x2p00,fresh_cg,499035,498916,4,0,finished,0,2026-09-25T22:17:57.269084+00:00,2026-09-25T22:36:09.529357+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_4808_x2p00/fresh_cg/job499035_r0/attempt.json,34ca076e9d4f18eced440f56b4ce7056b0e3147b396eb9bb7a3c39b181213b0c
r21_spatial_PARX_x0p25,cleanup,498924,,,0,finished,0,2026-09-25T22:35:26.130990+00:00,2026-09-25T22:38:04.427284+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x0p25/cleanup/job498924_r0/attempt.json,c5c63bc0a85ae9c56f22407365e1f81d5773f6d40a3b4d85a23dbb793f75854a
r21_spatial_PARX_x0p25,fixed_duty,499056,498918,5,0,finished,0,2026-09-25T22:17:53.643875+00:00,2026-09-25T22:19:43.591619+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x0p25/fixed_duty/job499056_r0/attempt.json,22adde6dc2bda34cce4588d7fb6e4fbd142210e2629995de01a37586f62834c3
r21_spatial_PARX_x0p25,fresh_cg,499036,498916,5,0,finished,0,2026-09-25T22:17:58.910444+00:00,2026-09-25T22:35:18.303383+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x0p25/fresh_cg/job499036_r0/attempt.json,c44004d194ce7f02ba1d9fb0192ae77120b3f2e8fbab72b99664432bdd60b7f2
r21_spatial_PARX_x2p00,cleanup,498925,,,0,finished,0,2026-09-25T22:38:25.988893+00:00,2026-09-25T23:41:22.512249+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x2p00/cleanup/job498925_r0/attempt.json,387d122753e49d41ac23288454108b7af09f052db3873d5debb502bd177983f6
r21_spatial_PARX_x2p00,fixed_duty,499057,498918,6,0,finished,0,2026-09-25T22:17:53.650992+00:00,2026-09-25T22:19:40.438910+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x2p00/fixed_duty/job499057_r0/attempt.json,1bac9023c4ab836cc30f2540d42aae64af8b21c4b5dce7bf35b606959ebc82ee
r21_spatial_PARX_x2p00,fresh_cg,499037,498916,6,0,finished,0,2026-09-25T22:17:58.918704+00:00,2026-09-25T22:37:22.929422+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21_spatial_PARX_x2p00/fresh_cg/job499037_r0/attempt.json,68c7f0517008c33e849f295055ccc95217ef75139dd170298005cce99d6cbda4
r21b_duck,cleanup,498936,,,0,finished,0,2026-09-25T23:27:29.367902+00:00,2026-09-26T00:36:05.778252+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck/cleanup/job498936_r0/attempt.json,086f87cd90cd380c0cd4b9d9fd53fc0384f8dfceeb5e955f905199f0755b8870
r21b_duck,fixed_duty,499068,498918,17,0,finished,0,2026-09-25T22:17:53.876724+00:00,2026-09-25T23:27:06.404572+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck/fixed_duty/job499068_r0/attempt.json,18eda94a90b7e361f5ea67d0e56c5cbc4ae69688d90a9a36eb8959106b741a9c
r21b_duck,fresh_cg,499039,498916,17,0,finished,0,2026-09-25T22:17:58.895012+00:00,2026-09-25T23:02:16.938268+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck/fresh_cg/job499039_r0/attempt.json,e28f3f9ea03d3e701413dad38f79570f131bdd2a28614b4de6c8447f412de748
r21b_duck_solar_depot,cleanup,498937,,,0,finished,0,2026-09-25T23:22:25.193060+00:00,2026-09-26T00:26:27.730456+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_solar_depot/cleanup/job498937_r0/attempt.json,5bb305ac91c366062f6d9871b18f62be3aa3e886ace77a10327bb9c13e8aaedd
r21b_duck_solar_depot,fixed_duty,499069,498918,18,0,finished,0,2026-09-25T22:17:53.897851+00:00,2026-09-25T23:21:40.364411+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_solar_depot/fixed_duty/job499069_r0/attempt.json,4e8ee4570a7dc9f320a23d4b6ffe1342a016baf3835a21e6a05df25218c2f8a6
r21b_duck_solar_depot,fresh_cg,499040,498916,18,0,finished,0,2026-09-25T22:17:58.892269+00:00,2026-09-25T23:03:31.918044+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_solar_depot/fresh_cg/job499040_r0/attempt.json,a62993c88949fa10ecfda6d0b03efd1bea44e77b38ea2698c52944dd84c887a1
r21b_duck_spatial_parx_x0p50,cleanup,498942,,,0,finished,0,2026-09-25T23:07:38.717933+00:00,2026-09-25T23:16:09.443688+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_spatial_parx_x0p50/cleanup/job498942_r0/attempt.json,f9accd9eeda06a764b0ee8799bd69c8e8069659e655bc7ca203325a0bf70e22a
r21b_duck_spatial_parx_x0p50,fixed_duty,499074,498918,23,0,finished,0,2026-09-25T22:17:55.525187+00:00,2026-09-25T22:21:35.849596+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_spatial_parx_x0p50/fixed_duty/job499074_r0/attempt.json,16b477fe89afbad06bad5956c72859a20cce1a1ccb2d87cc017882add652a15d
r21b_duck_spatial_parx_x0p50,fresh_cg,499045,498916,23,0,finished,0,2026-09-25T22:17:51.941189+00:00,2026-09-25T23:00:20.917628+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_duck_spatial_parx_x0p50/fresh_cg/job499045_r0/attempt.json,00b0e66a2d3fed4faa00da7c2f2987ae0c67d1d8d1957a0df34e0de0623108f1
r21b_flat,cleanup,498935,,,0,finished,0,2026-09-25T23:05:29.469896+00:00,2026-09-25T23:12:05.286093+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_flat/cleanup/job498935_r0/attempt.json,e61e0b6e92c43f32171e39102b6ce4ecffc2f71b2a05e8db01bcec646dde7264
r21b_flat,fixed_duty,499067,498918,16,0,finished,0,2026-09-25T22:17:53.873676+00:00,2026-09-25T23:03:46.271156+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_flat/fixed_duty/job499067_r0/attempt.json,b70831621a1a147b1b7edef4383bc0de586196dee88eb14c4667f9df2e69a4d6
r21b_flat,fresh_cg,499038,498916,16,0,finished,0,2026-09-25T22:17:58.935978+00:00,2026-09-25T23:00:17.296078+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_flat/fresh_cg/job499038_r0/attempt.json,9b232b83efe3905c284cc07eb6c07d5625d859566780ff5c6f5efcffc3be4a4a
r21b_spatial_2190L_x0p50,cleanup,498938,,,0,finished,0,2026-09-25T23:05:26.417354+00:00,2026-09-25T23:08:35.230129+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x0p50/cleanup/job498938_r0/attempt.json,e775595c608b3a9330e7a5cccc097e0b5bb88138d6d960d5175294d6eb886bfe
r21b_spatial_2190L_x0p50,fixed_duty,499070,498918,19,0,finished,0,2026-09-25T22:17:53.907727+00:00,2026-09-25T22:20:16.418092+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x0p50/fixed_duty/job499070_r0/attempt.json,131c336c0238eb17ee16e77ae31e6743e156c3918e36269c0d58f9155994404f
r21b_spatial_2190L_x0p50,fresh_cg,499041,498916,19,0,finished,0,2026-09-25T22:17:51.201957+00:00,2026-09-25T23:04:24.670119+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x0p50/fresh_cg/job499041_r0/attempt.json,69d5bd6b5b7983211ee96c394e17b14799b4a563cece3bb01ed625341909036a
r21b_spatial_2190L_x2p00,cleanup,498941,,,0,finished,0,2026-09-25T22:52:26.619562+00:00,2026-09-25T22:57:23.554814+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x2p00/cleanup/job498941_r0/attempt.json,193f3216515033cf0e06fbc584df1bdba512305accc4f4016bbc68905943fc7a
r21b_spatial_2190L_x2p00,fixed_duty,499073,498918,22,0,finished,0,2026-09-25T22:17:51.051173+00:00,2026-09-25T22:20:38.569373+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x2p00/fixed_duty/job499073_r0/attempt.json,83aa7d9d02a3837a17a90fe2e20ffe1feb38269e04467513903232837a868d93
r21b_spatial_2190L_x2p00,fresh_cg,499044,498916,22,0,finished,0,2026-09-25T22:17:53.773690+00:00,2026-09-25T22:51:42.616166+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_2190L_x2p00/fresh_cg/job499044_r0/attempt.json,e0ffa47ca6d419868ded72313a49ad72f9b027ddf1f8ac68ce9059870a412fd7
r21b_spatial_4808_x0p50,cleanup,498939,,,0,finished,0,2026-09-25T22:45:28.001871+00:00,2026-09-25T22:49:30.258257+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_4808_x0p50/cleanup/job498939_r0/attempt.json,1c0e4f13f40bd655bda6c151c63d364bb6f8a4241ca5305a3c5d9eb720af1f87
r21b_spatial_4808_x0p50,fixed_duty,499071,498918,20,0,finished,0,2026-09-25T22:17:51.849246+00:00,2026-09-25T22:21:43.291747+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_4808_x0p50/fixed_duty/job499071_r0/attempt.json,ee344336d0b04d796e90d33782f2572b5e3384a3c22abf9d066ab91aeadc7184
r21b_spatial_4808_x0p50,fresh_cg,499042,498916,20,0,finished,0,2026-09-25T22:17:53.982218+00:00,2026-09-25T22:45:08.815578+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_4808_x0p50/fresh_cg/job499042_r0/attempt.json,6ce8ce7a96f129fc67952edbb463a3a41a44431e3e8b66a431e7b1252b4a65e8
r21b_spatial_PARX_x0p50,cleanup,498940,,,0,finished,0,2026-09-25T23:01:27.171010+00:00,2026-09-25T23:43:51.458776+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_PARX_x0p50/cleanup/job498940_r0/attempt.json,b81684976a580696df7fb4008c01b2c58376022b77a6680916bf790499548bf7
r21b_spatial_PARX_x0p50,fixed_duty,499072,498918,21,0,finished,0,2026-09-25T22:17:52.809734+00:00,2026-09-25T22:23:06.897445+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_PARX_x0p50/fixed_duty/job499072_r0/attempt.json,2084d16f7357ee972aada41efb9a272bce9d47477289e48d39fcb9fd2a4d4a36
r21b_spatial_PARX_x0p50,fresh_cg,499043,498916,21,0,finished,0,2026-09-25T22:17:53.855871+00:00,2026-09-25T22:59:48.538139+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21b_spatial_PARX_x0p50/fresh_cg/job499043_r0/attempt.json,6aa22cd78c4735efe7d6e9d508d14ea5def4a39ed500feecfa0ee47016463866
r21c_duck,cleanup,498944,,,0,finished,0,2026-09-25T22:57:26.520818+00:00,2026-09-26T00:03:25.118168+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck/cleanup/job498944_r0/attempt.json,e9679a7c7f62752174cf3310e8eac047f5baa1bd33030e863135c04bd45994cd
r21c_duck,fixed_duty,499076,498918,25,0,finished,0,2026-09-25T22:17:55.556646+00:00,2026-09-25T22:23:23.418212+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck/fixed_duty/job499076_r0/attempt.json,d70a0af228988c852622c23bdedf9dd34b68dd55bef76944f736518d3b920ab6
r21c_duck,fresh_cg,499047,498916,25,0,running,,2026-09-25T22:17:56.063414+00:00,,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck/fresh_cg/job499047_r0/attempt.json,4c86e296962a037817408a5fe43871e59738fc5b720f0e242da095e8d9741646
r21c_duck,fresh_cg,499047,498916,25,1,finished,0,2026-09-25T22:29:29.215341+00:00,2026-09-25T22:56:54.328930+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck/fresh_cg/job499047_r1/attempt.json,35f00f56fe7fc10e3566e615da694ab779f569e9b49284ddad6e5071b8806a0c
r21c_duck_solar_depot,cleanup,498945,,,0,finished,0,2026-09-25T22:58:25.688913+00:00,2026-09-26T00:03:31.742036+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_solar_depot/cleanup/job498945_r0/attempt.json,1e4f099c6bfc1716c8935615a5a3c36d2762f0a716136d1fdbdd2dab89aa594f
r21c_duck_solar_depot,fixed_duty,499077,498918,26,0,finished,0,2026-09-25T22:17:55.529387+00:00,2026-09-25T22:22:55.528553+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_solar_depot/fixed_duty/job499077_r0/attempt.json,1070e817bb24d6d93bf84c612028eaaf135acaaa9e38091b5367df02de814141
r21c_duck_solar_depot,fresh_cg,499048,498916,26,0,running,,2026-09-25T22:17:56.079184+00:00,,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_solar_depot/fresh_cg/job499048_r0/attempt.json,6f27a97996bc95a532a5b96a5c469edd2071891ca95f5a4460eb7beecb669ff0
r21c_duck_solar_depot,fresh_cg,499048,498916,26,1,finished,0,2026-09-25T22:31:26.611839+00:00,2026-09-25T22:57:21.343845+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_solar_depot/fresh_cg/job499048_r1/attempt.json,47050df681d60c06ae8fdec07d6e506dfeca90a00b82f2b451d7d8eb24b8de9e
r21c_duck_spatial_parx_x0p50,cleanup,498950,,,0,finished,0,2026-09-25T22:49:27.526295+00:00,2026-09-25T22:53:44.476420+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/cleanup/job498950_r0/attempt.json,22df621f6ff5909e53aee94f45ec973c818356b6220627faaa64e4ea2c94f4d5
r21c_duck_spatial_parx_x0p50,fixed_duty,499082,498918,31,0,finished,0,2026-09-25T22:17:55.533993+00:00,2026-09-25T22:21:12.349384+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/fixed_duty/job499082_r0/attempt.json,0b80f5c53756acbfef3dd9a0818fd673853107530c0553995ddc7a2085664200
r21c_duck_spatial_parx_x0p50,fresh_cg,498916,498916,31,0,finished,0,2026-09-25T22:29:23.899547+00:00,2026-09-25T22:48:37.643693+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_duck_spatial_parx_x0p50/fresh_cg/job498916_r0/attempt.json,67955ec905c2db48b427d6d9103394bfbe254a4891b173b6739cbc142b855f66
r21c_flat,cleanup,498943,,,0,finished,0,2026-09-25T22:49:26.655831+00:00,2026-09-25T23:55:00.435373+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_flat/cleanup/job498943_r0/attempt.json,fd49a820f19fb1c18ef6cec1584e9f1a71b1624e869612f31cc049b9f59df98e
r21c_flat,fixed_duty,499075,498918,24,0,finished,0,2026-09-25T22:17:55.625541+00:00,2026-09-25T22:20:46.421584+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_flat/fixed_duty/job499075_r0/attempt.json,5bde75a839ac18713eb151a8023d01bee2a33ecee3f890d6f83d72b0b7548ba6
r21c_flat,fresh_cg,499046,498916,24,0,finished,0,2026-09-25T22:17:51.983497+00:00,2026-09-25T22:49:13.971153+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_flat/fresh_cg/job499046_r0/attempt.json,dbb2ee7807d7c7a19963206a6b0cff7d0ef30068e2941cc28c248292d879145a
r21c_spatial_2190L_x0p50,cleanup,498946,,,0,finished,0,2026-09-25T22:41:27.553616+00:00,2026-09-25T23:45:21.168479+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_2190L_x0p50/cleanup/job498946_r0/attempt.json,c60d4e583b7befa44927fc04f7786605a77d18c7efed619f83c7a114a704a896
r21c_spatial_2190L_x0p50,fixed_duty,499078,498918,27,0,finished,0,2026-09-25T22:17:55.521489+00:00,2026-09-25T22:20:16.462475+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_2190L_x0p50/fixed_duty/job499078_r0/attempt.json,ade983ce40ab533af2d8d24734087a5a4c661f474bf10fd90dcf28a8af1afe45
r21c_spatial_2190L_x0p50,fresh_cg,499049,498916,27,0,finished,0,2026-09-25T22:17:56.114971+00:00,2026-09-25T22:40:23.529433+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_2190L_x0p50/fresh_cg/job499049_r0/attempt.json,67d5a3d9ab82183439aaa84b0b1c397249a86b76e40d15a53e0745af96fe670e
r21c_spatial_4808_x0p50,cleanup,498947,,,0,finished,0,2026-09-25T22:34:24.495529+00:00,2026-09-25T22:36:45.811454+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x0p50/cleanup/job498947_r0/attempt.json,4699bc14b874f16de5aadfcfdf2835ed0c3c4c88230c069a2890ebd56453a3ba
r21c_spatial_4808_x0p50,fixed_duty,499079,498918,28,0,finished,0,2026-09-25T22:17:55.528555+00:00,2026-09-25T22:20:19.311162+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x0p50/fixed_duty/job499079_r0/attempt.json,bf5b0991a6981dc47393ef6e12075f75d97149314b4ecc254fa5cb785a32b172
r21c_spatial_4808_x0p50,fresh_cg,499050,498916,28,0,finished,0,2026-09-25T22:17:56.082238+00:00,2026-09-25T22:33:45.085903+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x0p50/fresh_cg/job499050_r0/attempt.json,754cac462cd55ce803bab1f6c0ef5f5aa0de9f59204d963b07feee7c97a062b0
r21c_spatial_4808_x2p00,cleanup,498949,,,0,finished,0,2026-09-25T23:18:30.838572+00:00,2026-09-26T00:22:44.250191+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/cleanup/job498949_r0/attempt.json,e4f20a19dabbded20c4120cb9d24dbdcada897cbb3817b4e376bedae7bfed616
r21c_spatial_4808_x2p00,fixed_duty,499081,498918,30,0,finished,0,2026-09-25T22:17:55.521292+00:00,2026-09-25T23:17:42.713328+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/fixed_duty/job499081_r0/attempt.json,d548f430a856c40d7adc55387631b7fce6280eabffe1d5d859bf0cee8dfb0e05
r21c_spatial_4808_x2p00,fresh_cg,499212,498916,30,0,finished,0,2026-09-25T22:19:27.187234+00:00,2026-09-25T22:39:07.318849+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_4808_x2p00/fresh_cg/job499212_r0/attempt.json,ab7c9fdb29e56f91fcbd2a3fd36bdd8fc0dd5c6a02658e71cbf32dabe8375447
r21c_spatial_PARX_x0p50,cleanup,498948,,,0,finished,0,2026-09-25T22:38:26.222481+00:00,2026-09-25T23:42:29.495795+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/cleanup/job498948_r0/attempt.json,48cad3aa5b64238842b64483c935963e2796385335eb8f3c39fc4b656451f7ea
r21c_spatial_PARX_x0p50,fixed_duty,499080,498918,29,0,finished,0,2026-09-25T22:17:55.519623+00:00,2026-09-25T22:20:37.754434+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/fixed_duty/job499080_r0/attempt.json,371169de475ad420fe06046edfb0c99139d08256efdaa9dd159dacb7a2cab99d
r21c_spatial_PARX_x0p50,fresh_cg,499211,498916,29,0,finished,0,2026-09-25T22:19:24.102420+00:00,2026-09-25T22:37:28.006912+00:00,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/r21c_spatial_PARX_x0p50/fresh_cg/job499211_r0/attempt.json,3eb0d74aaa6658dce77599000fca10f0c1a1efdd9e0a477f50c3f1393a83c3a4
