tariff,terminal_policy,arm,matched_feasible_duties,station,start_min,end_min,active_buses,load_kW
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,4808_0,1523.0,1524.95,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,352.0,356.99174995,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,383.0,394.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,413.0,424.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,428.0,434.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,444.0,451.83324933,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,472.0,474.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,474.0,478.067499915,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,478.067499915,480.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,502.0,510.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,653.0,665.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,743.0,755.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,773.0,775.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,775.0,785.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,785.0,833.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,833.0,835.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,835.0,845.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,894.0,904.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,924.0,947.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,954.0,964.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,984.0,994.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1014.0,1020.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1074.0,1079.640748265,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1282.0,1294.1217493,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1342.0,1356.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1372.0,1382.444999915,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1402.0,1416.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1432.0,1446.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1454.0,1456.9,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1462.0,1464.9,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1469.0,1476.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,7880C_0,1519.0,1521.9,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,344.0,345.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,357.0,365.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,374.0,382.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,382.0,383.572250025,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,383.572250025,385.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,394.0,402.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,402.0,405.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,405.0,409.199249975,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,414.0,420.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,422.0,425.826998865,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,434.0,439.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,442.0,445.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,448.0,453.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,462.0,473.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,474.0,480.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,494.0,502.342249875,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,514.0,528.90124985,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,534.0,540.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,574.0,585.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,634.0,645.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,646.0,654.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,654.0,655.259498995,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,655.259498995,662.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,662.0,662.78824945,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,662.78824945,674.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,674.0,684.39549935,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,684.39549935,685.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,692.0,694.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,694.0,705.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,714.0,722.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,722.0,724.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,724.0,725.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,734.0,745.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,752.0,754.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,754.0,765.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,774.0,782.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,782.0,785.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,785.0,794.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,794.0,802.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,802.0,805.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,805.0,814.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,814.0,822.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,822.0,825.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,825.0,834.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,834.0,842.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,842.0,845.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,845.0,853.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,854.0,862.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,862.0,865.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,865.0,873.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,874.0,884.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,884.0,885.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,885.0,893.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,894.0,904.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,904.0,905.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,905.0,913.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,914.0,925.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,934.0,945.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,954.0,965.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,974.0,984.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,984.0,985.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,985.0,993.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,994.0,1004.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1004.0,1005.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1005.0,1013.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1014.0,1020.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1034.0,1044.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1044.0,1045.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1045.0,1048.02449943,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1064.0,1073.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1074.0,1080.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1257.0,1258.7744993649999,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1274.0,1275.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1287.0,1290.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1304.0,1305.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1317.0,1320.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1334.0,1335.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1347.0,1350.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1364.0,1365.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1377.0,1380.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1394.0,1395.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1407.0,1410.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1437.0,1440.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1482.0,1484.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1484.0,1485.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1514.0,1515.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1542.0,1544.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1544.0,1545.2,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,JON_A_0,1545.2,1547.2,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_arrival,39,PARX_1,782.0,810.3174990825,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,321.0,326.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,341.0,353.575,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,361.0,368.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,376.0,387.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,387.0,398.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,398.0,398.057499875,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,398.057499875,408.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,408.0,418.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,418.0,419.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,419.0,419.057499875,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,419.057499875,429.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,430.0,440.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,440.0,451.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,451.0,459.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,459.0,460.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,460.0,461.172499625,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,461.172499625,461.632499875,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,469.0,475.29499925,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,481.0,493.834999,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,501.0,506.71999925,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,543.0,547.352499125,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,554.0,555.777499125,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,564.0,570.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,600.0,610.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,611.0,620.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,621.0,630.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,639.0,649.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,660.0,669.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,669.0,679.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,679.0,689.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,689.0,699.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,699.0,709.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,709.0,709.11499975,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,709.11499975,720.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,720.0,729.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,729.0,739.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,739.0,749.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,749.0,759.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,759.0,769.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,769.0,779.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,779.0,781.0,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,781.0,789.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,789.0,791.0,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,791.0,800.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,800.0,810.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,810.0,820.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,820.0,830.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,830.0,831.11499975,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,831.11499975,840.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,840.0,850.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,850.0,859.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,859.0,860.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,860.0,868.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,868.0,870.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,870.0,872.11499975,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,872.11499975,880.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,880.0,888.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,888.0,890.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,890.0,899.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,899.0,902.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,902.0,909.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,909.0,912.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,912.0,915.057499875,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,915.057499875,922.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,922.0,929.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,929.0,932.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,932.0,938.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,938.0,943.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,943.0,948.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,948.0,953.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,953.0,954.11499975,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,954.11499975,958.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,974.0,984.662499375,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,986.0,996.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,996.0,999.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,999.0,1009.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1016.0,1024.34499925,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1066.0,1075.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1075.0,1080.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1084.0,1086.91999925,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1206.0,1216.432499875,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1260.0,1270.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1279.0,1289.432499875,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1320.0,1324.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1324.0,1330.0,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1330.0,1330.432499875,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1330.432499875,1333.48999975,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1368.56000025,1380.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1380.0,1390.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1390.0,1390.432499875,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1431.567500125,1442.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1466.0,1472.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1496.0,1500.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1500.0,1503.0,7,1680.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1503.0,1507.0,6,1440.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,2190L_0,1526.0,1533.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,326.0,334.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,345.0,353.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,356.0,369.476250075,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,375.0,377.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,387.0,393.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,401.0,410.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,410.0,417.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,417.0,420.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,421.0,427.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,443.0,449.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,449.0,450.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,450.0,457.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,464.0,466.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,494.0,497.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,529.0,532.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,563.0,565.469997615,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,600.0,602.16549954,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,602.16549954,608.313249825,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,623.0,628.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,628.0,633.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,633.0,638.411248365,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,648.0,652.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,660.0,678.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,683.0,684.8764996575,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,688.0,692.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,708.0,712.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,712.0,720.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,720.0,728.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,728.0,729.21449911,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,729.21449911,737.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,737.0,742.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,742.0,742.543749865,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,742.543749865,757.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,768.0,772.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,772.0,777.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,777.0,780.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,780.0,788.0,6,1440.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,788.0,788.83324933,7,1680.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,788.83324933,792.0,6,1440.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,792.0,792.32774915,5,1200.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,792.32774915,795.521249975,4,960.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,795.521249975,797.0,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,797.0,802.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,802.0,804.5995001324999,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,804.5995001324999,808.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,808.0,810.0,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,810.0,816.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,816.0,822.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,822.0,828.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,828.0,829.21949995,3,720.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,829.21949995,830.0,2,480.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,830.0,836.0,1,240.0
two_peak_se3_synthetic,>= reserve,uncapped_optimized,39,3127L_0,842.0,848.0,1,240.0
