demand_classification,timeline_scope,tariff,terminal_policy,arm,hour,fixed_matched_duties,charged_kwh,average_load_kW,global_concurrency_max,peak_kW,max_same_station_concurrency,station_concurrency_max_json
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,9,30,698.4279905999997,698.4279905999997,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,10,30,252.8839906999999,252.8839906999999,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,11,30,131.8239916099999,131.8239916099999,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,12,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,13,30,108.84799144999998,108.84799144999998,2,480.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,14,30,437.56896981999995,437.56896981999995,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,15,30,630.4579917199999,630.4579917199999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,16,30,836.0,836.0,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,17,30,660.0559963999999,660.0559963999999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,18,30,412.24499870000005,412.24499870000005,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,19,30,545.179997,545.179997,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,20,30,489.7899985,489.7899985,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,21,30,410.47099760000003,410.47099760000003,4,960.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,22,30,412.02999950000003,412.02999950000003,4,960.0,3,"{""2190L_0"":3,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,23,30,197.5299995,197.5299995,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,24,30,3922.4909994,3922.4909994,18,4320.0,16,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":16}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,25,30,3080.0,3080.0,14,3360.0,14,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":14}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,uncapped_optimized,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,5,30,158.26699980000004,158.26699980000004,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,6,30,611.1619992,611.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,7,30,620.3329931199999,620.3329931199999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,8,30,970.2799962600001,970.2799962600001,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,9,30,685.8309937999975,685.8309937999975,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,10,30,346.02998532999993,346.02998532999993,4,960.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,11,30,237.1299798499999,237.1299798499999,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,12,30,49.03799598000006,49.03799598000006,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,13,30,189.22099668,189.22099668,2,480.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,14,30,585.4199807599998,585.4199807599998,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,15,30,490.29999499999997,490.29999499999997,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,16,30,781.23799746,781.23799746,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,17,30,1132.0559964000001,1132.0559964000001,7,1680.0,5,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,18,30,1986.7359981000002,1986.7359981000002,11,2640.0,8,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":8}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,19,30,2033.179997,2033.179997,11,2640.0,7,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":7}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,20,30,647.0899985000001,647.0899985000001,7,1680.0,4,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":4}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,21,30,662.7009971,662.7009971,4,960.0,3,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,22,30,790.5000000000001,790.5000000000001,6,1440.0,3,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,23,30,545.5299995,545.5299995,5,1200.0,4,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":4}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,24,30,1300.0,1300.0,8,1920.0,7,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":7}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,25,30,812.0,812.0,5,1200.0,5,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_arrival,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,5,30,158.2669998,158.2669998,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,6,30,611.1619992,611.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,7,30,620.3329931200676,620.3329931200676,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,8,30,966.6319951199999,966.6319951199999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,9,30,670.5209923,670.5209923,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,10,30,324.8909880200001,324.8909880200001,4,960.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,11,30,237.12997984999984,237.12997984999984,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,12,30,29.037995980000005,29.037995980000005,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,13,30,105.14099706,105.14099706,2,480.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,14,30,502.17897868999887,502.17897868999887,4,960.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,15,30,678.0699954999998,678.0699954999998,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,16,30,736.8859986,736.8859986,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,17,30,604.0559963999999,604.0559963999999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,18,30,396.24499870000005,396.24499870000005,4,960.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,19,30,537.179997,537.179997,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,20,30,469.7899985,469.7899985,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,21,30,406.47099760000003,406.47099760000003,4,960.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,22,30,392.02999950000003,392.02999950000003,4,960.0,3,"{""2190L_0"":3,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,23,30,185.5299995,185.5299995,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,24,30,2338.4909994,2338.4909994,12,2880.0,10,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":10}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,25,30,4664.000000000588,4664.000000000588,20,4800.0,20,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":20}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,peak12,>= initial,capped_optimized,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,5,30,206.26699980000004,206.26699980000004,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,6,30,639.1619992,639.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,7,30,503.97599054,503.97599054,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,8,30,249.65799302000002,249.65799302000002,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,9,30,148.36398236,148.36398236,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,10,30,310.29099527999983,310.29099527999983,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,11,30,696.9719884299999,696.9719884299999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,12,30,840.99799244,840.99799244,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,13,30,1353.72999533,1353.72999533,9,2160.0,3,"{""2190L_0"":3,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,14,30,980.0,980.0,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,15,30,772.0139958999999,772.0139958999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,16,30,464.43698935999987,464.43698935999987,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,17,30,287.68099382,287.68099382,3,720.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,18,30,11.679996999999958,11.679996999999958,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,19,30,12.829997899999938,12.829997899999938,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,20,30,60.27699635999992,60.27699635999992,1,240.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
