660049_675.batch|batch|COMPLETED|00:06:29|662092K||0:0|lin-cpu-01|2026-05-06T20:04:07|2026-05-06T20:10:36|1
660049_675.extern|extern|COMPLETED|00:06:29|||0:0|lin-cpu-01|2026-05-06T20:04:07|2026-05-06T20:10:36|1
660049_676|nb_job|COMPLETED|00:02:11||10G|0:0|lin-cpu-02|2026-05-06T20:04:07|2026-05-06T20:06:18|1
660049_676.batch|batch|COMPLETED|00:02:11|493028K||0:0|lin-cpu-02|2026-05-06T20:04:07|2026-05-06T20:06:18|1
660049_676.extern|extern|COMPLETED|00:02:11|||0:0|lin-cpu-02|2026-05-06T20:04:07|2026-05-06T20:06:18|1
661724|cdim_ext_clean_splitgrad_outertv1em5_fistaouter_marg30_t120_K200_center6_outer1_60004-60004_cdim|COMPLETED|00:11:47||40G|0:0|monakhova-compute-01|2026-05-06T20:03:20|2026-05-06T20:15:07|4
661724.batch|batch|COMPLETED|00:11:47|8392K||0:0|monakhova-compute-01|2026-05-06T20:03:20|2026-05-06T20:15:07|4
661724.extern|extern|COMPLETED|00:11:47|||0:0|monakhova-compute-01|2026-05-06T20:03:20|2026-05-06T20:15:07|4
661724.0|python3|COMPLETED|00:11:47|1710396K||0:0|monakhova-compute-01|2026-05-06T20:03:20|2026-05-06T20:15:07|4
667403_31|pysr_chunk_0|COMPLETED|00:01:55||8G|0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:43|1
667403_31.batch|batch|COMPLETED|00:01:55|750296K||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:43|1
667403_31.extern|extern|COMPLETED|00:01:55|||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:43|1
667403_32|pysr_chunk_0|COMPLETED|00:01:49||8G|0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:37|1
667403_32.batch|batch|COMPLETED|00:01:49|756892K||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:37|1
667403_32.extern|extern|COMPLETED|00:01:49|||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:37|1
667403_34|pysr_chunk_0|COMPLETED|00:02:10||8G|0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:58|1
667403_34.batch|batch|COMPLETED|00:02:10|749180K||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:58|1
667403_34.extern|extern|COMPLETED|00:02:10|||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:58|1
667403_35|pysr_chunk_0|COMPLETED|00:01:54||8G|0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:42|1
667403_35.batch|batch|COMPLETED|00:01:54|737052K||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:42|1
667403_35.extern|extern|COMPLETED|00:01:54|||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:42|1
667403_36|pysr_chunk_0|COMPLETED|00:01:36||8G|0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:24|1
667403_36.batch|batch|COMPLETED|00:01:36|762700K||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:24|1
667403_36.extern|extern|COMPLETED|00:01:36|||0:0|cyu-cpu-01|2026-05-07T00:04:48|2026-05-07T00:06:24|1
644775_168|pysr_chunk_0|COMPLETED|00:13:32||8G|0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:34|1
644775_168.batch|batch|COMPLETED|00:13:32|774576K||0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:34|1
644775_168.extern|extern|COMPLETED|00:13:33|||0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:35|1
644775_169|pysr_chunk_0|COMPLETED|00:13:40||8G|0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:42|1
644775_169.batch|batch|COMPLETED|00:13:40|773516K||0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:42|1
644775_169.extern|extern|COMPLETED|00:13:40|||0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:54:42|1
644775_170|pysr_chunk_0|TIMEOUT|00:17:03||8G|0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:58:05|1
644775_170.batch|batch|CANCELLED|00:17:04|776280K||0:15|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:58:06|1
644775_170.extern|extern|COMPLETED|00:17:04|||0:0|lil-compute-02|2026-05-23T22:41:02|2026-05-23T22:58:06|1
661598_17|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_17.batch|batch|CANCELLED|00:17:25|435012K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_17.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_19|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_19.batch|batch|CANCELLED|00:17:25|434744K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_19.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_20|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_20.batch|batch|CANCELLED|00:17:25|465048K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_20.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_21|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_21.batch|batch|CANCELLED|00:17:25|430796K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_21.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_22|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_22.batch|batch|CANCELLED|00:17:25|435304K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_22.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_23|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_23.batch|batch|CANCELLED|00:17:25|430892K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_23.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_24|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_24.batch|batch|CANCELLED|00:17:25|465116K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_24.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_26|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_26.batch|batch|CANCELLED|00:17:25|430540K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_26.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_27|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_27.batch|batch|CANCELLED|00:17:25|429700K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_27.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_28|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_28.batch|batch|CANCELLED|00:17:25|430716K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_28.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_29|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_29.batch|batch|CANCELLED|00:17:25|430484K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_29.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_30|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_30.batch|batch|CANCELLED|00:17:25|433980K||0:15|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_30.extern|extern|COMPLETED|00:17:25|||0:0|sonic-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_31|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_31.batch|batch|CANCELLED|00:17:25|435672K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_31.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_32|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_32.batch|batch|CANCELLED|00:17:25|469900K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_32.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_33|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_33.batch|batch|CANCELLED|00:17:25|436064K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_33.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_34|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_34.batch|batch|CANCELLED|00:17:25|435916K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_34.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_35|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_35.batch|batch|CANCELLED|00:17:25|435552K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_35.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_37|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_37.batch|batch|CANCELLED|00:17:25|435496K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_37.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_38|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_38.batch|batch|CANCELLED|00:17:25|435684K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_38.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_39|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_39.batch|batch|CANCELLED|00:17:25|435524K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_39.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_40|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_40.batch|batch|CANCELLED|00:17:25|467460K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_40.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_41|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_41.batch|batch|CANCELLED|00:17:25|467588K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_41.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_42|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_42.batch|batch|CANCELLED|00:17:25|432208K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_42.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_43|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_43.batch|batch|CANCELLED|00:17:25|467264K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_43.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_44|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_44.batch|batch|CANCELLED|00:17:25|432672K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_44.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_45|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_45.batch|batch|CANCELLED|00:17:25|467384K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_45.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_46|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_46.batch|batch|CANCELLED|00:17:25|432872K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_46.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_47|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_47.batch|batch|CANCELLED|00:17:25|432572K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_47.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_48|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_48.batch|batch|CANCELLED|00:17:25|432712K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_48.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_49|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_49.batch|batch|CANCELLED|00:17:25|432720K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_49.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_50|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_50.batch|batch|CANCELLED|00:17:25|435672K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_50.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_51|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_51.batch|batch|CANCELLED|00:17:25|473564K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_51.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_52|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_52.batch|batch|CANCELLED|00:17:25|435852K||0:15|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_52.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_69|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_69.batch|batch|CANCELLED|00:17:25|430856K||0:15|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_69.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_70|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_70.batch|batch|CANCELLED|00:17:25|1094524K||0:15|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_70.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_71|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_71.batch|batch|CANCELLED|00:17:25|430620K||0:15|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_71.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_72|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_72.batch|batch|CANCELLED|00:17:25|430244K||0:15|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_72.extern|extern|COMPLETED|00:17:25|||0:0|joachims-cpu-02|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_77|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|totient-cpu-08|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_77.batch|batch|CANCELLED|00:17:25|432616K||0:15|totient-cpu-08|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_77.extern|extern|COMPLETED|00:17:25|||0:0|totient-cpu-08|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_78|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_78.batch|batch|CANCELLED|00:17:25|432868K||0:15|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_78.extern|extern|COMPLETED|00:17:25|||0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_79|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_79.batch|batch|CANCELLED|00:17:25|467300K||0:15|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_79.extern|extern|COMPLETED|00:17:25|||0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_80|pysr_chunk_1100|TIMEOUT|00:17:23||8G|0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:41|1
661598_80.batch|batch|CANCELLED|00:17:25|432868K||0:15|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_80.extern|extern|COMPLETED|00:17:25|||0:0|totient-cpu-01|2026-05-24T02:18:18|2026-05-24T02:35:43|1
661598_83|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-02|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_83.batch|batch|CANCELLED|00:17:23|432632K||0:15|totient-cpu-02|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_83.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-02|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_84|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_84.batch|batch|CANCELLED|00:17:23|432564K||0:15|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_84.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_85|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_85.batch|batch|CANCELLED|00:17:23|433248K||0:15|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_85.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_86|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_86.batch|batch|CANCELLED|00:17:23|432944K||0:15|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_86.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-03|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_87|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_87.batch|batch|CANCELLED|00:17:23|430020K||0:15|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_87.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_88|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_88.batch|batch|CANCELLED|00:17:23|432700K||0:15|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_88.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_89|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_89.batch|batch|CANCELLED|00:17:23|467992K||0:15|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_89.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-04|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_90|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_90.batch|batch|CANCELLED|00:17:23|432800K||0:15|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_90.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_91|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_91.batch|batch|CANCELLED|00:17:23|432372K||0:15|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_91.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_92|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_92.batch|batch|CANCELLED|00:17:23|432492K||0:15|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_92.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-05|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_93|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_93.batch|batch|CANCELLED|00:17:23|432384K||0:15|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_93.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_94|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_94.batch|batch|CANCELLED|00:17:23|432488K||0:15|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_94.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_95|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_95.batch|batch|CANCELLED|00:17:23|467012K||0:15|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_95.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-06|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_96|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-07|2026-05-24T02:18:20|2026-05-24T02:35:41|1
661598_96.batch|batch|CANCELLED|00:17:23|470392K||0:15|totient-cpu-07|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_96.extern|extern|COMPLETED|00:17:23|||0:0|totient-cpu-07|2026-05-24T02:18:20|2026-05-24T02:35:43|1
661598_97|pysr_chunk_1100|TIMEOUT|00:17:21||8G|0:0|totient-cpu-07|2026-05-24T02:18:20|2026-05-24T02:35:41|1
