case,arm,route_index,route_schedule_sha256,failed_before,repair_stage,repaired,independent_replay_passed,before_min_soc_kwh,after_min_soc_kwh,after_terminal_kwh,old_charged_kwh,new_charged_kwh,net_added_kwh,gross_added_kwh,gross_reduced_kwh,added_full_power_equivalent_minutes,added_outside_original_windows_min,total_start_shift_min,total_end_shift_min,old_electricity_cost,new_electricity_cost,electricity_cost_change,old_charge_starts,new_charge_starts,start_fee,charging_objective_change,continuous_outside_original_event_grid,unresolved_reason
c2_k15,warm,12,932f809bbd33e6c2606b7cb338925add81d0e4fff89ac21bd61f7a0f4aaf2f96,False,unchanged,True,True,9.002000339999984,9.002000339999984,9.046999779999991,488.74899588,488.74899588,0.0,0,0,0.0,0.0,0.0,0.0,48.483900391296,48.483900391296,0.0,8,8,5,0.0,False,
c2_k15,warm,13,b851a3707bf84ad710c0e7f8c1e8abc06a5f2e00052597fb85ffb931ee112d63,False,unchanged,True,True,7.010003699999942,7.010003699999942,9.424002339999905,448.6209958,448.6209958,0.0,0,0,0.0,0.0,0.0,0.0,44.503202783359995,44.503202783359995,0.0,2,2,5,0.0,False,
c2_k15,warm,14,6bfeb6e97080c3531e5eaa9262dd96dcaf213e6283af495afeb546fccb724bb3,True,existing_intervals,True,True,-0.7429995999999441,1.7763568394002505e-14,9.939001700000027,487.81299553,488.55599513,0.7429995999999619,0.7429995999999548,0,0.1857498999999887,0.0,0.0,0.0,48.391049156575995,48.464754716895996,0.07370556032000053,12,12,5,0.07370556032000053,True,
c3_k05,base,0,4a70bc17e5a576d3e2750810df6bc4e9458dff2da13be4d59df6e2574eb74c67,False,unchanged,True,True,7.7030015400000105,7.7030015400000105,7.7030015400000105,103.1379974,103.1379974,0.0,0,0,0.0,0.0,0.0,0.0,10.23128934208,10.23128934208,0.0,1,1,5,0.0,False,
c3_k05,base,1,15615cd2273c51375a5bf17cb199bfe818a1ab4aea26a9f31c0b1db3e8fef8aa,False,unchanged,True,True,6.545001230000004,6.545001230000004,6.545001230000004,178.2610005,178.2610005,0.0,0,0,0.0,0.0,0.0,0.0,17.6834912496,17.6834912496,0.0,1,1,5,0.0,False,
c3_k05,base,2,284338e2126a20606618722673655918c292843e80ebf5b77b3259af00d067f8,False,unchanged,True,True,4.685999799999999,4.685999799999999,4.685999799999999,293.6049967,293.6049967,0.0,0,0,0.0,0.0,0.0,0.0,29.12561567264,29.12561567264,0.0,2,2,5,0.0,False,
c3_k05,base,3,b975300bbd700ddcd9daac633d95444cf49abb5d4181df1cf1d4dcef0220d844,False,unchanged,True,True,10.204000439999994,10.204000439999994,10.204000439999994,112.182999,112.182999,0.0,0,0,0.0,0.0,0.0,0.0,11.1285535008,11.1285535008,0.0,1,1,5,0.0,False,
c3_k05,base,4,85e68a5a10ae0f5588d20d7ac545a7d004d86594ace47cfb97c2629fff324f8c,False,unchanged,True,True,2.1010018999999875,2.1010018999999875,2.1010018999999875,202.32799996,202.32799996,0.0,0,0,0.0,0.0,0.0,0.0,20.070937596032,20.070937596032,0.0,1,1,5,0.0,False,
c3_k05,warm,0,ccb4182d06bbbed25088156431bec33700ae11819f9f4b2279d0dc60e26eab70,False,unchanged,True,True,0.5540014000000113,0.5540014000000113,0.5540014000000113,198.3199984,198.3199984,0.0,0,0,0.0,0.0,0.0,0.0,19.67334384128,19.67334384128,0.0,2,2,5,0.0,False,
c3_k05,warm,1,098b1379143dbcb7cdc54956bd1e0c1915f415fbb3969553995b30b87b71d30c,False,unchanged,True,True,6.723002210000012,6.723002210000012,6.723002210000012,191.6219998,191.6219998,0.0,0,0,0.0,0.0,0.0,0.0,19.00890238016,19.00890238016,0.0,1,1,5,0.0,False,
c3_k05,warm,2,57f0880b8831fa1cbb9068f11717e228bd76f0d12e1c4808300eb014fc07cb10,False,unchanged,True,True,4.171002400000008,4.171002400000008,4.171002400000008,186.46099926,186.46099926,0.0,0,0,0.0,0.0,0.0,0.0,18.496931126592,18.496931126592,0.0,1,1,5,0.0,False,
c3_k05,warm,3,7bc0fd8cb18dd3f32f45c202d5ea8a6820ec42efebd237ad8128545a8c159918,False,unchanged,True,True,4.685999799999971,4.685999799999971,4.685999799999971,293.4899969,293.4899969,0.0,0,0,0.0,0.0,0.0,0.0,29.114207692479997,29.114207692479997,0.0,2,2,5,0.0,False,
c3_k05,warm,4,18a33ff5909392321455ea26b822b2f3e28ba068f9c3d77373ad8dbc2bc1a69a,False,unchanged,True,True,8.019000139999925,8.019000139999925,8.019000139999925,53.1390003,53.1390003,0.0,0,0,0.0,0.0,0.0,0.0,5.271388829759999,5.271388829759999,0.0,1,1,5,0.0,False,
c3_k08,base,0,6134fff4b6ea12a4d8c0307c6857b90aa62abd024608df88c954dc701600f975,True,existing_intervals,True,True,-0.8899995000000116,-2.398081733190338e-14,-2.398081733190338e-14,300.7819963,301.6719958,0.8899994999999876,0.8899994999999876,0,0.2224998749999969,0.0,0.0,0.0,29.83757403296,29.92586198336,0.08828795040000159,2,2,5,0.08828795040000159,True,
c3_k08,base,1,e559b7edebb2369a13ef233ac40d89832ea4772ce3f4d1fc889429ab5a20c5f2,False,unchanged,True,True,6.6470000000000065,6.6470000000000065,18.05899990000001,344.6539985,344.6539985,0.0,0,0,0.0,0.0,0.0,0.0,34.189676651199996,34.189676651199996,0.0,2,2,5,0.0,False,
c3_k08,base,2,1b752beedd3d2537ca2f78212955ea6c1d4ec4cce090e37f4545d09d9b967260,False,unchanged,True,True,16.012999929999953,16.012999929999953,16.012999929999953,184.059999,184.059999,0.0,0,0,0.0,0.0,0.0,0.0,18.2587519008,18.2587519008,0.0,1,1,5,0.0,False,
c3_k08,base,3,2b32118ceff48cd4488dfbb0084508c979fd0ba5acb2fa3b44034a5c3f8af9a6,False,unchanged,True,True,6.004001339999992,6.004001339999992,6.004001339999992,99.1789978,99.1789978,0.0,0,0,0.0,0.0,0.0,0.0,9.83855658176,9.83855658176,0.0,1,1,5,0.0,False,
c3_k08,base,4,b6e5985ef4e80ac6a0dd2289d38708b64637f0cb488866a5f325ae2a0fc7bd10,False,unchanged,True,True,5.4280019399999775,5.4280019399999775,5.4280019399999775,216.2699984,216.2699984,0.0,0,0,0.0,0.0,0.0,0.0,21.45398384128,21.45398384128,0.0,1,1,5,0.0,False,
c3_k08,base,5,8f0e0a7890f89601672a46f2c7e9316b7abd37f826c1a141efde67b61700fb73,False,unchanged,True,True,8.635002600000018,8.635002600000018,8.635002600000018,179.27899926,179.27899926,0.0,0,0,0.0,0.0,0.0,0.0,17.784476726592,17.784476726592,0.0,1,1,5,0.0,False,
c3_k08,base,6,1310fcfcf77c4a4944329b70d8d4400f7499a108e90cf4c4ef251063d69b0c1f,False,unchanged,True,True,7.258001999999988,7.258001999999988,7.258001999999988,175.41899996,175.41899996,0.0,0,0,0.0,0.0,0.0,0.0,17.401564796031998,17.401564796031998,0.0,1,1,5,0.0,False,
c3_k08,base,7,ccc02b117c26344b1573540d13329d15240478d09dda45bea3e487a2468aa5d1,True,existing_intervals,True,True,-3.0899995000000002,-3.108624468950438e-14,-3.108624468950438e-14,202.1339983,205.22399779999998,3.0899994999999763,3.089999499999969,0,0.7724998749999923,0.0,0.0,0.0,20.051692631359998,20.358220581759998,0.3065279503999996,2,2,5,0.3065279503999996,True,
c3_k08,base,8,b7ef46bc9d9f323f9cafe939a2ded3aac7a38522bcde883db9ce65b4fb0054c5,False,unchanged,True,True,9.182999300000061,9.182999300000061,9.182999300000061,276.51299562,276.51299562,0.0,0,0,0.0,0.0,0.0,0.0,27.430089165504,27.430089165504,0.0,2,2,5,0.0,False,
c3_k08,warm,0,dc9ab5ec6b58843cd5647be46be2decc79783323c3aaac8307a793b6d84db9c6,False,unchanged,True,True,7.230002330000024,7.230002330000024,7.230002330000024,98.4190005,98.4190005,0.0,0,0,0.0,0.0,0.0,0.0,9.763164849599999,9.763164849599999,0.0,1,1,5,0.0,False,
c3_k08,warm,1,13d150b8b995d628c6d4af1875be808e8daf091ad235461362c90f7d898b745b,False,unchanged,True,True,8.019000139999953,8.019000139999953,8.019000139999953,104.4169992,104.4169992,0.0,0,0,0.0,0.0,0.0,0.0,10.35816632064,10.35816632064,0.0,1,1,5,0.0,False,
c3_k08,warm,2,bd37166241c33c251682b6bea15ce21f6c9048fea336bf055c70a7bb6f14bb47,False,unchanged,True,True,1.8779999999999735,1.8779999999999735,1.8779999999999735,76.9269999,76.9269999,0.0,0,0,0.0,0.0,0.0,0.0,7.6311583900799995,7.6311583900799995,0.0,1,1,5,0.0,False,
c3_k08,warm,3,c6e6e064a8ab915da7fa36d2362d8a8c749f0c0d045d7ce1add58eb0544558cc,False,unchanged,True,True,5.6640005999999925,5.6640005999999925,5.6640005999999925,285.3949956,285.3949956,0.0,0,0,0.0,0.0,0.0,0.0,28.31118356352,28.31118356352,0.0,2,2,5,0.0,False,
c3_k08,warm,4,ffd9fc7d1776430f74cd171da660e36262bbc8796a78c78c94419be88eeb9e9d,False,unchanged,True,True,5.863003340000021,5.863003340000021,5.863003340000021,219.82799996,219.82799996,0.0,0,0,0.0,0.0,0.0,0.0,21.806937596032,21.806937596032,0.0,1,1,5,0.0,False,
c3_k08,warm,5,808aa942039500c0ab6f4afa1d24acae53dc9a84c3bb3b9ee7f240b533a5a103,False,unchanged,True,True,5.694002699999982,5.694002699999982,5.694002699999982,161.0169992,161.0169992,0.0,0,0,0.0,0.0,0.0,0.0,15.972886320639997,15.972886320639997,0.0,1,1,5,0.0,False,
c3_k08,warm,6,100d02a84a23ba0d65a68df61adf6c26e94a00b6a8f2189bf07aed0e089328de,False,unchanged,True,True,14.52100043999999,14.52100043999999,14.52100043999999,176.66199836,176.66199836,0.0,0,0,0.0,0.0,0.0,0.0,17.524870237312,17.524870237312,0.0,1,1,5,0.0,False,
c3_k08,warm,7,76d5ed09d787a30e78d93895f03463200b61ac52c444cb1a80dd377b616f9e58,True,existing_intervals,True,True,-1.059999999999981,2.1316282072803006e-14,9.065998500000028,413.47999699999997,414.53999699999997,1.0600000000000023,1.0600000000000023,0,0.26500000000000057,0.0,0.0,0.0,41.017215702399994,41.1223677024,0.10515200000000391,5,5,5,0.10515200000000391,True,
c3_k10,base,0,e85bc697212f2599e68b7577b1d1518f7987c66ca84317a1480e6a29ebbb80c8,False,unchanged,True,True,11.144001899999985,11.144001899999985,11.144001899999985,200.7309979,200.7309979,0.0,0,0,0.0,0.0,0.0,0.0,19.91251499168,19.91251499168,0.0,1,1,5,0.0,False,
c3_k10,base,1,a496ef02559f52b2a5809deb4e92c68e1259a92ddb0e7841a521e529b5fff575,True,retimed_same_visits,True,True,-1.5499984999999539,4.440892098500626e-15,33.65199978000004,481.179997,482.7299955,1.5499984999999583,1.5499984999999583,1.4210854715202004e-14,0.3874996249999896,0.0024993749999566717,0.0,1.1974998749998917,47.7330557024,47.886815553599995,0.15375985119999314,3,3,5,0.15375985119999314,True,
c3_k10,base,2,d8dc8b30b974e36e86c1a6d23ec93a94c22373079b6c0306ec6494fb6f9b1625,True,existing_intervals,True,True,-0.7899994999999933,2.842170943040401e-14,2.842170943040401e-14,262.219998,263.0099975,0.7899995000000217,0.7899995000000075,0,0.19749987500000188,0.0,0.0,0.0,26.012223801599998,26.090591751999998,0.07836795040000055,2,2,5,0.07836795040000055,True,
c3_k10,base,3,55f2fb2e819f98edb19988a8d1657f22f6922ec3ce0f029d41f8fd6fe94b46b7,False,unchanged,True,True,6.250001269999993,6.250001269999993,6.250001269999993,232.0250002,232.0250002,0.0,0,0,0.0,0.0,0.0,0.0,23.01688001984,23.01688001984,0.0,2,2,5,0.0,False,
c3_k10,base,4,7b460e8ec4de7e55d89fb365edeec102d0e5963cc60c58dc7bc415ec64c984c0,False,unchanged,True,True,17.43300019999993,17.43300019999993,17.43300019999993,129.4269984,129.4269984,0.0,0,0,0.0,0.0,0.0,0.0,12.83915824128,12.83915824128,0.0,1,1,5,0.0,False,
c3_k10,base,5,b57ccf5d268009d3e2587d54ca6cf6e058374fdd419363d75588afd85762b9bd,False,unchanged,True,True,7.497999600000001,7.497999600000001,13.776000640000037,330.294998,330.294998,0.0,0,0,0.0,0.0,0.0,0.0,32.7652638016,32.7652638016,0.0,2,2,5,0.0,False,
c3_k10,base,6,534e3a1600d89db24c3a8b8da4ea596ac0713dd53a1cfc49a46ae6e2707e3dac,False,unchanged,True,True,12.503001230000049,12.503001230000049,12.503001230000049,220.22900136,220.22900136,0.0,0,0,0.0,0.0,0.0,0.0,21.846716934912,21.846716934912,0.0,1,1,5,0.0,False,
c3_k10,base,7,254ef08c4185daedf281eec0813595b8569a23d5c9aed6b8ff9f7a5d93670392,True,existing_intervals,True,True,-0.8899994999999974,3.2862601528904634e-14,3.2862601528904634e-14,305.96099796,306.85099746000003,0.8899995000000445,0.8899995000000303,0,0.22249987500000756,0.0,0.0,0.0,30.351330997632,30.439618948032003,0.08828795040000159,2,2,5,0.08828795040000159,True,
c3_k10,base,8,1c40558f77b695f4292023b0bef2dc5e226735af0f7a7c7457a6259d02bc6274,False,unchanged,True,True,10.872002099999985,10.872002099999985,10.872002099999985,222.7480009,222.7480009,0.0,0,0,0.0,0.0,0.0,0.0,22.09660168928,22.09660168928,0.0,1,1,5,0.0,False,
c3_k10,base,9,9e6217eee1850917f9adb566c619f3b4a1d9d0ee6aa956244f0cbc65bcdbcae7,False,unchanged,True,True,5.784004800000006,5.784004800000006,5.784004800000006,172.69300016,172.69300016,0.0,0,0,0.0,0.0,0.0,0.0,17.131145615872,17.131145615872,0.0,1,1,5,0.0,False,
c3_k10,base,10,154e0b30a021f4122fa4bf96fbfdcadb5fa613d0cbf3b00cc0f51f873a743cb7,False,unchanged,True,True,9.734001880000026,9.734001880000026,10.369998800000008,356.35199562,356.35199562,0.0,0,0,0.0,0.0,0.0,0.0,35.350117965504,35.350117965504,0.0,2,2,5,0.0,False,
c3_k10,warm,0,78bdf9e1e5fd470d62b463aa5c463b7d1bbc1bccc21eddee03646f30c51281aa,False,unchanged,True,True,3.89300309999998,3.89300309999998,3.89300309999998,146.4479999,146.4479999,0.0,0,0,0.0,0.0,0.0,0.0,14.52764159008,14.52764159008,0.0,1,1,5,0.0,False,
c3_k10,warm,1,b52c65952d42ac99be1ed1ddf89d5529f3d5761c5a9f727da85e17ed3bb6474c,False,unchanged,True,True,4.611999930000017,4.611999930000017,4.611999930000017,135.2850003,135.2850003,0.0,0,0,0.0,0.0,0.0,0.0,13.42027202976,13.42027202976,0.0,1,1,5,0.0,False,
c3_k10,warm,2,0a7704de5263eddfd86e51c2cdc6b19ba3fef07d95538dbf768c9b598d1a6d14,False,unchanged,True,True,2.241001700000006,2.241001700000006,2.241001700000006,349.35399876,349.35399876,0.0,0,0,0.0,0.0,0.0,0.0,34.655916676992,34.655916676992,0.0,4,4,5,0.0,False,
c3_k10,warm,3,6757ecc4cf1af467223a5daf89a4b334e62d3b614c6287d77280f6aeb8fb7b07,False,unchanged,True,True,3.505999839999963,3.505999839999963,3.505999839999963,76.9269999,76.9269999,0.0,0,0,0.0,0.0,0.0,0.0,7.6311583900799995,7.6311583900799995,0.0,1,1,5,0.0,False,
c3_k10,warm,4,47e30b0a06835988843df0dc463057b662b5e708f312b320618786e3f606c343,False,unchanged,True,True,12.55300113999999,12.55300113999999,12.55300113999999,148.36199836,148.36199836,0.0,0,0,0.0,0.0,0.0,0.0,14.717510237311998,14.717510237311998,0.0,1,1,5,0.0,False,
c3_k10,warm,5,6f441bfe3509f0eb7c1326aca94a2e9356937d46da9f381fa2c72fe572f408da,False,unchanged,True,True,8.635002600000018,8.635002600000018,8.635002600000018,215.68599766,215.68599766,0.0,0,0,0.0,0.0,0.0,0.0,21.396050967872,21.396050967872,0.0,1,1,5,0.0,False,
c3_k10,warm,6,9b3ae43acf0a7464dbf4d664eb371147f6fc54868ac9499c72ec834b0dac19e9,True,existing_intervals,True,True,-1.059999999999988,1.4210854715202004e-14,6.773998900000018,400.979997,402.03999699999997,1.0599999999999454,1.0599999999999952,0,0.2649999999999988,0.0,0.0,0.0,39.7772157024,39.882367702399996,0.1051519999999968,5,5,5,0.1051519999999968,True,
c3_k10,warm,7,cf8db81451a8746398712b819f0a57690067f030c661c7568229c503d84d5b61,False,unchanged,True,True,4.453003500000006,4.453003500000006,4.453003500000006,61.6719978,61.6719978,0.0,0,0,0.0,0.0,0.0,0.0,6.11786218176,6.11786218176,0.0,1,1,5,0.0,False,
c3_k10,warm,8,417068da6bc8045de3907579b72356d27062c39f73fb8a9f601b6cb0a5501cf9,False,unchanged,True,True,2.824000040000013,2.824000040000013,2.824000040000013,353.19999656,353.19999656,0.0,0,0,0.0,0.0,0.0,0.0,35.037439658752,35.037439658752,0.0,5,5,5,0.0,False,
c3_k10,warm,9,62cc60a69b4b4f9def79f70a177397ebac3c8340b0ae761db754593d8eb63bec,False,unchanged,True,True,3.940000000000012,3.940000000000012,7.767998599999988,560.6099965,560.6099965,0.0,0,0,0.0,0.0,0.0,0.0,55.6125116528,55.6125116528,0.0,7,7,5,0.0,False,
c3_k15,base,0,9d2c573edb2e8e25ac2fca1287a9f9596a1e3aebf8fa5c228e95d98de398feb3,False,unchanged,True,True,8.93300040000005,8.93300040000005,8.93300040000005,349.18799606000005,349.18799606000005,0.0,0,0,0.0,0.0,0.0,0.0,34.639449209152005,34.639449209152005,0.0,2,2,5,0.0,False,
c3_k15,base,1,bcc3f14c7894c83d5dfe54dc9273ab5bb9abe6503d8a1af25eee084489e7ece8,False,unchanged,True,True,11.755002400000025,11.755002400000025,11.755002400000025,206.64299846,206.64299846,0.0,0,0,0.0,0.0,0.0,0.0,20.498985447232,20.498985447232,0.0,1,1,5,0.0,False,
c3_k15,base,2,b11de01718c185064a51753e12557c3cc09d89083a9e77f9449ef547b1a2c418,True,existing_intervals,True,True,-3.089999499999972,6.128431095930864e-14,6.128431095930864e-14,281.4499975,284.539997,3.089999500000033,3.089999500000033,0,0.7724998750000083,0.0,0.0,0.0,27.919839751999998,28.2263677024,0.30652795040000314,2,2,5,0.30652795040000314,True,
c3_k15,base,3,92ffacca51f0ffb04e924a11a7c976bcf02511976d424dcb26459f2f2ee4da90,False,unchanged,True,True,11.76700273999997,11.76700273999997,11.76700273999997,427.12399949999997,427.12399949999997,0.0,0,0,0.0,0.0,0.0,0.0,42.3707007504,42.3707007504,0.0,2,2,5,0.0,False,
c3_k15,base,4,60d0864ca045997e756644c99d1a17eb95c9a36a0def4e432ef68c955d62530e,False,unchanged,True,True,8.49500230000001,8.49500230000001,8.49500230000001,176.73599917,176.73599917,0.0,0,0,0.0,0.0,0.0,0.0,17.532211117664,17.532211117664,0.0,1,1,5,0.0,False,
c3_k15,base,5,294989b66ee9b989a8245cf6e38fc2d23d36fcf20d820b2aac1122746af9fb12,False,unchanged,True,True,12.28200104,12.28200104,12.28200104,221.658999,221.658999,0.0,0,0,0.0,0.0,0.0,0.0,21.9885727008,21.9885727008,0.0,1,1,5,0.0,False,
c3_k15,base,6,8ee95573215abeae70e394e33fb43f9ca6c6a48c65f660830a50183eb3662ef8,False,unchanged,True,True,9.429000599999993,9.429000599999993,9.429000599999993,364.16699796,364.16699796,0.0,0,0,0.0,0.0,0.0,0.0,36.125366197632,36.125366197632,0.0,2,2,5,0.0,False,
c3_k15,base,7,f2e78cb7f608e3f5474d81bcc49a75fec92ddd2e18c92a53b0e35ec5453d4d89,False,unchanged,True,True,6.0900023999999675,6.0900023999999675,7.84400069999996,378.8729951,378.8729951,0.0,0,0,0.0,0.0,0.0,0.0,37.58420111392,37.58420111392,0.0,2,2,5,0.0,False,
c3_k15,base,8,f57443924cb4ca2f55a2d823380e4562aeadf3d44368e2c6650bc5333dbee18f,True,existing_intervals,True,True,-1.249998499999954,-7.105427357601002e-15,0.4599990000000105,324.14999750000004,325.399996,1.249998499999947,1.249998499999947,0,0.31249962499998674,0.0,0.0,0.0,32.155679752,32.279679603199995,0.12399985119999712,2,2,5,0.12399985119999712,True,
c3_k15,base,9,9d5a9451f8392b070cdf083ffa1001acb94cab7e2ad3a22ead40599e51953b59,True,existing_intervals,True,True,-1.5499984999999823,6.128431095930864e-14,6.128431095930864e-14,331.01699883000003,332.56699733000005,1.5499985000000152,1.5499985000000436,0,0.3874996250000109,0.0,0.0,0.0,32.836886283935996,32.990646135136004,0.15375985120000735,2,2,5,0.15375985120000735,True,
c3_k15,base,10,27a392e056c9259638eac1c07a15a456ba9a375b434555f7e8d7c558272d3f65,False,unchanged,True,True,1.4100005000000237,1.4100005000000237,1.4100005000000237,255.68099902,255.68099902,0.0,0,0,0.0,0.0,0.0,0.0,25.363555102784,25.363555102784,0.0,2,2,5,0.0,False,
c3_k15,base,11,7da796d43717e253e53263b13553cd10e2a860573b8cf504af44e56571180ec8,False,unchanged,True,True,1.5610002000000094,1.5610002000000094,7.670000980000048,548.3589979000001,548.3589979000001,0.0,0,0,0.0,0.0,0.0,0.0,54.397212591679995,54.397212591679995,0.0,3,3,5,0.0,False,
c3_k15,base,12,9af0a707155abaf8d7287fa69b8ba67eb75204fce8eaefe69dafa35a9d7293b9,False,unchanged,True,True,8.059004399999974,8.059004399999974,8.059004399999974,96.5799987,96.5799987,0.0,0,0,0.0,0.0,0.0,0.0,9.58073587104,9.58073587104,0.0,1,1,5,0.0,False,
c3_k15,base,13,950eb2b49bab46c2e97983dfa41d31c128ef25457ee1aec8d12478f60b4a51aa,True,existing_intervals,True,True,-3.0899994999999434,4.440892098500626e-15,4.440892098500626e-15,259.14999750000004,262.23999699999996,3.0899994999999194,3.089999499999948,0,0.772499874999987,0.0,0.0,0.0,25.707679752,26.014207702399993,0.3065279503999925,2,2,5,0.3065279503999925,True,
c3_k15,base,14,d126a094b861c2d3ba8aaed0108b763026fa3855e2391092b5363ed75c38bf40,False,unchanged,True,True,11.31600148,11.31600148,11.31600148,214.43100076,214.43100076,0.0,0,0,0.0,0.0,0.0,0.0,21.271555275391997,21.271555275391997,0.0,1,1,5,0.0,False,
c3_k15,base,15,9c944b6a1d2ebb6738888ada39882fec6fb36f9c69f8ee82732af02a568381cb,False,unchanged,True,True,10.474001499999972,10.474001499999972,10.474001499999972,211.8470012,211.8470012,0.0,0,0,0.0,0.0,0.0,0.0,21.015222519039998,21.015222519039998,0.0,1,1,5,0.0,False,
c3_k15,base,16,98d9d498e403dd43e946d65e87eed3dbc7c4a9afbb85ed9a0c5786a167498575,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,3.2862601528904634e-14,198.759999,200.3099975,1.5499985000000152,1.5499985000000152,0,0.3874996250000038,0.0,0.0,0.0,19.7169919008,19.870751752,0.15375985120000024,1,1,5,0.15375985120000024,True,
c3_k15,base,17,c00ae31cb1acee0c8de5e5603c0a43a6e0825aa242c0bf8fd3ab30528a2fb56e,False,unchanged,True,True,5.899004600000027,5.899004600000027,5.899004600000027,210.5319986,210.5319986,0.0,0,0,0.0,0.0,0.0,0.0,20.88477426112,20.88477426112,0.0,1,1,5,0.0,False,
c3_k15,warm,0,ccb4182d06bbbed25088156431bec33700ae11819f9f4b2279d0dc60e26eab70,False,unchanged,True,True,0.5540014000000113,0.5540014000000113,0.5540014000000113,198.3199984,198.3199984,0.0,0,0,0.0,0.0,0.0,0.0,19.67334384128,19.67334384128,0.0,2,2,5,0.0,False,
c3_k15,warm,1,3d776808801678f57b15f8dafbf8ca99f986fe2e6104533cd8767c64ca3c19bd,False,unchanged,True,True,1.6300001000000126,1.6300001000000126,1.6300001000000126,290.9129982,290.9129982,0.0,0,0,0.0,0.0,0.0,0.0,28.85856942144,28.85856942144,0.0,2,2,5,0.0,False,
c3_k15,warm,2,c35c3c3fb39475d43e134f84308da7d059e3003622cbda4cb50ddd480356606f,False,unchanged,True,True,13.630001599999897,13.630001599999897,13.630001599999897,207.3669991,207.3669991,0.0,0,0,0.0,0.0,0.0,0.0,20.57080631072,20.57080631072,0.0,1,1,5,0.0,False,
c3_k15,warm,3,04a3646ad45e4bbad9209f300d9c1b49356efd2a8a3b8c5db9c5e3d757c29535,True,existing_intervals,True,True,-2.0199989999999914,2.1316282072803006e-14,1.2299995000000195,262.219998,264.239997,2.019999000000041,2.0199990000000128,0,0.5049997500000032,0.0,0.0,0.0,26.012223801599998,26.2126077024,0.20038390080000212,2,2,5,0.20038390080000212,True,
c3_k15,warm,4,f02a6fe500d31328f42a1ea1794b4e08493a978db853881dec6fd10743a00cad,True,existing_intervals,True,True,-3.5600000000000023,1.4210854715202004e-14,2.0000000000000284,429.9099965,433.46999650000004,3.560000000000059,3.5600000000000165,0,0.8900000000000041,0.0,0.0,0.0,42.6470716528,43.0002236528,0.35315200000000146,10,10,5,0.35315200000000146,True,
c3_k15,warm,5,5998adcd82c6d488fd68197aad0628f88540a13b671127341effab2c9cea1793,True,existing_intervals,True,True,-0.8899995000000116,3.2862601528904634e-14,3.2862601528904634e-14,233.8889984,234.77899790000004,0.8899995000000445,0.8899995000000445,0,0.22249987500001112,0.0,0.0,0.0,23.201788641279997,23.290076591680002,0.08828795040000514,2,2,5,0.08828795040000514,True,
c3_k15,warm,6,a0f6c3bdb9b035b76b58215d978e148f034dfb012bbaecd5aa91a226b3f0e151,False,unchanged,True,True,8.315004400000058,8.315004400000058,8.315004400000058,327.71999800000003,327.71999800000003,0.0,0,0,0.0,0.0,0.0,0.0,32.5098238016,32.5098238016,0.0,2,2,5,0.0,False,
c3_k15,warm,7,2eb1d3b945a8e0b76b53868e258c43603c2fba5cdd311c9fe67d5d39a0da20d9,True,existing_intervals,True,True,-2.789999499999986,2.1316282072803006e-14,7.48299910000003,467.7099965,470.499996,2.7899995000000217,2.7899995000000004,0,0.6974998750000001,0.0,0.0,0.0,46.396831652799996,46.673599603199996,0.2767679504,13,13,5,0.2767679504,True,
c3_k15,warm,8,86fec6c8cf1651107943644017a43a05fe2ff7de4e8251abc594c7750175bdf5,False,unchanged,True,True,8.424000299999992,8.424000299999992,8.424000299999992,136.3559992,136.3559992,0.0,0,0,0.0,0.0,0.0,0.0,13.52651512064,13.52651512064,0.0,1,1,5,0.0,False,
c3_k15,warm,9,747ee9024d7f0f22c9151c77a2f51901527917fdebb0e96e18270471f390c807,False,unchanged,True,True,0.4620023999999532,0.4620023999999532,0.4620023999999532,409.17899576,409.17899576,0.0,0,0,0.0,0.0,0.0,0.0,40.590556379392,40.590556379392,0.0,5,5,5,0.0,False,
c3_k15,warm,10,e0d4872453421db5b1d6f66cbe8a9b2f13455a510a6d99e3f1e587d6099e5e1b,False,unchanged,True,True,9.002004010000018,9.002004010000018,9.002004010000018,194.72299876,194.72299876,0.0,0,0,0.0,0.0,0.0,0.0,19.316521476992,19.316521476992,0.0,1,1,5,0.0,False,
c3_k15,warm,11,197ed1140f12b61556d9280e4edd1232716a55f6312109039d191caa48890497,False,unchanged,True,True,8.606001880000003,8.606001880000003,8.606001880000003,217.32799996,217.32799996,0.0,0,0,0.0,0.0,0.0,0.0,21.558937596032,21.558937596032,0.0,1,1,5,0.0,False,
c3_k15,warm,12,842d38a65eb8c7d08160a1dba6d29507602836c63355467ce4206764e8c0b667,False,unchanged,True,True,10.679999639999952,10.679999639999952,14.310001879999952,366.10599862,366.10599862,0.0,0,0,0.0,0.0,0.0,0.0,36.317715063103996,36.317715063103996,0.0,2,2,5,0.0,False,
c3_k15,warm,13,628f989758fc3acd469db82fd8cbb3a811e9359cfe98a7aafc8e4386c99ae533,False,unchanged,True,True,4.0480001000000145,4.0480001000000145,20.108999,421.77299843,421.77299843,0.0,0,0,0.0,0.0,0.0,0.0,41.839881444255994,41.839881444255994,0.0,4,4,5,0.0,False,
