schedule_id,pair_id,arm,original_duty,source_index,kind,start_min,end_min,start_time,end_time,duration_min,from_code,to_code,source_trip_id,internal_trip_id,energy_consumed_kwh,energy_charged_kwh,source,source_line,source_identifier,timing_basis,event_index,from_visit,to_visit,soc_before_kwh,soc_after_kwh,movement_kind,duration_basis,original_source_duty,route_code,direction,electricity_cost,charging_active_min,charging_basis,witness,source_pointer
duty_13405_fee0,duty_13405,fee0,13405,2,service,886.0,943.0,14:46:00,15:43:00,57.0,4808,2190,117,42,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,44,,,34,14,15,109.21161240349487,66.71161240349487,,"scheduled passenger service, not empty deadhead time",13405,5021.0,2.0,,,,,
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,943.0,943.0,15:43:00,15:43:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,35,15,16,66.71161240349487,66.71161240349487,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/8
duty_13405_fee0,duty_13405,fee0,13405,2,charge,943.0,948.0,15:43:00,15:48:00,5.0,2190L,2190L,,,0.0,27.512006676835043,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,36,16,16,66.71161240349487,94.22361908032991,,,,,,1.2422987734437705,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/5
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,948.0,948.0,15:48:00,15:48:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,37,16,17,94.22361908032991,94.22361908032991,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/8
duty_13405_fee0,duty_13405,fee0,13405,2,service,948.0,1011.0,15:48:00,16:51:00,63.0,2190,4808,130,47,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,49,,,38,17,18,94.22361908032991,52.49361958032991,,"scheduled passenger service, not empty deadhead time",13405,5021.0,1.0,,,,,
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1011.0,1011.0,16:51:00,16:51:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,39,18,18,52.49361958032991,52.49361958032991,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/9
duty_13405_fee0,duty_13405,fee0,13405,2,charge,1011.0,1018.0,16:51:00,16:58:00,7.0,4808,4808,,,0.0,39.04726963333885,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,40,18,18,52.49361958032991,91.54088921366876,,,,,,1.4285928889793582,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/6
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1018.0,1018.0,16:58:00,16:58:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,41,18,18,91.54088921366876,91.54088921366876,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/9
duty_13405_fee0,duty_13405,fee0,13405,2,service,1018.0,1075.0,16:58:00,17:55:00,57.0,4808,2190,143,51,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,53,,,42,18,19,91.54088921366876,49.04088921366876,,"scheduled passenger service, not empty deadhead time",13405,5021.0,2.0,,,,,
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1075.0,1075.0,17:55:00,17:55:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,43,19,20,49.04088921366876,49.04088921366876,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/10
duty_13405_fee0,duty_13405,fee0,13405,2,charge,1075.0,1080.0,17:55:00,18:00:00,5.0,2190L,2190L,,,0.0,28.260110286331297,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,44,20,20,49.04088921366876,77.30099950000006,,,,,,0.9201876422842145,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/7
duty_13405_fee0,duty_13405,fee0,13405,2,wait,1080.0,1082.0,18:00:00,18:02:00,2.0,2190L,2190L,,,0.0033333333333333335,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",45,20,20,77.30099950000006,77.29766616666673,,,,,,,,,,saved_joint_fee0/routes/2/actions/10
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1082.0,1082.0,18:02:00,18:02:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,46,20,21,77.29766616666673,77.29766616666673,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/10
duty_13405_fee0,duty_13405,fee0,13405,2,service,1082.0,1139.0,18:02:00,18:59:00,57.0,2190,4808,156,56,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,58,,,47,21,22,77.29766616666673,35.56766666666673,,"scheduled passenger service, not empty deadhead time",13405,5021.0,1.0,,,,,
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1139.0,1139.0,18:59:00,18:59:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,48,22,22,35.56766666666673,35.56766666666673,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/11
duty_13405_fee0,duty_13405,fee0,13405,2,wait,1139.0,1200.0,18:59:00,20:00:00,61.0,4808,4808,,,0.10166666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,idle before optimized charge in fixed station visit,49,22,22,35.56766666666673,35.466000000000065,,,,,,,,,,routes/2/charges/8
duty_13405_fee0,duty_13405,fee0,13405,2,charge,1200.0,1217.0238185312205,20:00:00,20:17:01,17.023818531220513,4808,4808,,,0.0,92.94304174253337,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,50,22,22,35.466000000000065,128.40904174253342,,,,,,2.7954800609208394,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/8
duty_13405_fee0,duty_13405,fee0,13405,2,wait,1217.0238185312205,1242.0,20:17:01,20:42:00,24.976181468779487,4808,4808,,,0.041626969114632484,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",51,22,22,128.40904174253342,128.36741477341877,,,,,,,,,,saved_joint_fee0/routes/2/actions/11
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1242.0,1242.0,20:42:00,20:42:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,52,22,22,128.36741477341877,128.36741477341877,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/11
duty_13405_fee0,duty_13405,fee0,13405,2,service,1242.0,1294.0,20:42:00,21:34:00,52.0,4808,2190,179,61,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,63,,,53,22,23,128.36741477341877,85.86741477341877,,"scheduled passenger service, not empty deadhead time",13403,5021.0,2.0,,,,,
duty_13405_fee0,duty_13405,fee0,13405,2,deadhead,1294.0,1313.0,21:34:00,21:53:00,19.0,2190,PARX,,,28.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,54,23,24,85.86741477341877,57.86741477341877,pull_in,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/2/actions/12
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,248.0,267.0,04:08:00,04:27:00,19.0,PARX,2190,,,28.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,latest depot departure that reaches first service on time,0,0,1,236.44,208.44,pull_out,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/0
duty_13405_fee5,duty_13405,fee5,13405,2,service,267.0,319.0,04:27:00,05:19:00,52.0,2190,4808,0,0,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,2,,,1,1,2,208.44,166.7100005,,"scheduled passenger service, not empty deadhead time",13401,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,319.0,319.0,05:19:00,05:19:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,2,2,2,166.7100005,166.7100005,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/1
duty_13405_fee5,duty_13405,fee5,13405,2,wait,319.0,336.0,05:19:00,05:36:00,17.0,4808,4808,,,0.028333333333333335,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",3,2,2,166.7100005,166.68166716666667,,,,,,,,,,saved_joint_fee5/routes/2/actions/1
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,336.0,336.0,05:36:00,05:36:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,4,2,2,166.68166716666667,166.68166716666667,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/1
duty_13405_fee5,duty_13405,fee5,13405,2,service,336.0,387.0,05:36:00,06:27:00,51.0,4808,2190,8,4,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,6,,,5,2,3,166.68166716666667,124.18166716666667,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,387.0,387.0,06:27:00,06:27:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,6,3,4,124.18166716666667,124.18166716666667,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/2
duty_13405_fee5,duty_13405,fee5,13405,2,wait,387.0,388.2730258651379,06:27:00,06:28:16,1.2730258651379245,2190L,2190L,,,0.0021217097752298745,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,idle before optimized charge in fixed station visit,7,4,4,124.18166716666667,124.17954545689145,,,,,,,,,,routes/2/charges/0
duty_13405_fee5,duty_13405,fee5,13405,2,charge,388.2730258651379,408.0,06:28:16,06:48:00,19.726974134862076,2190L,2190L,,,0.0,79.81645354310857,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,8,4,4,124.17954545689145,203.995999,,,,,,17.130453789182276,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/0
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,408.0,408.0,06:48:00,06:48:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,9,4,5,203.995999,203.995999,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/2
duty_13405_fee5,duty_13405,fee5,13405,2,service,408.0,465.0,06:48:00,07:45:00,57.0,2190,4808,22,8,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,10,,,10,5,6,203.995999,162.26599950000002,,"scheduled passenger service, not empty deadhead time",13401,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,465.0,465.0,07:45:00,07:45:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,11,6,6,162.26599950000002,162.26599950000002,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/3
duty_13405_fee5,duty_13405,fee5,13405,2,wait,465.0,472.0,07:45:00,07:52:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",12,6,6,162.26599950000002,162.25433283333336,,,,,,,,,,saved_joint_fee5/routes/2/actions/3
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,472.0,472.0,07:52:00,07:52:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,13,6,6,162.25433283333336,162.25433283333336,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/3
duty_13405_fee5,duty_13405,fee5,13405,2,service,472.0,532.0,07:52:00,08:52:00,60.0,4808,2190,35,13,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,15,,,14,6,7,162.25433283333336,119.75433283333336,,"scheduled passenger service, not empty deadhead time",13401,5021.0,2.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,532.0,532.0,08:52:00,08:52:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,15,7,8,119.75433283333336,119.75433283333336,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/4
duty_13405_fee5,duty_13405,fee5,13405,2,wait,532.0,560.0,08:52:00,09:20:00,28.0,2190L,2190L,,,0.04666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",16,8,8,119.75433283333336,119.7076661666667,,,,,,,,,,saved_joint_fee5/routes/2/actions/4
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,560.0,560.0,09:20:00,09:20:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,17,8,9,119.7076661666667,119.7076661666667,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/4
duty_13405_fee5,duty_13405,fee5,13405,2,service,560.0,617.0,09:20:00,10:17:00,57.0,2190,4808,52,19,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,21,,,18,9,10,119.7076661666667,77.97766666666669,,"scheduled passenger service, not empty deadhead time",13405,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,617.0,617.0,10:17:00,10:17:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,19,10,10,77.97766666666669,77.97766666666669,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/5
duty_13405_fee5,duty_13405,fee5,13405,2,wait,617.0,624.0,10:17:00,10:24:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",20,10,10,77.97766666666669,77.96600000000002,,,,,,,,,,saved_joint_fee5/routes/2/actions/5
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,624.0,624.0,10:24:00,10:24:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,21,10,10,77.96600000000002,77.96600000000002,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/5
duty_13405_fee5,duty_13405,fee5,13405,2,service,624.0,679.0,10:24:00,11:19:00,55.0,4808,2190,65,23,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,25,,,22,10,11,77.96600000000002,35.46600000000002,,"scheduled passenger service, not empty deadhead time",13405,5021.0,2.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,679.0,679.0,11:19:00,11:19:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,23,11,12,35.46600000000002,35.46600000000002,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/6
duty_13405_fee5,duty_13405,fee5,13405,2,charge,679.0,686.7311278974946,11:19:00,11:26:44,7.731127897494616,2190L,2190L,,,0.0,44.22481656649714,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,24,12,12,35.46600000000002,79.69081656649716,,,,,,7.511388363864529,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/1
duty_13405_fee5,duty_13405,fee5,13405,2,wait,686.7311278974946,689.0,11:26:44,11:29:00,2.2688721025053837,2190L,2190L,,,0.0037814535041756398,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",25,12,12,79.69081656649716,79.68703511299299,,,,,,,,,,saved_joint_fee5/routes/2/actions/6
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,689.0,689.0,11:29:00,11:29:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,26,12,13,79.68703511299299,79.68703511299299,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/6
duty_13405_fee5,duty_13405,fee5,13405,2,service,689.0,747.0,11:29:00,12:27:00,58.0,2190,4808,78,28,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,30,,,27,13,14,79.68703511299299,37.95703561299299,,"scheduled passenger service, not empty deadhead time",13405,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,747.0,747.0,12:27:00,12:27:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,28,14,14,37.95703561299299,37.95703561299299,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/7
duty_13405_fee5,duty_13405,fee5,13405,2,charge,747.0,754.0,12:27:00,12:34:00,7.0,4808,4808,,,0.0,40.02563102720523,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,29,14,14,37.95703561299299,77.98266664019822,,,,,,4.9947446338587715,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/2
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,754.0,754.0,12:34:00,12:34:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,30,14,14,77.98266664019822,77.98266664019822,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/7
duty_13405_fee5,duty_13405,fee5,13405,2,service,754.0,810.0,12:34:00,13:30:00,56.0,4808,2190,91,33,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,35,,,31,14,15,77.98266664019822,35.48266664019822,,"scheduled passenger service, not empty deadhead time",13405,5021.0,2.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,810.0,810.0,13:30:00,13:30:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,32,15,16,35.48266664019822,35.48266664019822,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/8
duty_13405_fee5,duty_13405,fee5,13405,2,wait,810.0,819.9999841189579,13:30:00,13:40:00,9.999984118957855,2190L,2190L,,,0.016666640198263093,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,idle before optimized charge in fixed station visit,33,16,16,35.48266664019822,35.46599999999996,,,,,,,,,,routes/2/charges/3
duty_13405_fee5,duty_13405,fee5,13405,2,charge,819.9999841189579,836.8191217972814,13:40:00,13:56:49,16.8191376783235,2190L,2190L,,,0.0,91.9230488255968,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,34,16,16,35.46599999999996,127.38904882559675,,,,,,8.042552073559836,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/3
duty_13405_fee5,duty_13405,fee5,13405,2,wait,836.8191217972814,840.0,13:56:49,14:00:00,3.1808782027186453,2190L,2190L,,,0.0053014636711977425,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",35,16,16,127.38904882559675,127.38374736192554,,,,,,,,,,saved_joint_fee5/routes/2/actions/8
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,840.0,840.0,14:00:00,14:00:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,36,16,17,127.38374736192554,127.38374736192554,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/8
duty_13405_fee5,duty_13405,fee5,13405,2,service,840.0,899.0,14:00:00,14:59:00,59.0,2190,4808,108,38,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,40,,,37,17,18,127.38374736192554,85.65374786192555,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,899.0,899.0,14:59:00,14:59:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,38,18,18,85.65374786192555,85.65374786192555,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/9
duty_13405_fee5,duty_13405,fee5,13405,2,wait,899.0,906.0,14:59:00,15:06:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",39,18,18,85.65374786192555,85.64208119525888,,,,,,,,,,saved_joint_fee5/routes/2/actions/9
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,906.0,906.0,15:06:00,15:06:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,40,18,18,85.64208119525888,85.64208119525888,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/9
duty_13405_fee5,duty_13405,fee5,13405,2,service,906.0,964.0,15:06:00,16:04:00,58.0,4808,2190,121,43,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,45,,,41,18,19,85.64208119525888,43.14208119525888,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,964.0,964.0,16:04:00,16:04:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,42,19,20,43.14208119525888,43.14208119525888,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/10
duty_13405_fee5,duty_13405,fee5,13405,2,charge,964.0,978.0,16:04:00,16:18:00,14.0,2190L,2190L,,,0.0,76.62725163807443,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,43,20,20,43.14208119525888,119.76933283333331,,,,,,2.803503236464973,,"documented 18E1 taper, shared charger count and terminal floor",,routes/2/charges/4
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,978.0,978.0,16:18:00,16:18:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,44,20,21,119.76933283333331,119.76933283333331,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/10
duty_13405_fee5,duty_13405,fee5,13405,2,service,978.0,1041.0,16:18:00,17:21:00,63.0,2190,4808,135,48,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,50,,,45,21,22,119.76933283333331,78.0393333333333,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13405_fee5,duty_13405,fee5,13405,2,deadhead,1041.0,1041.0,17:21:00,17:21:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,46,22,22,78.0393333333333,78.0393333333333,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/2/actions/11
