case,arm,route_index,route_schedule_sha256,scenario,source_groups,mapping,unmapped_trips,trip_count,battery_kwh,initial_kwh,reserve_kwh,terminal_floor_kwh,charge_kw,min_soc_kwh,max_soc_kwh,terminal_kwh,below_reserve,over_capacity,terminal_violation,frozen_schedule_valid,minimum_extra_initial_energy_kwh,source
c5_k15,base,10,4cf18f0a1d9aab053b30eb925eaeddb2416fe259e0cfd615829944e2b24ac97f,saved_240_control,18E1,homogeneous_source_group,0,13,240.0,240.0,0,,240,2.310001500000027,240.0,2.7700005000000374,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,10,4cf18f0a1d9aab053b30eb925eaeddb2416fe259e0cfd615829944e2b24ac97f,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,13,239.01,239.01,0,,240,1.3200015000000178,239.01,1.7800005000000283,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,10,4cf18f0a1d9aab053b30eb925eaeddb2416fe259e0cfd615829944e2b24ac97f,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,13,236.44,236.44,0,,240,-1.2499984999999754,236.44,-0.7899994999999649,True,False,False,False,1.2499984999999754,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,10,4cf18f0a1d9aab053b30eb925eaeddb2416fe259e0cfd615829944e2b24ac97f,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,13,236.44,236.44,0,,240,-1.2499984999999754,236.44,-0.7899994999999649,True,False,False,False,1.2499984999999754,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,11,4a3895097d1c113cf565f9b05ea3f76c46c30e08441681a59e593fbad77a37ac,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,240.0,240.0,0,,240,2.7700004999999805,240.0,2.7700004999999805,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,11,4a3895097d1c113cf565f9b05ea3f76c46c30e08441681a59e593fbad77a37ac,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,239.01,239.01,0,,240,1.7800004999999715,239.01,1.7800004999999715,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,11,4a3895097d1c113cf565f9b05ea3f76c46c30e08441681a59e593fbad77a37ac,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,236.44,236.44,0,,240,-0.7899995000000217,236.44,-0.7899995000000217,True,False,False,False,0.7899995000000217,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,11,4a3895097d1c113cf565f9b05ea3f76c46c30e08441681a59e593fbad77a37ac,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,236.44,236.44,0,,240,-0.7899995000000217,236.44,-0.7899995000000217,True,False,False,False,0.7899995000000217,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,12,aa653a22f2a642c6d3b0e6709395ae91cf3a969fa14216cd78faee9a6b235e3d,saved_240_control,18E2,homogeneous_source_group,0,34,240.0,240.0,0,,240,20.092002640000032,240.0,20.092002640000032,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,12,aa653a22f2a642c6d3b0e6709395ae91cf3a969fa14216cd78faee9a6b235e3d,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,19.102002640000023,239.01,19.102002640000023,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,12,aa653a22f2a642c6d3b0e6709395ae91cf3a969fa14216cd78faee9a6b235e3d,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,34,236.44,236.44,0,,240,16.53200264000003,236.44,16.53200264000003,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,12,aa653a22f2a642c6d3b0e6709395ae91cf3a969fa14216cd78faee9a6b235e3d,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,19.102002640000023,239.01,19.102002640000023,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,13,c03c5558f2fb91368faba77914776b7d8e473a3ad5de2b94460413b70dae3337,saved_240_control,18E2,homogeneous_source_group,0,21,240.0,240.0,0,,240,10.491002700000024,240.0,10.491002700000024,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,13,c03c5558f2fb91368faba77914776b7d8e473a3ad5de2b94460413b70dae3337,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,9.501002700000015,239.01,9.501002700000015,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,13,c03c5558f2fb91368faba77914776b7d8e473a3ad5de2b94460413b70dae3337,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,21,236.44,236.44,0,,240,6.931002700000022,236.44,6.931002700000022,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,13,c03c5558f2fb91368faba77914776b7d8e473a3ad5de2b94460413b70dae3337,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,9.501002700000015,239.01,9.501002700000015,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,14,872acafb875ff7304ac7e0cab56c2beffcf5a778fe54660c438d6d757b4e648d,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,15,240.0,240.0,0,,240,12.113000040000003,240.0,12.113000040000003,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,14,872acafb875ff7304ac7e0cab56c2beffcf5a778fe54660c438d6d757b4e648d,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,15,239.01,239.01,0,,240,11.123000039999994,239.01,11.123000039999994,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,14,872acafb875ff7304ac7e0cab56c2beffcf5a778fe54660c438d6d757b4e648d,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,15,236.44,236.44,0,,240,8.55300004,236.44,8.55300004,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,14,872acafb875ff7304ac7e0cab56c2beffcf5a778fe54660c438d6d757b4e648d,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,15,236.44,236.44,0,,240,8.55300004,236.44,8.55300004,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,15,226dfa1f0d317d4d3cfd0a06ab8a20d2c55810acd81298f4c79eef00ee12ab20,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,240.0,240.0,0,,240,1.540001000000018,240.0,2.010001500000044,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,15,226dfa1f0d317d4d3cfd0a06ab8a20d2c55810acd81298f4c79eef00ee12ab20,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,239.01,239.01,0,,240,0.5500010000000088,239.01,1.0200015000000349,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,15,226dfa1f0d317d4d3cfd0a06ab8a20d2c55810acd81298f4c79eef00ee12ab20,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,236.44,236.44,0,,240,-2.0199989999999843,236.44,-1.5499984999999583,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,base,15,226dfa1f0d317d4d3cfd0a06ab8a20d2c55810acd81298f4c79eef00ee12ab20,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,19,236.44,236.44,0,,240,-2.0199989999999843,236.44,-1.5499984999999583,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_base_result.json
c5_k15,warm,0,26d2bee17eec41acd4d99bbf3d4a68337284e7bdc3a2487b76e766504c7ec8e1,saved_240_control,18E2,homogeneous_source_group,0,22,240.0,240.0,0,,240,10.904001999999991,240.0,10.904001999999991,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,0,26d2bee17eec41acd4d99bbf3d4a68337284e7bdc3a2487b76e766504c7ec8e1,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,9.914001999999982,239.01,9.914001999999982,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,0,26d2bee17eec41acd4d99bbf3d4a68337284e7bdc3a2487b76e766504c7ec8e1,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,22,236.44,236.44,0,,240,7.344001999999989,236.44000000000005,7.344001999999989,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,0,26d2bee17eec41acd4d99bbf3d4a68337284e7bdc3a2487b76e766504c7ec8e1,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,9.914001999999982,239.01,9.914001999999982,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,1,4d508e526544b6a23037850b59258e698d8b6563959aff79aa66abe0ffc21228,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,20,240.0,240.0,0,,240,1.2400010000000066,240.0,11.636003180000017,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,1,4d508e526544b6a23037850b59258e698d8b6563959aff79aa66abe0ffc21228,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,20,239.01,239.01,0,,240,0.2500009999999975,239.01,10.646003180000008,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,1,4d508e526544b6a23037850b59258e698d8b6563959aff79aa66abe0ffc21228,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,20,236.44,236.44,0,,240,-2.3199989999999957,236.44,8.076003180000015,True,False,False,False,2.3199989999999957,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,1,4d508e526544b6a23037850b59258e698d8b6563959aff79aa66abe0ffc21228,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,20,236.44,236.44,0,,240,-2.3199989999999957,236.44,8.076003180000015,True,False,False,False,2.3199989999999957,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,2,5fdef3027e02b8e9274ed79bcf2e970e6ad083a05868f9486948ee0132b772d6,saved_240_control,18E1,homogeneous_source_group,0,15,240.0,240.0,0,,240,2.0100015000000724,240.0,2.0100015000000724,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,2,5fdef3027e02b8e9274ed79bcf2e970e6ad083a05868f9486948ee0132b772d6,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,15,239.01,239.01,0,,240,1.0200015000000633,239.01,1.0200015000000633,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,2,5fdef3027e02b8e9274ed79bcf2e970e6ad083a05868f9486948ee0132b772d6,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-1.54999849999993,236.44,-1.54999849999993,True,False,False,False,1.54999849999993,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,2,5fdef3027e02b8e9274ed79bcf2e970e6ad083a05868f9486948ee0132b772d6,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-1.54999849999993,236.44,-1.54999849999993,True,False,False,False,1.54999849999993,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,3,ab38a9dd0fd7de92bd5b1251d7cabfcc58f4c62b0ea4dfb0d6e0db0d6b68efcf,saved_240_control,18E1,homogeneous_source_group,0,16,240.0,240.0,0,,240,4.810001500000055,240.00000000000006,5.1700005000000715,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,3,ab38a9dd0fd7de92bd5b1251d7cabfcc58f4c62b0ea4dfb0d6e0db0d6b68efcf,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,16,239.01,239.01,0,,240,3.8200015000000462,239.01000000000005,4.180000500000062,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,3,ab38a9dd0fd7de92bd5b1251d7cabfcc58f4c62b0ea4dfb0d6e0db0d6b68efcf,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,1.250001500000053,236.44000000000005,1.6100005000000692,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,3,ab38a9dd0fd7de92bd5b1251d7cabfcc58f4c62b0ea4dfb0d6e0db0d6b68efcf,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,1.250001500000053,236.44000000000005,1.6100005000000692,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,4,5a2eafcbd227b4eb650210a2d5d669b2b4503f8091dd8202ebc518a1bd8f4678,saved_240_control,18E1,homogeneous_source_group,0,16,240.0,240.0,0,,240,1.240001000000035,240.0,1.240001000000035,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,4,5a2eafcbd227b4eb650210a2d5d669b2b4503f8091dd8202ebc518a1bd8f4678,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,16,239.01,239.01,0,,240,0.2500010000000259,239.01,0.2500010000000259,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,4,5a2eafcbd227b4eb650210a2d5d669b2b4503f8091dd8202ebc518a1bd8f4678,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,-2.3199989999999673,236.44,-2.3199989999999673,True,False,False,False,2.3199989999999673,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,4,5a2eafcbd227b4eb650210a2d5d669b2b4503f8091dd8202ebc518a1bd8f4678,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,-2.3199989999999673,236.44,-2.3199989999999673,True,False,False,False,2.3199989999999673,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,5,94360dbf905881e7c6f82edd7ef2a1b9ab43b4ee95719ac96e80868c8ed4fb0f,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,240.0,240.0,0,,240,3.5400010000000464,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,5,94360dbf905881e7c6f82edd7ef2a1b9ab43b4ee95719ac96e80868c8ed4fb0f,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,239.01,239.01,0,,240,2.5500010000000373,239.01,2.5500010000000373,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,5,94360dbf905881e7c6f82edd7ef2a1b9ab43b4ee95719ac96e80868c8ed4fb0f,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,236.44,236.44,0,,240,-0.019998999999955913,236.44,-0.019998999999955913,True,False,False,False,0.019998999999955913,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,5,94360dbf905881e7c6f82edd7ef2a1b9ab43b4ee95719ac96e80868c8ed4fb0f,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,236.44,236.44,0,,240,-0.019998999999955913,236.44,-0.019998999999955913,True,False,False,False,0.019998999999955913,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,6,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,saved_240_control,18E1,homogeneous_source_group,0,11,240.0,240.0,0,,240,1.540001000000018,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,6,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,11,239.01,239.01,0,,240,0.5500010000000088,239.01,2.5500010000000373,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,6,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,6,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,7,dd2f9687ff5f4d765fe6698d2f56ce86b8380a006d5cd56275724ac9a0ecf492,saved_240_control,18E2,homogeneous_source_group,0,37,240.0,240.0,0,,240,9.18200139999999,240.0,17.104002400000013,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,7,dd2f9687ff5f4d765fe6698d2f56ce86b8380a006d5cd56275724ac9a0ecf492,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,37,239.01,239.01,0,,240,8.192001399999981,239.01,16.114002400000004,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,7,dd2f9687ff5f4d765fe6698d2f56ce86b8380a006d5cd56275724ac9a0ecf492,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,37,236.44,236.44,0,,240,5.622001399999988,236.44,13.54400240000004,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,7,dd2f9687ff5f4d765fe6698d2f56ce86b8380a006d5cd56275724ac9a0ecf492,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,37,239.01,239.01,0,,240,8.192001399999981,239.01,16.114002400000004,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,8,7561f2ee286f730751819f0a08110ab23c88f6fcc4e429fa1539ed80566de6d6,saved_240_control,18E2,homogeneous_source_group,0,23,240.0,240.0,0,,240,5.865000339999995,240.0,5.865000339999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,8,7561f2ee286f730751819f0a08110ab23c88f6fcc4e429fa1539ed80566de6d6,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,23,239.01,239.01,0,,240,4.8750003399999855,239.01,4.8750003399999855,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,8,7561f2ee286f730751819f0a08110ab23c88f6fcc4e429fa1539ed80566de6d6,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,23,236.44,236.44,0,,240,2.3050003399999923,236.44,2.3050003399999923,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,8,7561f2ee286f730751819f0a08110ab23c88f6fcc4e429fa1539ed80566de6d6,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,23,239.01,239.01,0,,240,4.8750003399999855,239.01,4.8750003399999855,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,9,30a7a4dd0e977f46f298a2117f90021edadc582a7b91236169104029512a75aa,saved_240_control,18E2,homogeneous_source_group,0,44,240.0,240.0,0,,240,5.469000239999957,240.0,5.469000239999957,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,9,30a7a4dd0e977f46f298a2117f90021edadc582a7b91236169104029512a75aa,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,44,239.01,239.01,0,,240,4.479000239999948,239.01,4.479000239999948,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,9,30a7a4dd0e977f46f298a2117f90021edadc582a7b91236169104029512a75aa,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,44,236.44,236.44,0,,240,1.9090002399999548,236.44,1.9090002399999548,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,9,30a7a4dd0e977f46f298a2117f90021edadc582a7b91236169104029512a75aa,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,44,239.01,239.01,0,,240,4.479000239999948,239.01,4.479000239999948,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,10,240cd2272ebcd4aaefafc71442e9e114fe7caca7e3668204557b2a6fe5a26aa3,saved_240_control,18E1,homogeneous_source_group,0,17,240.0,240.0,0,,240,0.4700004999999976,240.0,0.4700004999999976,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,10,240cd2272ebcd4aaefafc71442e9e114fe7caca7e3668204557b2a6fe5a26aa3,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,17,239.01,239.01,0,,240,-0.5199995000000115,239.01,-0.5199995000000115,True,False,False,False,0.5199995000000115,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,10,240cd2272ebcd4aaefafc71442e9e114fe7caca7e3668204557b2a6fe5a26aa3,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,17,236.44,236.44,0,,240,-3.0899995000000047,236.44,-3.0899995000000047,True,False,False,False,3.0899995000000047,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,10,240cd2272ebcd4aaefafc71442e9e114fe7caca7e3668204557b2a6fe5a26aa3,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,17,236.44,236.44,0,,240,-3.0899995000000047,236.44,-3.0899995000000047,True,False,False,False,3.0899995000000047,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,11,09c6f2cc425b1617e2e4a04b4fe513d170c52a16692af369535ee7babd47dda4,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,21,240.0,240.0,0,,240,0.770000500000009,240.0,11.484000740000027,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,11,09c6f2cc425b1617e2e4a04b4fe513d170c52a16692af369535ee7babd47dda4,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,21,239.01,239.01,0,,240,-0.21999950000000013,239.01,10.494000740000018,True,False,False,False,0.21999950000000013,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,11,09c6f2cc425b1617e2e4a04b4fe513d170c52a16692af369535ee7babd47dda4,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,21,236.44,236.44,0,,240,-2.7899994999999933,236.44,7.924000740000025,True,False,False,False,2.7899994999999933,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,11,09c6f2cc425b1617e2e4a04b4fe513d170c52a16692af369535ee7babd47dda4,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,21,236.44,236.44,0,,240,-2.7899994999999933,236.44,7.924000740000025,True,False,False,False,2.7899994999999933,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,12,106c723a99610f61aa2d5365b5697186d4d2d505f3b8130930e1c974da05b688,saved_240_control,18E2,homogeneous_source_group,0,32,240.0,240.0,0,,240,13.087002980000051,240.0,13.087002980000051,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,12,106c723a99610f61aa2d5365b5697186d4d2d505f3b8130930e1c974da05b688,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,32,239.01,239.01,0,,240,12.097002980000042,239.01,12.097002980000042,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,12,106c723a99610f61aa2d5365b5697186d4d2d505f3b8130930e1c974da05b688,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,32,236.44,236.44,0,,240,9.527002980000049,236.44,9.527002980000049,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,12,106c723a99610f61aa2d5365b5697186d4d2d505f3b8130930e1c974da05b688,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,32,239.01,239.01,0,,240,12.097002980000042,239.01,12.097002980000042,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,13,1dd59b9067b4a76651e4a86bd5eff3e7c1c8a59a4965b8b9f1c52563923d7f4d,saved_240_control,18E2,homogeneous_source_group,0,30,240.0,240.0,0,,240,3.274999820000005,240.0,3.274999820000005,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,13,1dd59b9067b4a76651e4a86bd5eff3e7c1c8a59a4965b8b9f1c52563923d7f4d,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,30,239.01,239.01,0,,240,2.284999819999996,239.01,2.284999819999996,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,13,1dd59b9067b4a76651e4a86bd5eff3e7c1c8a59a4965b8b9f1c52563923d7f4d,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,30,236.44,236.44,0,,240,-0.28500017999999727,236.44,-0.28500017999999727,True,False,False,False,0.28500017999999727,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,13,1dd59b9067b4a76651e4a86bd5eff3e7c1c8a59a4965b8b9f1c52563923d7f4d,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,30,239.01,239.01,0,,240,2.284999819999996,239.01,2.284999819999996,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
