case,arm,route_index,event,node,time_min,soc_240_kwh
c4_k08,base,4,deadhead_arrival,PARX_1,978.0,14.510001500000019
c4_k08,base,4,charge_block_end,PARX_1,993.625,75.00000000000001
c4_k08,base,4,deadhead_arrival,137,1004.625,62.20000000000002
c4_k08,base,4,service_end,137,1017,51.934000200000014
c4_k08,base,4,deadhead_arrival,140,1027.0,35.73400020000001
c4_k08,base,4,service_end,140,1051,11.84599970000001
c4_k08,base,4,deadhead_arrival,PARX_1,1058.5,4.245999700000011
c4_k08,base,4,charge_block_end,PARX_1,1080.0,88.24599970000001
c4_k08,base,4,charge_block_end,PARX_1,1111.5,210.0
c4_k08,base,4,deadhead_arrival,154,1116.5,207.2
c4_k08,base,4,service_end,154,1147,187.0190002
c4_k08,base,4,deadhead_arrival,157,1147.0,187.0190002
c4_k08,base,4,service_end,157,1182,165.6910011
c4_k08,base,4,deadhead_arrival,160,1182.0,165.6910011
c4_k08,base,4,service_end,160,1208,147.0530006
c4_k08,base,4,deadhead_arrival,162,1208.0,147.0530006
c4_k08,base,4,service_end,162,1242,128.7470008
c4_k08,base,4,deadhead_arrival,167,1242.0,128.7470008
c4_k08,base,4,service_end,167,1304,118.46800049999999
c4_k08,base,4,deadhead_arrival,170,1304.0,118.46800049999999
c4_k08,base,4,service_end,170,1317,108.20200069999999
c4_k08,base,4,deadhead_arrival,171,1317.0,108.20200069999999
c4_k08,base,4,service_end,171,1342,91.03500089999999
c4_k08,base,4,deadhead_arrival,173,1342.0,91.03500089999999
c4_k08,base,4,service_end,173,1377,74.62500109999999
c4_k08,base,4,deadhead_arrival,178,1377.0,74.62500109999999
c4_k08,base,4,service_end,178,1423,52.28400149999999
c4_k08,base,4,deadhead_arrival,180,1423.0,52.28400149999999
c4_k08,base,4,service_end,180,1452,30.95600239999999
c4_k08,base,4,deadhead_arrival,PARX_0,1457.0,28.156002399999988
c4_k08,base,5,initial,PARX_0,0.0,240.0
c4_k08,base,5,deadhead_arrival,3,,228.4
c4_k08,base,5,service_end,3,357,211.9900002
c4_k08,base,5,deadhead_arrival,6,357.0,211.9900002
c4_k08,base,5,service_end,6,374,201.7109999
c4_k08,base,5,deadhead_arrival,13,374.0,201.7109999
c4_k08,base,5,service_end,13,407,189.36899989999998
c4_k08,base,5,deadhead_arrival,14,407.0,189.36899989999998
c4_k08,base,5,service_end,14,443,167.02800029999997
c4_k08,base,5,deadhead_arrival,25,443.0,167.02800029999997
c4_k08,base,5,service_end,25,477,147.16600079999998
c4_k08,base,5,deadhead_arrival,29,477.0,147.16600079999998
c4_k08,base,5,service_end,29,494,136.88700049999997
c4_k08,base,5,deadhead_arrival,35,494.0,136.88700049999997
c4_k08,base,5,service_end,35,517,126.62100069999997
c4_k08,base,5,deadhead_arrival,38,517.0,126.62100069999997
c4_k08,base,5,service_end,38,548,106.44000089999997
c4_k08,base,5,deadhead_arrival,44,548.0,106.44000089999997
c4_k08,base,5,service_end,44,577,86.57800139999998
c4_k08,base,5,deadhead_arrival,48,577.0,86.57800139999998
c4_k08,base,5,service_end,48,594,76.29900109999997
c4_k08,base,5,deadhead_arrival,JON_A_0,594.0,76.29900109999997
c4_k08,base,5,charge_block_end,JON_A_0,600.0,100.29900109999997
c4_k08,base,5,charge_block_end,JON_A_0,638.375,239.99999999999997
c4_k08,base,5,deadhead_arrival,61,638.375,239.99999999999997
c4_k08,base,5,service_end,61,657,229.73400019999997
c4_k08,base,5,deadhead_arrival,65,657.0,229.73400019999997
c4_k08,base,5,service_end,65,688,209.55300039999997
c4_k08,base,5,deadhead_arrival,71,688.0,209.55300039999997
c4_k08,base,5,service_end,71,717,189.69100089999998
c4_k08,base,5,deadhead_arrival,82,717.0,189.69100089999998
c4_k08,base,5,service_end,82,772,167.35000129999997
c4_k08,base,5,deadhead_arrival,88,772.0,167.35000129999997
c4_k08,base,5,service_end,88,807,146.02200219999997
c4_k08,base,5,deadhead_arrival,96,807.0,146.02200219999997
c4_k08,base,5,service_end,96,842,123.68100259999997
c4_k08,base,5,deadhead_arrival,103,842.0,123.68100259999997
c4_k08,base,5,service_end,103,877,103.81900309999997
c4_k08,base,5,deadhead_arrival,109,877.0,103.81900309999997
c4_k08,base,5,service_end,109,894,93.54000279999997
c4_k08,base,5,deadhead_arrival,117,894.0,93.54000279999997
c4_k08,base,5,service_end,117,927,81.19800279999997
c4_k08,base,5,deadhead_arrival,121,927.0,81.19800279999997
c4_k08,base,5,service_end,121,943,71.62700269999996
c4_k08,base,5,deadhead_arrival,125,943.0,71.62700269999996
c4_k08,base,5,service_end,125,957,62.33700273999996
c4_k08,base,5,deadhead_arrival,130,967.0,46.13700273999996
c4_k08,base,5,service_end,130,991,22.249002239999957
c4_k08,base,5,deadhead_arrival,PARX_1,998.5,14.649002239999957
c4_k08,base,5,charge_block_end,PARX_1,1020.0,98.64900223999996
c4_k08,base,5,charge_block_end,PARX_1,1051.5,212.49999999999997
c4_k08,base,5,deadhead_arrival,146,1056.5,209.69999999999996
c4_k08,base,5,service_end,146,1088,189.51900019999997
c4_k08,base,5,deadhead_arrival,151,1088.0,189.51900019999997
c4_k08,base,5,service_end,151,1117,169.65700069999997
c4_k08,base,5,deadhead_arrival,154,1117.0,169.65700069999997
c4_k08,base,5,service_end,154,1147,149.47600089999997
c4_k08,base,5,deadhead_arrival,158,1162.0,128.87600089999998
c4_k08,base,5,service_end,158,1193,111.70900109999998
c4_k08,base,5,deadhead_arrival,161,1193.0,111.70900109999998
c4_k08,base,5,service_end,161,1227,95.29900129999999
c4_k08,base,5,deadhead_arrival,165,1227.0,95.29900129999999
c4_k08,base,5,service_end,165,1275,72.95800169999998
c4_k08,base,5,deadhead_arrival,169,1275.0,72.95800169999998
c4_k08,base,5,service_end,169,1332,51.63000259999998
c4_k08,base,5,deadhead_arrival,172,1332.0,51.63000259999998
c4_k08,base,5,service_end,172,1356,32.99200209999998
c4_k08,base,5,deadhead_arrival,174,1356.0,32.99200209999998
c4_k08,base,5,service_end,174,1392,14.68600229999998
c4_k08,base,5,deadhead_arrival,PARX_0,1397.0,11.88600229999998
c4_k08,base,6,initial,PARX_0,0.0,240.0
c4_k08,base,6,deadhead_arrival,0,,232.2
c4_k08,base,6,service_end,0,361,189.7
c4_k08,base,6,deadhead_arrival,10,361.0,189.7
c4_k08,base,6,service_end,10,434,147.9700005
c4_k08,base,6,deadhead_arrival,23,434.0,147.9700005
c4_k08,base,6,service_end,23,501,105.4700005
c4_k08,base,6,deadhead_arrival,37,501.0,105.4700005
c4_k08,base,6,service_end,37,569,63.740001
c4_k08,base,6,deadhead_arrival,47,569.0,63.740001
c4_k08,base,6,service_end,47,631,21.240001
c4_k08,base,6,deadhead_arrival,2190L_0,631.0,21.240001
c4_k08,base,6,charge_block_end,2190L_0,647.875,85.0
c4_k08,base,6,deadhead_arrival,63,647.875,85.0
c4_k08,base,6,service_end,63,707,43.2700005
c4_k08,base,6,deadhead_arrival,76,707.0,43.2700005
c4_k08,base,6,service_end,76,769,0.7700005000000019
c4_k08,base,6,deadhead_arrival,2190L_0,769.0,0.7700005000000019
c4_k08,base,6,charge_block_end,2190L_0,780.0,44.7700005
c4_k08,base,6,charge_block_end,2190L_0,790.25,85.0
c4_k08,base,6,deadhead_arrival,92,790.25,85.0
c4_k08,base,6,service_end,92,849,43.2700005
c4_k08,base,6,deadhead_arrival,104,849.0,43.2700005
c4_k08,base,6,service_end,104,912,0.7700005000000019
c4_k08,base,6,deadhead_arrival,2190L_0,912.0,0.7700005000000019
c4_k08,base,6,charge_block_end,2190L_0,954.5,170.0
c4_k08,base,6,deadhead_arrival,129,954.5,170.0
c4_k08,base,6,service_end,129,1031,128.2700005
c4_k08,base,6,deadhead_arrival,142,1031.0,128.2700005
c4_k08,base,6,service_end,142,1094,85.77000050000001
c4_k08,base,6,deadhead_arrival,152,1094.0,85.77000050000001
c4_k08,base,6,service_end,152,1161,44.04000100000001
c4_k08,base,6,deadhead_arrival,159,1161.0,44.04000100000001
c4_k08,base,6,service_end,159,1220,1.5400010000000108
c4_k08,base,6,deadhead_arrival,2190L_0,1220.0,1.5400010000000108
c4_k08,base,6,charge_block_end,2190L_0,1253.75,135.00000000000003
c4_k08,base,6,deadhead_arrival,177,1253.75,135.00000000000003
c4_k08,base,6,service_end,177,1441,93.27000050000004
c4_k08,base,6,deadhead_arrival,182,1441.0,93.27000050000004
c4_k08,base,6,service_end,182,1496,50.77000050000004
c4_k08,base,6,deadhead_arrival,187,1496.0,50.77000050000004
c4_k08,base,6,service_end,187,1553,9.04000100000004
c4_k08,base,6,deadhead_arrival,PARX_0,1560.0,1.2400010000000394
c4_k08,base,7,initial,PARX_0,0.0,240.0
c4_k08,base,7,deadhead_arrival,1,,237.2
c4_k08,base,7,service_end,1,352,220.0330002
c4_k08,base,7,deadhead_arrival,7,352.0,220.0330002
c4_k08,base,7,service_end,7,387,203.6230004
c4_k08,base,7,deadhead_arrival,11,387.0,203.6230004
c4_k08,base,7,service_end,11,421,181.2820008
c4_k08,base,7,deadhead_arrival,18,421.0,181.2820008
c4_k08,base,7,service_end,18,457,159.9540017
c4_k08,base,7,deadhead_arrival,26,457.0,159.9540017
c4_k08,base,7,service_end,26,494,137.6130021
c4_k08,base,7,deadhead_arrival,33,494.0,137.6130021
c4_k08,base,7,service_end,33,527,116.28500299999999
c4_k08,base,7,deadhead_arrival,41,527.0,116.28500299999999
c4_k08,base,7,service_end,41,563,93.94400339999999
c4_k08,base,7,deadhead_arrival,3127L_0,563.0,93.94400339999999
c4_k08,base,7,charge_block_end,3127L_0,591.75,202.5
c4_k08,base,7,deadhead_arrival,52,591.75,202.5
c4_k08,base,7,service_end,52,617,182.6380005
c4_k08,base,7,deadhead_arrival,58,617.0,182.6380005
c4_k08,base,7,service_end,58,632,170.2510004
c4_k08,base,7,deadhead_arrival,59,632.0,170.2510004
c4_k08,base,7,service_end,59,647,157.9090004
c4_k08,base,7,deadhead_arrival,62,647.0,157.9090004
c4_k08,base,7,service_end,62,662,145.5220003
c4_k08,base,7,deadhead_arrival,67,662.0,145.5220003
c4_k08,base,7,service_end,67,677,135.2560005
c4_k08,base,7,deadhead_arrival,69,677.0,135.2560005
c4_k08,base,7,service_end,69,694,124.97700019999999
c4_k08,base,7,deadhead_arrival,73,694.0,124.97700019999999
c4_k08,base,7,service_end,73,717,114.71100039999999
c4_k08,base,7,deadhead_arrival,78,717.0,114.71100039999999
c4_k08,base,7,service_end,78,734,104.43200009999998
c4_k08,base,7,deadhead_arrival,84,734.0,104.43200009999998
c4_k08,base,7,service_end,84,757,94.16600029999998
c4_k08,base,7,deadhead_arrival,86,757.0,94.16600029999998
c4_k08,base,7,service_end,86,788,73.98500049999998
c4_k08,base,7,deadhead_arrival,93,788.0,73.98500049999998
c4_k08,base,7,service_end,93,817,54.12300099999999
c4_k08,base,7,deadhead_arrival,99,817.0,54.12300099999999
c4_k08,base,7,service_end,99,834,43.84400069999999
c4_k08,base,7,deadhead_arrival,JON_A_0,834.0,43.84400069999999
c4_k08,base,7,charge_block_end,JON_A_0,840.0,67.84400069999998
c4_k08,base,7,charge_block_end,JON_A_0,884.625,229.99999999999997
c4_k08,base,7,deadhead_arrival,110,884.625,229.99999999999997
c4_k08,base,7,service_end,110,897,219.73400019999997
c4_k08,base,7,deadhead_arrival,113,897.0,219.73400019999997
c4_k08,base,7,service_end,113,928,199.55300039999997
c4_k08,base,7,deadhead_arrival,123,928.0,199.55300039999997
c4_k08,base,7,service_end,123,967,179.69100089999998
c4_k08,base,7,deadhead_arrival,128,967.0,179.69100089999998
c4_k08,base,7,service_end,128,1003,157.35000129999997
c4_k08,base,7,deadhead_arrival,136,1003.0,157.35000129999997
c4_k08,base,7,service_end,136,1037,136.02200219999997
c4_k08,base,7,deadhead_arrival,141,1037.0,136.02200219999997
c4_k08,base,7,service_end,141,1054,115.95600219999997
c4_k08,base,7,deadhead_arrival,147,1054.0,115.95600219999997
c4_k08,base,7,service_end,147,1087,96.09400269999998
c4_k08,base,7,deadhead_arrival,150,1087.0,96.09400269999998
c4_k08,base,7,service_end,150,1121,73.75300309999997
c4_k08,base,7,deadhead_arrival,157,1121.0,73.75300309999997
c4_k08,base,7,service_end,157,1182,52.42500399999997
c4_k08,base,7,deadhead_arrival,163,1182.0,52.42500399999997
c4_k08,base,7,service_end,163,1255,32.24400419999998
c4_k08,base,7,deadhead_arrival,PARX_0,1271.5,11.444004199999977
c4_k08,base,8,initial,PARX_0,0.0,240.0
c4_k08,base,8,deadhead_arrival,20,,232.4
c4_k08,base,8,service_end,20,451,208.9879993
c4_k08,base,8,deadhead_arrival,27,461.0,192.78799930000002
c4_k08,base,8,service_end,27,482,180.40099920000003
c4_k08,base,8,deadhead_arrival,32,482.0,180.40099920000003
c4_k08,base,8,service_end,32,507,168.05899920000002
c4_k08,base,8,deadhead_arrival,36,507.0,168.05899920000002
c4_k08,base,8,service_end,36,543,145.7179996
c4_k08,base,8,deadhead_arrival,44,543.0,145.7179996
c4_k08,base,8,service_end,44,577,125.85600010000002
c4_k08,base,8,deadhead_arrival,48,577.0,125.85600010000002
c4_k08,base,8,service_end,48,594,115.57699980000001
c4_k08,base,8,deadhead_arrival,54,594.0,115.57699980000001
c4_k08,base,8,service_end,54,617,105.311
c4_k08,base,8,deadhead_arrival,55,617.0,105.311
c4_k08,base,8,service_end,55,653,82.9700004
c4_k08,base,8,deadhead_arrival,70,653.0,82.9700004
c4_k08,base,8,service_end,70,707,61.642001300000004
c4_k08,base,8,deadhead_arrival,74,707.0,61.642001300000004
c4_k08,base,8,service_end,74,722,49.2550012
c4_k08,base,8,deadhead_arrival,80,722.0,49.2550012
c4_k08,base,8,service_end,80,737,38.98900140000001
c4_k08,base,8,deadhead_arrival,83,737.0,38.98900140000001
c4_k08,base,8,service_end,83,754,28.710001100000007
c4_k08,base,8,deadhead_arrival,JON_A_0,754.0,28.710001100000007
c4_k08,base,8,charge_block_end,JON_A_0,780.0,132.7100011
c4_k08,base,8,charge_block_end,JON_A_0,804.625,217.5
c4_k08,base,8,deadhead_arrival,95,804.625,217.5
c4_k08,base,8,service_end,95,817,207.2340002
c4_k08,base,8,deadhead_arrival,98,817.0,207.2340002
c4_k08,base,8,service_end,98,848,187.0530004
c4_k08,base,8,deadhead_arrival,105,848.0,187.0530004
c4_k08,base,8,service_end,105,887,165.7250013
c4_k08,base,8,deadhead_arrival,111,887.0,165.7250013
c4_k08,base,8,service_end,111,904,153.3380012
c4_k08,base,8,deadhead_arrival,115,904.0,153.3380012
c4_k08,base,8,service_end,115,917,143.0720014
c4_k08,base,8,deadhead_arrival,119,917.0,143.0720014
c4_k08,base,8,service_end,119,948,122.89100160000001
c4_k08,base,8,deadhead_arrival,127,948.0,122.89100160000001
c4_k08,base,8,service_end,127,987,103.02900210000001
c4_k08,base,8,deadhead_arrival,133,987.0,103.02900210000001
c4_k08,base,8,service_end,133,1014,85.86200230000001
c4_k08,base,8,deadhead_arrival,139,1014.0,85.86200230000001
c4_k08,base,8,service_end,139,1047,69.45200250000002
c4_k08,base,8,deadhead_arrival,144,1047.0,69.45200250000002
c4_k08,base,8,service_end,144,1074,52.28500270000002
c4_k08,base,8,deadhead_arrival,149,1074.0,52.28500270000002
c4_k08,base,8,service_end,149,1107,35.87500290000002
c4_k08,base,8,deadhead_arrival,154,1107.0,35.87500290000002
c4_k08,base,8,service_end,154,1147,15.694003100000021
c4_k08,base,8,deadhead_arrival,3127L_0,1147.0,15.694003100000021
c4_k08,base,8,charge_block_end,3127L_0,1200.0,212.50000000000003
c4_k08,base,8,charge_block_end,3127L_0,1200.125,212.50000000000003
c4_k08,base,8,deadhead_arrival,166,1200.125,212.50000000000003
c4_k08,base,8,service_end,166,1287,192.63800050000003
c4_k08,base,8,deadhead_arrival,167,1287.0,192.63800050000003
c4_k08,base,8,service_end,167,1304,182.35900020000003
c4_k08,base,8,deadhead_arrival,170,1304.0,182.35900020000003
c4_k08,base,8,service_end,170,1317,172.09300040000002
c4_k08,base,8,deadhead_arrival,171,1317.0,172.09300040000002
c4_k08,base,8,service_end,171,1342,154.9260006
c4_k08,base,8,deadhead_arrival,173,1342.0,154.9260006
c4_k08,base,8,service_end,173,1377,138.5160008
c4_k08,base,8,deadhead_arrival,176,1377.0,138.5160008
c4_k08,base,8,service_end,176,1405,118.335001
c4_k08,base,8,deadhead_arrival,179,1405.0,118.335001
c4_k08,base,8,service_end,179,1437,98.47300150000001
c4_k08,base,8,deadhead_arrival,181,1437.0,98.47300150000001
c4_k08,base,8,service_end,181,1453,88.90200140000002
c4_k08,base,8,deadhead_arrival,183,1453.0,88.90200140000002
c4_k08,base,8,service_end,183,1467,79.61200144000001
c4_k08,base,8,deadhead_arrival,184,1467.0,79.61200144000001
c4_k08,base,8,service_end,184,1482,67.22500134000002
c4_k08,base,8,deadhead_arrival,185,1482.0,67.22500134000002
c4_k08,base,8,service_end,185,1497,54.88300134000002
c4_k08,base,8,deadhead_arrival,186,1497.0,54.88300134000002
c4_k08,base,8,service_end,186,1526,32.54200174000002
c4_k08,base,8,deadhead_arrival,PARX_0,1542.5,11.742001740000017
c4_k08,warm,0,initial,PARX_0,0.0,240.0
c4_k08,warm,0,deadhead_arrival,0,,232.2
c4_k08,warm,0,service_end,0,361,189.7
c4_k08,warm,0,deadhead_arrival,10,361.0,189.7
c4_k08,warm,0,service_end,10,434,147.9700005
c4_k08,warm,0,deadhead_arrival,23,434.0,147.9700005
c4_k08,warm,0,service_end,23,501,105.4700005
c4_k08,warm,0,deadhead_arrival,37,501.0,105.4700005
c4_k08,warm,0,service_end,37,569,63.740001
c4_k08,warm,0,deadhead_arrival,47,569.0,63.740001
c4_k08,warm,0,service_end,47,631,21.240001
c4_k08,warm,0,deadhead_arrival,2190L_0,631.0,21.240001
c4_k08,warm,0,charge_block_end,2190L_0,658.5,127.5
c4_k08,warm,0,deadhead_arrival,66,658.5,127.5
c4_k08,warm,0,service_end,66,717,85.77000050000001
c4_k08,warm,0,deadhead_arrival,79,717.0,85.77000050000001
c4_k08,warm,0,service_end,79,779,43.27000050000001
c4_k08,warm,0,deadhead_arrival,2190L_0,779.0,43.27000050000001
c4_k08,warm,0,charge_block_end,2190L_0,780.0,47.27000050000001
c4_k08,warm,0,charge_block_end,2190L_0,790.875,90.0
c4_k08,warm,0,deadhead_arrival,92,790.875,90.0
c4_k08,warm,0,service_end,92,849,48.2700005
c4_k08,warm,0,deadhead_arrival,104,849.0,48.2700005
c4_k08,warm,0,service_end,104,912,5.770000500000002
c4_k08,warm,0,deadhead_arrival,2190L_0,912.0,5.770000500000002
c4_k08,warm,0,charge_block_end,2190L_0,944.5,135.0
c4_k08,warm,0,deadhead_arrival,129,944.5,135.0
c4_k08,warm,0,service_end,129,1031,93.27000050000001
c4_k08,warm,0,deadhead_arrival,142,1031.0,93.27000050000001
c4_k08,warm,0,service_end,142,1094,50.77000050000001
c4_k08,warm,0,deadhead_arrival,152,1094.0,50.77000050000001
c4_k08,warm,0,service_end,152,1161,9.04000100000001
c4_k08,warm,0,deadhead_arrival,PARX_0,1168.0,1.240001000000011
c4_k08,warm,1,initial,PARX_0,0.0,240.0
c4_k08,warm,1,deadhead_arrival,1,,237.2
c4_k08,warm,1,service_end,1,352,220.0330002
c4_k08,warm,1,deadhead_arrival,7,352.0,220.0330002
c4_k08,warm,1,service_end,7,387,203.6230004
c4_k08,warm,1,deadhead_arrival,20,394.0,196.6230004
c4_k08,warm,1,service_end,20,451,173.2109997
c4_k08,warm,1,deadhead_arrival,27,461.0,157.0109997
c4_k08,warm,1,service_end,27,482,144.62399960000002
c4_k08,warm,1,deadhead_arrival,32,482.0,144.62399960000002
c4_k08,warm,1,service_end,32,507,132.2819996
c4_k08,warm,1,deadhead_arrival,36,507.0,132.2819996
c4_k08,warm,1,service_end,36,543,109.941
c4_k08,warm,1,deadhead_arrival,46,543.0,109.941
c4_k08,warm,1,service_end,46,587,88.6130009
c4_k08,warm,1,deadhead_arrival,50,587.0,88.6130009
c4_k08,warm,1,service_end,50,602,76.22600080000001
c4_k08,warm,1,deadhead_arrival,53,602.0,76.22600080000001
c4_k08,warm,1,service_end,53,617,63.88400080000001
c4_k08,warm,1,deadhead_arrival,62,617.0,63.88400080000001
c4_k08,warm,1,service_end,62,662,51.49700070000001
c4_k08,warm,1,deadhead_arrival,JON_A_0,662.0,51.49700070000001
c4_k08,warm,1,charge_block_end,JON_A_0,702.625,207.5
c4_k08,warm,1,deadhead_arrival,73,702.625,207.5
c4_k08,warm,1,service_end,73,717,197.2340002
c4_k08,warm,1,deadhead_arrival,77,717.0,197.2340002
c4_k08,warm,1,service_end,77,733,187.6630001
c4_k08,warm,1,deadhead_arrival,81,733.0,187.6630001
c4_k08,warm,1,service_end,81,747,178.37300014000002
c4_k08,warm,1,deadhead_arrival,85,747.0,178.37300014000002
c4_k08,warm,1,service_end,85,773,161.20600034
c4_k08,warm,1,deadhead_arrival,91,773.0,161.20600034
c4_k08,warm,1,service_end,91,807,144.79600054
c4_k08,warm,1,deadhead_arrival,96,807.0,144.79600054
c4_k08,warm,1,service_end,96,842,122.45500093999999
c4_k08,warm,1,deadhead_arrival,105,842.0,122.45500093999999
c4_k08,warm,1,service_end,105,887,101.12700183999999
c4_k08,warm,1,deadhead_arrival,111,887.0,101.12700183999999
c4_k08,warm,1,service_end,111,904,88.74000174
c4_k08,warm,1,deadhead_arrival,117,904.0,88.74000174
c4_k08,warm,1,service_end,117,927,76.39800174
c4_k08,warm,1,deadhead_arrival,121,927.0,76.39800174
c4_k08,warm,1,service_end,121,943,66.82700163999999
c4_k08,warm,1,deadhead_arrival,125,943.0,66.82700163999999
c4_k08,warm,1,service_end,125,957,57.53700167999999
c4_k08,warm,1,deadhead_arrival,130,967.0,41.337001679999986
c4_k08,warm,1,service_end,130,991,17.449001179999986
c4_k08,warm,1,deadhead_arrival,PARX_0,998.5,9.849001179999986
c4_k08,warm,2,initial,PARX_0,0.0,240.0
c4_k08,warm,2,deadhead_arrival,2,,227.2
c4_k08,warm,2,service_end,2,342,214.85799999999998
c4_k08,warm,2,deadhead_arrival,5,357.0,194.25799999999998
c4_k08,warm,2,service_end,5,387,172.93000089999998
c4_k08,warm,2,deadhead_arrival,12,387.0,172.93000089999998
c4_k08,warm,2,service_end,12,402,160.5430008
c4_k08,warm,2,deadhead_arrival,17,402.0,160.5430008
c4_k08,warm,2,service_end,17,427,148.20100079999997
c4_k08,warm,2,deadhead_arrival,19,427.0,148.20100079999997
c4_k08,warm,2,service_end,19,459,128.02000099999998
c4_k08,warm,2,deadhead_arrival,28,459.0,128.02000099999998
c4_k08,warm,2,service_end,28,497,108.15800149999998
c4_k08,warm,2,deadhead_arrival,34,504.0,97.55800149999999
c4_k08,warm,2,service_end,34,523,75.9400015
c4_k08,warm,2,deadhead_arrival,JON_A_0,538.0,51.1400015
c4_k08,warm,2,charge_block_end,JON_A_0,540.0,59.1400015
c4_k08,warm,2,charge_block_end,JON_A_0,588.0,240.0
c4_k08,warm,2,deadhead_arrival,54,588.0,240.0
c4_k08,warm,2,service_end,54,617,229.7340002
c4_k08,warm,2,deadhead_arrival,58,617.0,229.7340002
c4_k08,warm,2,service_end,58,632,217.3470001
c4_k08,warm,2,deadhead_arrival,59,632.0,217.3470001
c4_k08,warm,2,service_end,59,647,205.0050001
c4_k08,warm,2,deadhead_arrival,62,647.0,205.0050001
c4_k08,warm,2,service_end,62,662,192.618
c4_k08,warm,2,deadhead_arrival,67,662.0,192.618
c4_k08,warm,2,service_end,67,677,182.3520002
c4_k08,warm,2,deadhead_arrival,68,677.0,182.3520002
c4_k08,warm,2,service_end,68,708,162.1710004
c4_k08,warm,2,deadhead_arrival,75,708.0,162.1710004
c4_k08,warm,2,service_end,75,737,142.3090009
c4_k08,warm,2,deadhead_arrival,82,737.0,142.3090009
c4_k08,warm,2,service_end,82,772,119.9680013
c4_k08,warm,2,deadhead_arrival,88,772.0,119.9680013
c4_k08,warm,2,service_end,88,807,98.6400022
c4_k08,warm,2,deadhead_arrival,96,807.0,98.6400022
c4_k08,warm,2,service_end,96,842,76.2990026
c4_k08,warm,2,deadhead_arrival,3127L_0,842.0,76.2990026
c4_k08,warm,2,charge_block_end,3127L_0,881.375,225.0
c4_k08,warm,2,deadhead_arrival,112,896.375,204.4
c4_k08,warm,2,service_end,112,914,184.334
c4_k08,warm,2,deadhead_arrival,118,914.0,184.334
c4_k08,warm,2,service_end,118,947,163.0060009
c4_k08,warm,2,deadhead_arrival,126,947.0,163.0060009
c4_k08,warm,2,service_end,126,983,140.6650013
c4_k08,warm,2,deadhead_arrival,134,983.0,140.6650013
c4_k08,warm,2,service_end,134,1017,120.8030018
c4_k08,warm,2,deadhead_arrival,138,1017.0,120.8030018
c4_k08,warm,2,service_end,138,1034,110.5240015
c4_k08,warm,2,deadhead_arrival,143,1034.0,110.5240015
c4_k08,warm,2,service_end,143,1057,100.2580017
c4_k08,warm,2,deadhead_arrival,146,1057.0,100.2580017
c4_k08,warm,2,service_end,146,1088,80.0770019
c4_k08,warm,2,deadhead_arrival,151,1088.0,80.0770019
c4_k08,warm,2,service_end,151,1117,60.2150024
c4_k08,warm,2,deadhead_arrival,154,1117.0,60.2150024
c4_k08,warm,2,service_end,154,1147,40.03400260000001
c4_k08,warm,2,deadhead_arrival,157,1147.0,40.03400260000001
c4_k08,warm,2,service_end,157,1182,18.70600350000001
c4_k08,warm,2,deadhead_arrival,PARX_0,1187.0,15.906003500000008
c4_k08,warm,3,initial,PARX_0,0.0,240.0
c4_k08,warm,3,deadhead_arrival,4,,237.2
c4_k08,warm,3,service_end,4,375,214.85900039999999
c4_k08,warm,3,deadhead_arrival,9,375.0,214.85900039999999
c4_k08,warm,3,service_end,9,407,193.53100129999999
c4_k08,warm,3,deadhead_arrival,15,407.0,193.53100129999999
c4_k08,warm,3,service_end,15,422,181.1440012
c4_k08,warm,3,deadhead_arrival,22,422.0,181.1440012
c4_k08,warm,3,service_end,22,447,168.80200119999998
c4_k08,warm,3,deadhead_arrival,24,447.0,168.80200119999998
c4_k08,warm,3,service_end,24,481,148.62100139999998
c4_k08,warm,3,deadhead_arrival,31,481.0,148.62100139999998
c4_k08,warm,3,service_end,31,517,128.7590019
c4_k08,warm,3,deadhead_arrival,38,517.0,128.7590019
c4_k08,warm,3,service_end,38,548,108.57800209999999
c4_k08,warm,3,deadhead_arrival,44,548.0,108.57800209999999
c4_k08,warm,3,service_end,44,577,88.7160026
c4_k08,warm,3,deadhead_arrival,48,577.0,88.7160026
c4_k08,warm,3,service_end,48,594,78.43700229999999
c4_k08,warm,3,deadhead_arrival,53,594.0,78.43700229999999
c4_k08,warm,3,service_end,53,617,66.09500229999999
c4_k08,warm,3,deadhead_arrival,56,617.0,66.09500229999999
c4_k08,warm,3,service_end,56,648,45.914002499999995
c4_k08,warm,3,deadhead_arrival,64,648.0,45.914002499999995
c4_k08,warm,3,service_end,64,677,26.052002999999996
c4_k08,warm,3,deadhead_arrival,69,677.0,26.052002999999996
c4_k08,warm,3,service_end,69,694,15.773002699999996
c4_k08,warm,3,deadhead_arrival,JON_A_0,694.0,15.773002699999996
c4_k08,warm,3,charge_block_end,JON_A_0,720.0,119.77300269999999
c4_k08,warm,3,charge_block_end,JON_A_0,750.875,227.5
c4_k08,warm,3,deadhead_arrival,87,750.875,227.5
c4_k08,warm,3,service_end,87,777,217.2340002
c4_k08,warm,3,deadhead_arrival,89,777.0,217.2340002
c4_k08,warm,3,service_end,89,794,206.9549999
c4_k08,warm,3,deadhead_arrival,97,803.0,195.3549999
c4_k08,warm,3,service_end,97,833,178.1880001
c4_k08,warm,3,deadhead_arrival,100,833.0,178.1880001
c4_k08,warm,3,service_end,100,867,161.7780003
